;Longitude;Latitude;Data;VentoC
8158;-42.75;-14.25;2017-12-06 22:00:00;7.19
8159;-42.75;-14.25;2017-12-06 23:00:00;7.445
8160;-42.75;-14.25;2017-12-07 00:00:00;7.563
8161;-42.75;-14.25;2017-12-07 01:00:00;7.275
8162;-42.75;-14.25;2017-12-07 02:00:00;7.217
8163;-42.75;-14.25;2017-12-07 03:00:00;7.3
8164;-42.75;-14.25;2017-12-07 04:00:00;7.625
8165;-42.75;-14.25;2017-12-07 05:00:00;7.05
8166;-42.75;-14.25;2017-12-07 06:00:00;7.224
8167;-42.75;-14.25;2017-12-07 07:00:00;7.932
8168;-42.75;-14.25;2017-12-07 08:00:00;7.406
8169;-42.75;-14.25;2017-12-07 09:00:00;7.315
8170;-42.75;-14.25;2017-12-07 10:00:00;7.042
8171;-42.75;-14.25;2017-12-07 11:00:00;6.257
8172;-42.75;-14.25;2017-12-07 12:00:00;6.415
8173;-42.75;-14.25;2017-12-07 13:00:00;5.677
8174;-42.75;-14.25;2017-12-07 14:00:00;5.058
8175;-42.75;-14.25;2017-12-07 15:00:00;4.37
8176;-42.75;-14.25;2017-12-07 16:00:00;4.337
8177;-42.75;-14.25;2017-12-07 17:00:00;5.365
8178;-42.75;-14.25;2017-12-07 18:00:00;5.692
8179;-42.75;-14.25;2017-12-07 19:00:00;5.714
8180;-42.75;-14.25;2017-12-07 20:00:00;3.601
8181;-42.75;-14.25;2017-12-07 21:00:00;1.51
8182;-42.75;-14.25;2017-12-07 22:00:00;1.752
8183;-42.75;-14.25;2017-12-07 23:00:00;1.867
8184;-42.75;-14.25;2017-12-08 00:00:00;2.338
8185;-42.75;-14.25;2017-12-08 01:00:00;2.757
8186;-42.75;-14.25;2017-12-08 02:00:00;3.035
8187;-42.75;-14.25;2017-12-08 03:00:00;3.718
8188;-42.75;-14.25;2017-12-08 04:00:00;3.75
8189;-42.75;-14.25;2017-12-08 05:00:00;3.185
8190;-42.75;-14.25;2017-12-08 06:00:00;1.715
8191;-42.75;-14.25;2017-12-08 07:00:00;5.297
8192;-42.75;-14.25;2017-12-08 08:00:00;7.768
8193;-42.75;-14.25;2017-12-08 09:00:00;7.4
8194;-42.75;-14.25;2017-12-08 10:00:00;6.853
8195;-42.75;-14.25;2017-12-08 11:00:00;3.034
8196;-42.75;-14.25;2017-12-08 12:00:00;2.418
8197;-42.75;-14.25;2017-12-08 13:00:00;2.307
8198;-42.75;-14.25;2017-12-08 14:00:00;2.534
8199;-42.75;-14.25;2017-12-08 15:00:00;3.062
8200;-42.75;-14.25;2017-12-08 16:00:00;2.528
8201;-42.75;-14.25;2017-12-08 17:00:00;1.694
8202;-42.75;-14.25;2017-12-08 18:00:00;1.13
8203;-42.75;-14.25;2017-12-08 19:00:00;2.525
8204;-42.75;-14.25;2017-12-08 20:00:00;3.527
8205;-42.75;-14.25;2017-12-08 21:00:00;12.997
8206;-42.75;-14.25;2017-12-08 22:00:00;13.774
8207;-42.75;-14.25;2017-12-08 23:00:00;11.976
8208;-42.75;-14.25;2017-12-09 00:00:00;7.674
8209;-42.75;-14.25;2017-12-09 01:00:00;7.701
8210;-42.75;-14.25;2017-12-09 02:00:00;8.315
8211;-42.75;-14.25;2017-12-09 03:00:00;7.312
8212;-42.75;-14.25;2017-12-09 04:00:00;8.015
8213;-42.75;-14.25;2017-12-09 05:00:00;8.636
8214;-42.75;-14.25;2017-12-09 06:00:00;6.857
8215;-42.75;-14.25;2017-12-09 07:00:00;7.628
8216;-42.75;-14.25;2017-12-09 08:00:00;9.762
8217;-42.75;-14.25;2017-12-09 09:00:00;10.223
8218;-42.75;-14.25;2017-12-09 10:00:00;8.514
8219;-42.75;-14.25;2017-12-09 11:00:00;9.06
8220;-42.75;-14.25;2017-12-09 12:00:00;8.972
8221;-42.75;-14.25;2017-12-09 13:00:00;8.337
8222;-42.75;-14.25;2017-12-09 14:00:00;8.845
8223;-42.75;-14.25;2017-12-09 15:00:00;8.054
8224;-42.75;-14.25;2017-12-09 16:00:00;6.986
8225;-42.75;-14.25;2017-12-09 17:00:00;6.068
8226;-42.75;-14.25;2017-12-09 18:00:00;5.835
8227;-42.75;-14.25;2017-12-09 19:00:00;5.294
8228;-42.75;-14.25;2017-12-09 20:00:00;6.898
8229;-42.75;-14.25;2017-12-09 21:00:00;10.247
8230;-42.75;-14.25;2017-12-09 22:00:00;10.895
8231;-42.75;-14.25;2017-12-09 23:00:00;11.266
8232;-42.75;-14.25;2017-12-10 00:00:00;12.916
8233;-42.75;-14.25;2017-12-10 01:00:00;14.74
8234;-42.75;-14.25;2017-12-10 02:00:00;13.4
8235;-42.75;-14.25;2017-12-10 03:00:00;15.372
8236;-42.75;-14.25;2017-12-10 04:00:00;15.938
8237;-42.75;-14.25;2017-12-10 05:00:00;14.034
8238;-42.75;-14.25;2017-12-10 06:00:00;13.946
8239;-42.75;-14.25;2017-12-10 07:00:00;14.28
8240;-42.75;-14.25;2017-12-10 08:00:00;15.195
8241;-42.75;-14.25;2017-12-10 09:00:00;13.672
8242;-42.75;-14.25;2017-12-10 10:00:00;12.933
8243;-42.75;-14.25;2017-12-10 11:00:00;11.87
8244;-42.75;-14.25;2017-12-10 12:00:00;9.615
8245;-42.75;-14.25;2017-12-10 13:00:00;10.155
8246;-42.75;-14.25;2017-12-10 14:00:00;9.835
8247;-42.75;-14.25;2017-12-10 15:00:00;11.096
8248;-42.75;-14.25;2017-12-10 16:00:00;11.095
8249;-42.75;-14.25;2017-12-10 17:00:00;11.982
8250;-42.75;-14.25;2017-12-10 18:00:00;10.915
8251;-42.75;-14.25;2017-12-10 19:00:00;10.515
8252;-42.75;-14.25;2017-12-10 20:00:00;10.302
8253;-42.75;-14.25;2017-12-10 21:00:00;9.538
8254;-42.75;-14.25;2017-12-10 22:00:00;11.282
8255;-42.75;-14.25;2017-12-10 23:00:00;10.628
8256;-42.75;-14.25;2017-12-11 00:00:00;12.346
8257;-42.75;-14.25;2017-12-11 01:00:00;12.604
8258;-42.75;-14.25;2017-12-11 02:00:00;11.05
8259;-42.75;-14.25;2017-12-11 03:00:00;7.83
8260;-42.75;-14.25;2017-12-11 04:00:00;7.305
8261;-42.75;-14.25;2017-12-11 05:00:00;9.096
8262;-42.75;-14.25;2017-12-11 06:00:00;9.95
8263;-42.75;-14.25;2017-12-11 07:00:00;10.178
8264;-42.75;-14.25;2017-12-11 08:00:00;11.085
8265;-42.75;-14.25;2017-12-11 09:00:00;13.804
8266;-42.75;-14.25;2017-12-11 10:00:00;12.604
8267;-42.75;-14.25;2017-12-11 11:00:00;12.404
8268;-42.75;-14.25;2017-12-11 12:00:00;13.086
8269;-42.75;-14.25;2017-12-11 13:00:00;12.2
8270;-42.75;-14.25;2017-12-11 14:00:00;9.206
8271;-42.75;-14.25;2017-12-11 15:00:00;8.087
8272;-42.75;-14.25;2017-12-11 16:00:00;7.568
8273;-42.75;-14.25;2017-12-11 17:00:00;5.762
8274;-42.75;-14.25;2017-12-11 18:00:00;5.89
8275;-42.75;-14.25;2017-12-11 19:00:00;5.518
8276;-42.75;-14.25;2017-12-11 20:00:00;5.082
8277;-42.75;-14.25;2017-12-11 21:00:00;5.815
8278;-42.75;-14.25;2017-12-11 22:00:00;5.6
8279;-42.75;-14.25;2017-12-11 23:00:00;5.854
8280;-42.75;-14.25;2017-12-12 00:00:00;6.89
8281;-42.75;-14.25;2017-12-12 01:00:00;6.094
8282;-42.75;-14.25;2017-12-12 02:00:00;4.27
8283;-42.75;-14.25;2017-12-12 03:00:00;3.702
8284;-42.75;-14.25;2017-12-12 04:00:00;4.206
8285;-42.75;-14.25;2017-12-12 05:00:00;4.608
8286;-42.75;-14.25;2017-12-12 06:00:00;6.24
8287;-42.75;-14.25;2017-12-12 07:00:00;4.687
8288;-42.75;-14.25;2017-12-12 08:00:00;3.992
8289;-42.75;-14.25;2017-12-12 09:00:00;4.023
8290;-42.75;-14.25;2017-12-12 10:00:00;4.275
8291;-42.75;-14.25;2017-12-12 11:00:00;4.912
8292;-42.75;-14.25;2017-12-12 12:00:00;5.51
8293;-42.75;-14.25;2017-12-12 13:00:00;5.028
8294;-42.75;-14.25;2017-12-12 14:00:00;5.015
8295;-42.75;-14.25;2017-12-12 15:00:00;5.022
8296;-42.75;-14.25;2017-12-12 16:00:00;3.908
8297;-42.75;-14.25;2017-12-12 17:00:00;2.992
8298;-42.75;-14.25;2017-12-12 18:00:00;2.967
8299;-42.75;-14.25;2017-12-12 19:00:00;2.172
8300;-42.75;-14.25;2017-12-12 20:00:00;2.193
8301;-42.75;-14.25;2017-12-12 21:00:00;2.285
8302;-42.75;-14.25;2017-12-12 22:00:00;3.372
8303;-42.75;-14.25;2017-12-12 23:00:00;4.115
8304;-42.75;-14.25;2017-12-13 00:00:00;3.646
8305;-42.75;-14.25;2017-12-13 01:00:00;4.124
8306;-42.75;-14.25;2017-12-13 02:00:00;4.533
8307;-42.75;-14.25;2017-12-13 03:00:00;4.972
8308;-42.75;-14.25;2017-12-13 04:00:00;5.106
8309;-42.75;-14.25;2017-12-13 05:00:00;5.305
8310;-42.75;-14.25;2017-12-13 06:00:00;5.216
8311;-42.75;-14.25;2017-12-13 07:00:00;5.0
8312;-42.75;-14.25;2017-12-13 08:00:00;5.395
8313;-42.75;-14.25;2017-12-13 09:00:00;5.531
8314;-42.75;-14.25;2017-12-13 10:00:00;5.79
8315;-42.75;-14.25;2017-12-13 11:00:00;5.034
8316;-42.75;-14.25;2017-12-13 12:00:00;6.112
8317;-42.75;-14.25;2017-12-13 13:00:00;7.562
8318;-42.75;-14.25;2017-12-13 14:00:00;6.418
8319;-42.75;-14.25;2017-12-13 15:00:00;6.416
8320;-42.75;-14.25;2017-12-13 16:00:00;6.063
8321;-42.75;-14.25;2017-12-13 17:00:00;6.72
8322;-42.75;-14.25;2017-12-13 18:00:00;6.34
8323;-42.75;-14.25;2017-12-13 19:00:00;6.38
8324;-42.75;-14.25;2017-12-13 20:00:00;5.338
8325;-42.75;-14.25;2017-12-13 21:00:00;6.28
8326;-42.75;-14.25;2017-12-13 22:00:00;6.32
8327;-42.75;-14.25;2017-12-13 23:00:00;7.268
8328;-42.75;-14.25;2017-12-14 00:00:00;6.65
8329;-42.75;-14.25;2017-12-14 01:00:00;7.09
8330;-42.75;-14.25;2017-12-14 02:00:00;6.185
8331;-42.75;-14.25;2017-12-14 03:00:00;6.308
8332;-42.75;-14.25;2017-12-14 04:00:00;7.952
8333;-42.75;-14.25;2017-12-14 05:00:00;7.954
8334;-42.75;-14.25;2017-12-14 06:00:00;8.826
8335;-42.75;-14.25;2017-12-14 07:00:00;8.252
8336;-42.75;-14.25;2017-12-14 08:00:00;7.432
8337;-42.75;-14.25;2017-12-14 09:00:00;8.115
8338;-42.75;-14.25;2017-12-14 10:00:00;7.068
8339;-42.75;-14.25;2017-12-14 11:00:00;6.69
8340;-42.75;-14.25;2017-12-14 12:00:00;6.605
8341;-42.75;-14.25;2017-12-14 13:00:00;6.791
8342;-42.75;-14.25;2017-12-14 14:00:00;6.305
8343;-42.75;-14.25;2017-12-14 15:00:00;6.21
8344;-42.75;-14.25;2017-12-14 16:00:00;5.7
8345;-42.75;-14.25;2017-12-14 17:00:00;4.905
8346;-42.75;-14.25;2017-12-14 18:00:00;3.3
8347;-42.75;-14.25;2017-12-14 19:00:00;3.577
8348;-42.75;-14.25;2017-12-14 20:00:00;4.244
8349;-42.75;-14.25;2017-12-14 21:00:00;5.076
8350;-42.75;-14.25;2017-12-14 22:00:00;6.402
8351;-42.75;-14.25;2017-12-14 23:00:00;8.055
8352;-42.75;-14.25;2017-12-15 00:00:00;6.985
8353;-42.75;-14.25;2017-12-15 01:00:00;6.24
8354;-42.75;-14.25;2017-12-15 02:00:00;5.058
8355;-42.75;-14.25;2017-12-15 03:00:00;5.388
8356;-42.75;-14.25;2017-12-15 04:00:00;7.492
8357;-42.75;-14.25;2017-12-15 05:00:00;8.03
8358;-42.75;-14.25;2017-12-15 06:00:00;8.114
8359;-42.75;-14.25;2017-12-15 07:00:00;9.018
8360;-42.75;-14.25;2017-12-15 08:00:00;9.075
8361;-42.75;-14.25;2017-12-15 09:00:00;9.145
8362;-42.75;-14.25;2017-12-15 10:00:00;8.642
8363;-42.75;-14.25;2017-12-15 11:00:00;8.018
8364;-42.75;-14.25;2017-12-15 12:00:00;7.407
8365;-42.75;-14.25;2017-12-15 13:00:00;7.425
8366;-42.75;-14.25;2017-12-15 14:00:00;8.227
8367;-42.75;-14.25;2017-12-15 15:00:00;7.588
8368;-42.75;-14.25;2017-12-15 16:00:00;6.934
8369;-42.75;-14.25;2017-12-15 17:00:00;6.157
8370;-42.75;-14.25;2017-12-15 18:00:00;6.587
8371;-42.75;-14.25;2017-12-15 19:00:00;6.99
8372;-42.75;-14.25;2017-12-15 20:00:00;8.058
8373;-42.75;-14.25;2017-12-15 21:00:00;9.317
8374;-42.75;-14.25;2017-12-15 22:00:00;9.064
8375;-42.75;-14.25;2017-12-15 23:00:00;8.385
8376;-42.75;-14.25;2017-12-16 00:00:00;7.925
8377;-42.75;-14.25;2017-12-16 01:00:00;7.727
8378;-42.75;-14.25;2017-12-16 02:00:00;7.988
8379;-42.75;-14.25;2017-12-16 03:00:00;7.29
8380;-42.75;-14.25;2017-12-16 04:00:00;7.64
8381;-42.75;-14.25;2017-12-16 05:00:00;6.916
8382;-42.75;-14.25;2017-12-16 06:00:00;7.625
8383;-42.75;-14.25;2017-12-16 07:00:00;6.642
8384;-42.75;-14.25;2017-12-16 08:00:00;7.21
8385;-42.75;-14.25;2017-12-16 09:00:00;7.896
8386;-42.75;-14.25;2017-12-16 10:00:00;7.47
8387;-42.75;-14.25;2017-12-16 11:00:00;7.98
8388;-42.75;-14.25;2017-12-16 12:00:00;7.725
8389;-42.75;-14.25;2017-12-16 13:00:00;7.544
8390;-42.75;-14.25;2017-12-16 14:00:00;6.908
8391;-42.75;-14.25;2017-12-16 15:00:00;7.185
8392;-42.75;-14.25;2017-12-16 16:00:00;7.547
8393;-42.75;-14.25;2017-12-16 17:00:00;7.902
8394;-42.75;-14.25;2017-12-16 18:00:00;8.625
8395;-42.75;-14.25;2017-12-16 19:00:00;6.955
8396;-42.75;-14.25;2017-12-16 20:00:00;8.116
8397;-42.75;-14.25;2017-12-16 21:00:00;9.253
8398;-42.75;-14.25;2017-12-16 22:00:00;9.135
8399;-42.75;-14.25;2017-12-16 23:00:00;8.843
8400;-42.75;-14.25;2017-12-17 00:00:00;7.582
8401;-42.75;-14.25;2017-12-17 01:00:00;9.614
8402;-42.75;-14.25;2017-12-17 02:00:00;9.543
8403;-42.75;-14.25;2017-12-17 03:00:00;9.835
8404;-42.75;-14.25;2017-12-17 04:00:00;9.657
8405;-42.75;-14.25;2017-12-17 05:00:00;9.47
8406;-42.75;-14.25;2017-12-17 06:00:00;8.538
8407;-42.75;-14.25;2017-12-17 07:00:00;7.549
8408;-42.75;-14.25;2017-12-17 08:00:00;7.124
8409;-42.75;-14.25;2017-12-17 09:00:00;7.375
8410;-42.75;-14.25;2017-12-17 10:00:00;7.776
8411;-42.75;-14.25;2017-12-17 11:00:00;6.842
8412;-42.75;-14.25;2017-12-17 12:00:00;5.854
8413;-42.75;-14.25;2017-12-17 13:00:00;5.175
8414;-42.75;-14.25;2017-12-17 14:00:00;4.52
8415;-42.75;-14.25;2017-12-17 15:00:00;5.434
8416;-42.75;-14.25;2017-12-17 16:00:00;5.61
8417;-42.75;-14.25;2017-12-17 17:00:00;5.152
8418;-42.75;-14.25;2017-12-17 18:00:00;5.257
8419;-42.75;-14.25;2017-12-17 19:00:00;4.376
8420;-42.75;-14.25;2017-12-17 20:00:00;6.685
8421;-42.75;-14.25;2017-12-17 21:00:00;9.564
8422;-42.75;-14.25;2017-12-17 22:00:00;10.025
8423;-42.75;-14.25;2017-12-17 23:00:00;10.755
8424;-42.75;-14.25;2017-12-18 00:00:00;10.958
8425;-42.75;-14.25;2017-12-18 01:00:00;10.152
8426;-42.75;-14.25;2017-12-18 02:00:00;9.255
8427;-42.75;-14.25;2017-12-18 03:00:00;8.912
8428;-42.75;-14.25;2017-12-18 04:00:00;9.452
8429;-42.75;-14.25;2017-12-18 05:00:00;8.742
8430;-42.75;-14.25;2017-12-18 06:00:00;8.662
8431;-42.75;-14.25;2017-12-18 07:00:00;8.849
8432;-42.75;-14.25;2017-12-18 08:00:00;8.755
8433;-42.75;-14.25;2017-12-18 09:00:00;8.805
8434;-42.75;-14.25;2017-12-18 10:00:00;9.045
8435;-42.75;-14.25;2017-12-18 11:00:00;7.554
8436;-42.75;-14.25;2017-12-18 12:00:00;7.005
8437;-42.75;-14.25;2017-12-18 13:00:00;8.194
8438;-42.75;-14.25;2017-12-18 14:00:00;7.475
8439;-42.75;-14.25;2017-12-18 15:00:00;6.71
8440;-42.75;-14.25;2017-12-18 16:00:00;6.861
8441;-42.75;-14.25;2017-12-18 17:00:00;7.668
8442;-42.75;-14.25;2017-12-18 18:00:00;8.388
8443;-42.75;-14.25;2017-12-18 19:00:00;10.296
8444;-42.75;-14.25;2017-12-18 20:00:00;11.407
8445;-42.75;-14.25;2017-12-18 21:00:00;10.912
8446;-42.75;-14.25;2017-12-18 22:00:00;9.901
8447;-42.75;-14.25;2017-12-18 23:00:00;9.707
8448;-42.75;-14.25;2017-12-19 00:00:00;9.978
8449;-42.75;-14.25;2017-12-19 01:00:00;8.408
8450;-42.75;-14.25;2017-12-19 02:00:00;8.208
8451;-42.75;-14.25;2017-12-19 03:00:00;7.962
8452;-42.75;-14.25;2017-12-19 04:00:00;8.06
8453;-42.75;-14.25;2017-12-19 05:00:00;10.752
8454;-42.75;-14.25;2017-12-19 06:00:00;10.21
8455;-42.75;-14.25;2017-12-19 07:00:00;10.075
8456;-42.75;-14.25;2017-12-19 08:00:00;9.742
8457;-42.75;-14.25;2017-12-19 09:00:00;10.27
8458;-42.75;-14.25;2017-12-19 10:00:00;10.007
8459;-42.75;-14.25;2017-12-19 11:00:00;10.006
8460;-42.75;-14.25;2017-12-19 12:00:00;9.313
8461;-42.75;-14.25;2017-12-19 13:00:00;8.253
8462;-42.75;-14.25;2017-12-19 14:00:00;7.67
8463;-42.75;-14.25;2017-12-19 15:00:00;7.302
8464;-42.75;-14.25;2017-12-19 16:00:00;7.483
8465;-42.75;-14.25;2017-12-19 17:00:00;8.21
8466;-42.75;-14.25;2017-12-19 18:00:00;9.326
8467;-42.75;-14.25;2017-12-19 19:00:00;10.078
8468;-42.75;-14.25;2017-12-19 20:00:00;10.83
8469;-42.75;-14.25;2017-12-19 21:00:00;11.168
8470;-42.75;-14.25;2017-12-19 22:00:00;11.847
8471;-42.75;-14.25;2017-12-19 23:00:00;10.183
8472;-42.75;-14.25;2017-12-20 00:00:00;9.034
8473;-42.75;-14.25;2017-12-20 01:00:00;8.725
8474;-42.75;-14.25;2017-12-20 02:00:00;7.738
8475;-42.75;-14.25;2017-12-20 03:00:00;7.402
8476;-42.75;-14.25;2017-12-20 04:00:00;7.395
8477;-42.75;-14.25;2017-12-20 05:00:00;8.992
8478;-42.75;-14.25;2017-12-20 06:00:00;10.1
8479;-42.75;-14.25;2017-12-20 07:00:00;9.646
8480;-42.75;-14.25;2017-12-20 08:00:00;10.728
8481;-42.75;-14.25;2017-12-20 09:00:00;10.96
8482;-42.75;-14.25;2017-12-20 10:00:00;10.592
8483;-42.75;-14.25;2017-12-20 11:00:00;9.407
8484;-42.75;-14.25;2017-12-20 12:00:00;8.342
8485;-42.75;-14.25;2017-12-20 13:00:00;8.245
8486;-42.75;-14.25;2017-12-20 14:00:00;8.02
8487;-42.75;-14.25;2017-12-20 15:00:00;7.98
8488;-42.75;-14.25;2017-12-20 16:00:00;7.595
8489;-42.75;-14.25;2017-12-20 17:00:00;6.75
8490;-42.75;-14.25;2017-12-20 18:00:00;8.111
8491;-42.75;-14.25;2017-12-20 19:00:00;9.06
8492;-42.75;-14.25;2017-12-20 20:00:00;8.715
8493;-42.75;-14.25;2017-12-20 21:00:00;9.338
8494;-42.75;-14.25;2017-12-20 22:00:00;10.474
8495;-42.75;-14.25;2017-12-20 23:00:00;9.516
8496;-42.75;-14.25;2017-12-21 00:00:00;9.926
8497;-42.75;-14.25;2017-12-21 01:00:00;10.092
8498;-42.75;-14.25;2017-12-21 02:00:00;8.247
8499;-42.75;-14.25;2017-12-21 03:00:00;7.469
8500;-42.75;-14.25;2017-12-21 04:00:00;7.652
8501;-42.75;-14.25;2017-12-21 05:00:00;8.387
8502;-42.75;-14.25;2017-12-21 06:00:00;7.6
8503;-42.75;-14.25;2017-12-21 07:00:00;7.646
8504;-42.75;-14.25;2017-12-21 08:00:00;6.866
8505;-42.75;-14.25;2017-12-21 09:00:00;6.587
8506;-42.75;-14.25;2017-12-21 10:00:00;6.153
8507;-42.75;-14.25;2017-12-21 11:00:00;6.067
8508;-42.75;-14.25;2017-12-21 12:00:00;5.647
8509;-42.75;-14.25;2017-12-21 13:00:00;4.924
8510;-42.75;-14.25;2017-12-21 14:00:00;4.092
8511;-42.75;-14.25;2017-12-21 15:00:00;4.162
8512;-42.75;-14.25;2017-12-21 16:00:00;4.535
8513;-42.75;-14.25;2017-12-21 17:00:00;5.11
8514;-42.75;-14.25;2017-12-21 18:00:00;6.408
8515;-42.75;-14.25;2017-12-21 19:00:00;7.818
8516;-42.75;-14.25;2017-12-21 20:00:00;7.828
8517;-42.75;-14.25;2017-12-21 21:00:00;8.358
8518;-42.75;-14.25;2017-12-21 22:00:00;8.856
8519;-42.75;-14.25;2017-12-21 23:00:00;8.773
8520;-42.75;-14.25;2017-12-22 00:00:00;7.748
8521;-42.75;-14.25;2017-12-22 01:00:00;6.414
8522;-42.75;-14.25;2017-12-22 02:00:00;6.458
8523;-42.75;-14.25;2017-12-22 03:00:00;6.857
8524;-42.75;-14.25;2017-12-22 04:00:00;6.583
8525;-42.75;-14.25;2017-12-22 05:00:00;6.824
8526;-42.75;-14.25;2017-12-22 06:00:00;6.765
8527;-42.75;-14.25;2017-12-22 07:00:00;6.763
8528;-42.75;-14.25;2017-12-22 08:00:00;6.087
8529;-42.75;-14.25;2017-12-22 09:00:00;5.635
8530;-42.75;-14.25;2017-12-22 10:00:00;5.982
8531;-42.75;-14.25;2017-12-22 11:00:00;5.722
8532;-42.75;-14.25;2017-12-22 12:00:00;5.076
8533;-42.75;-14.25;2017-12-22 13:00:00;5.055
8534;-42.75;-14.25;2017-12-22 14:00:00;5.46
8535;-42.75;-14.25;2017-12-22 15:00:00;6.588
8536;-42.75;-14.25;2017-12-22 16:00:00;7.215
8537;-42.75;-14.25;2017-12-22 17:00:00;6.11
8538;-42.75;-14.25;2017-12-22 18:00:00;7.806
8539;-42.75;-14.25;2017-12-22 19:00:00;7.808
8540;-42.75;-14.25;2017-12-22 20:00:00;8.245
8541;-42.75;-14.25;2017-12-22 21:00:00;8.119
8542;-42.75;-14.25;2017-12-22 22:00:00;10.158
8543;-42.75;-14.25;2017-12-22 23:00:00;10.063
8544;-42.75;-14.25;2017-12-23 00:00:00;9.125
8545;-42.75;-14.25;2017-12-23 01:00:00;8.856
8546;-42.75;-14.25;2017-12-23 02:00:00;7.885
8547;-42.75;-14.25;2017-12-23 03:00:00;8.88
8548;-42.75;-14.25;2017-12-23 04:00:00;8.612
8549;-42.75;-14.25;2017-12-23 05:00:00;8.25
8550;-42.75;-14.25;2017-12-23 06:00:00;7.763
8551;-42.75;-14.25;2017-12-23 07:00:00;6.974
8552;-42.75;-14.25;2017-12-23 08:00:00;7.428
8553;-42.75;-14.25;2017-12-23 09:00:00;7.775
8554;-42.75;-14.25;2017-12-23 10:00:00;7.768
8555;-42.75;-14.25;2017-12-23 11:00:00;7.805
8556;-42.75;-14.25;2017-12-23 12:00:00;7.46
8557;-42.75;-14.25;2017-12-23 13:00:00;7.082
8558;-42.75;-14.25;2017-12-23 14:00:00;5.955
8559;-42.75;-14.25;2017-12-23 15:00:00;5.398
8560;-42.75;-14.25;2017-12-23 16:00:00;4.738
8561;-42.75;-14.25;2017-12-23 17:00:00;5.258
8562;-42.75;-14.25;2017-12-23 18:00:00;6.113
8563;-42.75;-14.25;2017-12-23 19:00:00;7.808
8564;-42.75;-14.25;2017-12-23 20:00:00;9.405
8565;-42.75;-14.25;2017-12-23 21:00:00;10.325
8566;-42.75;-14.25;2017-12-23 22:00:00;10.334
8567;-42.75;-14.25;2017-12-23 23:00:00;9.528
8568;-42.75;-14.25;2017-12-24 00:00:00;8.506
8569;-42.75;-14.25;2017-12-24 01:00:00;7.264
8570;-42.75;-14.25;2017-12-24 02:00:00;7.358
8571;-42.75;-14.25;2017-12-24 03:00:00;6.552
8572;-42.75;-14.25;2017-12-24 04:00:00;6.752
8573;-42.75;-14.25;2017-12-24 05:00:00;6.767
8574;-42.75;-14.25;2017-12-24 06:00:00;6.122
8575;-42.75;-14.25;2017-12-24 07:00:00;5.902
8576;-42.75;-14.25;2017-12-24 08:00:00;6.608
8577;-42.75;-14.25;2017-12-24 09:00:00;7.434
8578;-42.75;-14.25;2017-12-24 10:00:00;7.803
8579;-42.75;-14.25;2017-12-24 11:00:00;6.46
8580;-42.75;-14.25;2017-12-24 12:00:00;5.957
8581;-42.75;-14.25;2017-12-24 13:00:00;5.302
8582;-42.75;-14.25;2017-12-24 14:00:00;5.014
8583;-42.75;-14.25;2017-12-24 15:00:00;5.148
8584;-42.75;-14.25;2017-12-24 16:00:00;5.84
8585;-42.75;-14.25;2017-12-24 17:00:00;5.84
8586;-42.75;-14.25;2017-12-24 18:00:00;6.353
8587;-42.75;-14.25;2017-12-24 19:00:00;8.815
8588;-42.75;-14.25;2017-12-24 20:00:00;8.056
8589;-42.75;-14.25;2017-12-24 21:00:00;7.37
8590;-42.75;-14.25;2017-12-24 22:00:00;8.648
8591;-42.75;-14.25;2017-12-24 23:00:00;9.31
8592;-42.75;-14.25;2017-12-25 00:00:00;8.975
8593;-42.75;-14.25;2017-12-25 01:00:00;7.245
8594;-42.75;-14.25;2017-12-25 02:00:00;6.402
8595;-42.75;-14.25;2017-12-25 03:00:00;6.394
8596;-42.75;-14.25;2017-12-25 04:00:00;6.183
8597;-42.75;-14.25;2017-12-25 05:00:00;6.332
8598;-42.75;-14.25;2017-12-25 06:00:00;5.68
8599;-42.75;-14.25;2017-12-25 07:00:00;5.442
8600;-42.75;-14.25;2017-12-25 08:00:00;5.233
8601;-42.75;-14.25;2017-12-25 09:00:00;5.918
8602;-42.75;-14.25;2017-12-25 10:00:00;5.632
8603;-42.75;-14.25;2017-12-25 11:00:00;5.225
8604;-42.75;-14.25;2017-12-25 12:00:00;5.042
8605;-42.75;-14.25;2017-12-25 13:00:00;4.646
8606;-42.75;-14.25;2017-12-25 14:00:00;5.146
8607;-42.75;-14.25;2017-12-25 15:00:00;5.371
8608;-42.75;-14.25;2017-12-25 16:00:00;5.796
8609;-42.75;-14.25;2017-12-25 17:00:00;7.046
8610;-42.75;-14.25;2017-12-25 18:00:00;8.214
8611;-42.75;-14.25;2017-12-25 19:00:00;9.14
8612;-42.75;-14.25;2017-12-25 20:00:00;9.898
8613;-42.75;-14.25;2017-12-25 21:00:00;10.812
8614;-42.75;-14.25;2017-12-25 22:00:00;11.035
8615;-42.75;-14.25;2017-12-25 23:00:00;9.373
8616;-42.75;-14.25;2017-12-26 00:00:00;8.823
8617;-42.75;-14.25;2017-12-26 01:00:00;8.262
8618;-42.75;-14.25;2017-12-26 02:00:00;6.61
8619;-42.75;-14.25;2017-12-26 03:00:00;4.8
8620;-42.75;-14.25;2017-12-26 04:00:00;3.896
8621;-42.75;-14.25;2017-12-26 05:00:00;4.687
8622;-42.75;-14.25;2017-12-26 06:00:00;4.531
8623;-42.75;-14.25;2017-12-26 07:00:00;4.531
