Data;VentoPrevisto;Chuva;Pressao;Temperatura;Direcao;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;C_l1;C_l2;C_l3;C_l4;C_l5;C_l6;C_l7;D_l1;D_l2;D_l3;D_l4;D_l5;D_l6;D_l7;P_l1;P_l2;P_l3;P_l4;P_l5;P_l6;P_l7;T_l1;T_l2;T_l3;T_l4;T_l5;T_l6;T_l7;Y_est;residual;rabs
2017-04-06 23:00:00;5.64;0.0;1012.97;25.49;83.78;5.42;5.86;5.74;5.37;4.88;4.47;4.28;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.48;90.66;95.07;96.11;95.96;94.21;93.98;1012.98;1012.43;1012.39;1012.09;1012.32;1013.26;1014.39;25.98;28.31;30.44;31.14;31.45;31.46;31.26;5.806097030639648;0.3860970306396485;0.3860970306396485
2017-04-07 00:00:00;5.42;0.0;1013.25;25.07;81.04;5.31;5.64;5.86;5.74;5.37;4.88;4.47;4.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.78;88.48;90.66;95.07;96.11;95.96;94.21;1012.97;1012.98;1012.43;1012.39;1012.09;1012.32;1013.26;25.49;25.98;28.31;30.44;31.14;31.45;31.46;5.694458961486816;0.3844589614868168;0.3844589614868168
2017-04-07 01:00:00;5.31;0.0;1013.5;24.67;81.88;5.85;5.42;5.64;5.86;5.74;5.37;4.88;4.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.04;83.78;88.48;90.66;95.07;96.11;95.96;1013.25;1012.97;1012.98;1012.43;1012.39;1012.09;1012.32;25.07;25.49;25.98;28.31;30.44;31.14;31.45;5.528240203857422;-0.32175979614257777;0.32175979614257777
2017-04-07 02:00:00;5.85;0.0;1013.59;24.57;87.45;6.9;5.31;5.42;5.64;5.86;5.74;5.37;4.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.88;81.04;83.78;88.48;90.66;95.07;96.11;1013.5;1013.25;1012.97;1012.98;1012.43;1012.39;1012.09;24.67;25.07;25.49;25.98;28.31;30.44;31.14;6.25063943862915;-0.64936056137085;0.64936056137085
2017-04-07 03:00:00;6.9;0.0;1013.71;22.67;88.78;7.59;5.85;5.31;5.42;5.64;5.86;5.74;5.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.45;81.88;81.04;83.78;88.48;90.66;95.07;1013.59;1013.5;1013.25;1012.97;1012.98;1012.43;1012.39;24.57;24.67;25.07;25.49;25.98;28.31;30.44;7.361385345458984;-0.22861465454101548;0.22861465454101548
2017-04-07 04:00:00;7.59;0.0;1013.3;22.55;87.04;7.77;6.9;5.85;5.31;5.42;5.64;5.86;5.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.78;87.45;81.88;81.04;83.78;88.48;90.66;1013.71;1013.59;1013.5;1013.25;1012.97;1012.98;1012.43;22.67;24.57;24.67;25.07;25.49;25.98;28.31;7.680778980255127;-0.08922101974487262;0.08922101974487262
2017-04-07 05:00:00;7.77;0.0;1012.86;21.7;85.9;7.24;7.59;6.9;5.85;5.31;5.42;5.64;5.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.04;88.78;87.45;81.88;81.04;83.78;88.48;1013.3;1013.71;1013.59;1013.5;1013.25;1012.97;1012.98;22.55;22.67;24.57;24.67;25.07;25.49;25.98;7.685511112213135;0.44551111221313455;0.44551111221313455
2017-04-07 06:00:00;7.24;0.0;1013.16;20.83;87.1;6.65;7.77;7.59;6.9;5.85;5.31;5.42;5.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.9;87.04;88.78;87.45;81.88;81.04;83.78;1012.86;1013.3;1013.71;1013.59;1013.5;1013.25;1012.97;21.7;22.55;22.67;24.57;24.67;25.07;25.49;6.909733295440674;0.2597332954406735;0.2597332954406735
2017-04-07 07:00:00;6.65;0.0;1013.63;20.55;89.75;6.17;7.24;7.77;7.59;6.9;5.85;5.31;5.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.1;85.9;87.04;88.78;87.45;81.88;81.04;1013.16;1012.86;1013.3;1013.71;1013.59;1013.5;1013.25;20.83;21.7;22.55;22.67;24.57;24.67;25.07;6.413481712341309;0.24348171234130866;0.24348171234130866
2017-04-07 08:00:00;6.17;0.0;1013.94;20.23;92.91;5.75;6.65;7.24;7.77;7.59;6.9;5.85;5.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.75;87.1;85.9;87.04;88.78;87.45;81.88;1013.63;1013.16;1012.86;1013.3;1013.71;1013.59;1013.5;20.55;20.83;21.7;22.55;22.67;24.57;24.67;6.062017917633057;0.31201791763305664;0.31201791763305664
2017-04-07 09:00:00;5.75;0.0;1014.83;19.9;97.41;5.51;6.17;6.65;7.24;7.77;7.59;6.9;5.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.91;89.75;87.1;85.9;87.04;88.78;87.45;1013.94;1013.63;1013.16;1012.86;1013.3;1013.71;1013.59;20.23;20.55;20.83;21.7;22.55;22.67;24.57;5.5724945068359375;0.06249450683593771;0.06249450683593771
2017-04-07 10:00:00;5.51;0.0;1016.05;25.3;100.96;5.98;5.75;6.17;6.65;7.24;7.77;7.59;6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.41;92.91;89.75;87.1;85.9;87.04;88.78;1014.83;1013.94;1013.63;1013.16;1012.86;1013.3;1013.71;19.9;20.23;20.55;20.83;21.7;22.55;22.67;5.33773136138916;-0.6422686386108403;0.6422686386108403
2017-04-07 11:00:00;5.98;0.0;1016.06;25.68;95.98;5.87;5.51;5.75;6.17;6.65;7.24;7.77;7.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.96;97.41;92.91;89.75;87.1;85.9;87.04;1016.05;1014.83;1013.94;1013.63;1013.16;1012.86;1013.3;25.3;19.9;20.23;20.55;20.83;21.7;22.55;5.9880051612854;0.11800516128540028;0.11800516128540028
2017-04-07 12:00:00;5.87;0.0;1016.49;25.87;93.53;5.6;5.98;5.51;5.75;6.17;6.65;7.24;7.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.98;100.96;97.41;92.91;89.75;87.1;85.9;1016.06;1016.05;1014.83;1013.94;1013.63;1013.16;1012.86;25.68;25.3;19.9;20.23;20.55;20.83;21.7;5.460849285125732;-0.13915071487426722;0.13915071487426722
2017-04-07 13:00:00;5.6;0.0;1016.31;26.1;90.85;5.41;5.87;5.98;5.51;5.75;6.17;6.65;7.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.53;95.98;100.96;97.41;92.91;89.75;87.1;1016.49;1016.06;1016.05;1014.83;1013.94;1013.63;1013.16;25.87;25.68;25.3;19.9;20.23;20.55;20.83;5.02441930770874;-0.3855806922912599;0.3855806922912599
2017-04-07 14:00:00;5.41;0.0;1015.51;26.59;91.37;5.14;5.6;5.87;5.98;5.51;5.75;6.17;6.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.85;93.53;95.98;100.96;97.41;92.91;89.75;1016.31;1016.49;1016.06;1016.05;1014.83;1013.94;1013.63;26.1;25.87;25.68;25.3;19.9;20.23;20.55;5.126645088195801;-0.013354911804198899;0.013354911804198899
2017-04-07 15:00:00;5.14;0.0;1014.33;30.84;94.21;4.97;5.41;5.6;5.87;5.98;5.51;5.75;6.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.37;90.85;93.53;95.98;100.96;97.41;92.91;1015.51;1016.31;1016.49;1016.06;1016.05;1014.83;1013.94;26.59;26.1;25.87;25.68;25.3;19.9;20.23;4.8676276206970215;-0.10237237930297827;0.10237237930297827
2017-04-07 16:00:00;4.97;0.0;1013.35;31.23;97.59;5.14;5.14;5.41;5.6;5.87;5.98;5.51;5.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.21;91.37;90.85;93.53;95.98;100.96;97.41;1014.33;1015.51;1016.31;1016.49;1016.06;1016.05;1014.83;30.84;26.59;26.1;25.87;25.68;25.3;19.9;4.7421441078186035;-0.39785589218139616;0.39785589218139616
2017-04-07 17:00:00;5.14;0.0;1012.47;30.75;100.83;5.38;4.97;5.14;5.41;5.6;5.87;5.98;5.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.59;94.21;91.37;90.85;93.53;95.98;100.96;1013.35;1014.33;1015.51;1016.31;1016.49;1016.06;1016.05;31.23;30.84;26.59;26.1;25.87;25.68;25.3;5.250057697296143;-0.12994230270385732;0.12994230270385732
2017-04-07 18:00:00;5.38;0.0;1011.99;30.56;101.06;5.54;5.14;4.97;5.14;5.41;5.6;5.87;5.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.83;97.59;94.21;91.37;90.85;93.53;95.98;1012.47;1013.35;1014.33;1015.51;1016.31;1016.49;1016.06;30.75;31.23;30.84;26.59;26.1;25.87;25.68;5.519711017608643;-0.020288982391357457;0.020288982391357457
2017-04-07 19:00:00;5.54;0.0;1011.64;30.6;100.67;5.84;5.38;5.14;4.97;5.14;5.41;5.6;5.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.06;100.83;97.59;94.21;91.37;90.85;93.53;1011.99;1012.47;1013.35;1014.33;1015.51;1016.31;1016.49;30.56;30.75;31.23;30.84;26.59;26.1;25.87;5.659116744995117;-0.18088325500488267;0.18088325500488267
2017-04-07 20:00:00;5.84;0.0;1012.24;30.23;97.91;5.69;5.54;5.38;5.14;4.97;5.14;5.41;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.67;101.06;100.83;97.59;94.21;91.37;90.85;1011.64;1011.99;1012.47;1013.35;1014.33;1015.51;1016.31;30.6;30.56;30.75;31.23;30.84;26.59;26.1;6.0665507316589355;0.37655073165893516;0.37655073165893516
2017-04-07 21:00:00;5.69;0.0;1012.05;28.27;90.6;5.49;5.84;5.54;5.38;5.14;4.97;5.14;5.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.91;100.67;101.06;100.83;97.59;94.21;91.37;1012.24;1011.64;1011.99;1012.47;1013.35;1014.33;1015.51;30.23;30.6;30.56;30.75;31.23;30.84;26.59;5.746978759765625;0.2569787597656248;0.2569787597656248
2017-04-07 22:00:00;5.49;0.0;1012.8;25.76;82.68;5.07;5.69;5.84;5.54;5.38;5.14;4.97;5.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.6;97.91;100.67;101.06;100.83;97.59;94.21;1012.05;1012.24;1011.64;1011.99;1012.47;1013.35;1014.33;28.27;30.23;30.6;30.56;30.75;31.23;30.84;5.698702812194824;0.6287028121948239;0.6287028121948239
2017-04-07 23:00:00;5.07;0.0;1012.77;24.84;78.14;4.55;5.49;5.69;5.84;5.54;5.38;5.14;4.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.68;90.6;97.91;100.67;101.06;100.83;97.59;1012.8;1012.05;1012.24;1011.64;1011.99;1012.47;1013.35;25.76;28.27;30.23;30.6;30.56;30.75;31.23;5.149821758270264;0.5998217582702638;0.5998217582702638
2017-04-08 00:00:00;4.55;0.0;1013.66;24.22;79.24;4.26;5.07;5.49;5.69;5.84;5.54;5.38;5.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.14;82.68;90.6;97.91;100.67;101.06;100.83;1012.77;1012.8;1012.05;1012.24;1011.64;1011.99;1012.47;24.84;25.76;28.27;30.23;30.6;30.56;30.75;4.728213787078857;0.46821378707885764;0.46821378707885764
2017-04-08 01:00:00;4.26;0.0;1013.81;23.04;85.28;4.48;4.55;5.07;5.49;5.69;5.84;5.54;5.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.24;78.14;82.68;90.6;97.91;100.67;101.06;1013.66;1012.77;1012.8;1012.05;1012.24;1011.64;1011.99;24.22;24.84;25.76;28.27;30.23;30.6;30.56;4.466731548309326;-0.013268451690674254;0.013268451690674254
2017-04-08 02:00:00;4.48;0.0;1014.53;22.96;94.89;5.01;4.26;4.55;5.07;5.49;5.69;5.84;5.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.28;79.24;78.14;82.68;90.6;97.91;100.67;1013.81;1013.66;1012.77;1012.8;1012.05;1012.24;1011.64;23.04;24.22;24.84;25.76;28.27;30.23;30.6;4.8771209716796875;-0.1328790283203123;0.1328790283203123
2017-04-08 03:00:00;5.01;0.0;1014.83;20.22;101.64;5.52;4.48;4.26;4.55;5.07;5.49;5.69;5.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.89;85.28;79.24;78.14;82.68;90.6;97.91;1014.53;1013.81;1013.66;1012.77;1012.8;1012.05;1012.24;22.96;23.04;24.22;24.84;25.76;28.27;30.23;5.384763717651367;-0.1352362823486324;0.1352362823486324
2017-04-08 04:00:00;5.52;0.0;1014.42;20.7;100.98;5.83;5.01;4.48;4.26;4.55;5.07;5.49;5.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.64;94.89;85.28;79.24;78.14;82.68;90.6;1014.83;1014.53;1013.81;1013.66;1012.77;1012.8;1012.05;20.22;22.96;23.04;24.22;24.84;25.76;28.27;5.759457111358643;-0.07054288864135749;0.07054288864135749
2017-04-08 05:00:00;5.83;0.0;1013.84;20.58;97.26;5.95;5.52;5.01;4.48;4.26;4.55;5.07;5.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.98;101.64;94.89;85.28;79.24;78.14;82.68;1014.42;1014.83;1014.53;1013.81;1013.66;1012.77;1012.8;20.7;20.22;22.96;23.04;24.22;24.84;25.76;5.963195323944092;0.01319532394409162;0.01319532394409162
2017-04-08 06:00:00;5.95;0.0;1013.89;20.17;95.54;6.05;5.83;5.52;5.01;4.48;4.26;4.55;5.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.26;100.98;101.64;94.89;85.28;79.24;78.14;1013.84;1014.42;1014.83;1014.53;1013.81;1013.66;1012.77;20.58;20.7;20.22;22.96;23.04;24.22;24.84;5.8930888175964355;-0.15691118240356428;0.15691118240356428
2017-04-08 07:00:00;6.05;0.0;1013.88;19.84;94.63;6.05;5.95;5.83;5.52;5.01;4.48;4.26;4.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.54;97.26;100.98;101.64;94.89;85.28;79.24;1013.89;1013.84;1014.42;1014.83;1014.53;1013.81;1013.66;20.17;20.58;20.7;20.22;22.96;23.04;24.22;6.0678205490112305;0.017820549011230646;0.017820549011230646
2017-04-08 08:00:00;6.05;0.0;1014.51;19.63;95.47;6.13;6.05;5.95;5.83;5.52;5.01;4.48;4.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.63;95.54;97.26;100.98;101.64;94.89;85.28;1013.88;1013.89;1013.84;1014.42;1014.83;1014.53;1013.81;19.84;20.17;20.58;20.7;20.22;22.96;23.04;5.993476867675781;-0.13652313232421864;0.13652313232421864
2017-04-08 09:00:00;6.13;0.0;1014.83;19.0;97.17;6.05;6.05;6.05;5.95;5.83;5.52;5.01;4.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.47;94.63;95.54;97.26;100.98;101.64;94.89;1014.51;1013.88;1013.89;1013.84;1014.42;1014.83;1014.53;19.63;19.84;20.17;20.58;20.7;20.22;22.96;6.007203102111816;-0.042796897888183416;0.042796897888183416
2017-04-08 10:00:00;6.05;0.0;1015.68;24.98;97.9;6.38;6.13;6.05;6.05;5.95;5.83;5.52;5.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.17;95.47;94.63;95.54;97.26;100.98;101.64;1014.83;1014.51;1013.88;1013.89;1013.84;1014.42;1014.83;19.0;19.63;19.84;20.17;20.58;20.7;20.22;5.873880386352539;-0.5061196136474608;0.5061196136474608
2017-04-08 11:00:00;6.38;0.0;1015.71;24.92;94.93;6.3;6.05;6.13;6.05;6.05;5.95;5.83;5.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.9;97.17;95.47;94.63;95.54;97.26;100.98;1015.68;1014.83;1014.51;1013.88;1013.89;1013.84;1014.42;24.98;19.0;19.63;19.84;20.17;20.58;20.7;6.208080768585205;-0.09191923141479474;0.09191923141479474
2017-04-08 12:00:00;6.3;0.0;1016.32;25.16;94.77;6.08;6.38;6.05;6.13;6.05;6.05;5.95;5.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.93;97.9;97.17;95.47;94.63;95.54;97.26;1015.71;1015.68;1014.83;1014.51;1013.88;1013.89;1013.84;24.92;24.98;19.0;19.63;19.84;20.17;20.58;5.878489971160889;-0.2015100288391114;0.2015100288391114
2017-04-08 13:00:00;6.08;0.0;1015.76;25.44;94.56;5.96;6.3;6.38;6.05;6.13;6.05;6.05;5.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.77;94.93;97.9;97.17;95.47;94.63;95.54;1016.32;1015.71;1015.68;1014.83;1014.51;1013.88;1013.89;25.16;24.92;24.98;19.0;19.63;19.84;20.17;5.554946422576904;-0.40505357742309567;0.40505357742309567
2017-04-08 14:00:00;5.96;0.0;1014.98;25.61;94.03;5.51;6.08;6.3;6.38;6.05;6.13;6.05;6.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.56;94.77;94.93;97.9;97.17;95.47;94.63;1015.76;1016.32;1015.71;1015.68;1014.83;1014.51;1013.88;25.44;25.16;24.92;24.98;19.0;19.63;19.84;5.6289753913879395;0.11897539138793967;0.11897539138793967
2017-04-08 15:00:00;5.51;0.0;1014.28;30.99;93.61;5.16;5.96;6.08;6.3;6.38;6.05;6.13;6.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.03;94.56;94.77;94.93;97.9;97.17;95.47;1014.98;1015.76;1016.32;1015.71;1015.68;1014.83;1014.51;25.61;25.44;25.16;24.92;24.98;19.0;19.63;5.103227138519287;-0.05677286148071303;0.05677286148071303
2017-04-08 16:00:00;5.16;0.0;1013.3;30.97;96.79;5.08;5.51;5.96;6.08;6.3;6.38;6.05;6.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.61;94.03;94.56;94.77;94.93;97.9;97.17;1014.28;1014.98;1015.76;1016.32;1015.71;1015.68;1014.83;30.99;25.61;25.44;25.16;24.92;24.98;19.0;4.841934680938721;-0.23806531906127937;0.23806531906127937
2017-04-08 17:00:00;5.08;0.0;1012.09;30.79;98.87;5.19;5.16;5.51;5.96;6.08;6.3;6.38;6.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.79;93.61;94.03;94.56;94.77;94.93;97.9;1013.3;1014.28;1014.98;1015.76;1016.32;1015.71;1015.68;30.97;30.99;25.61;25.44;25.16;24.92;24.98;5.098047733306885;-0.09195226669311563;0.09195226669311563
2017-04-08 18:00:00;5.19;0.0;1011.57;30.94;99.6;5.4;5.08;5.16;5.51;5.96;6.08;6.3;6.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.87;96.79;93.61;94.03;94.56;94.77;94.93;1012.09;1013.3;1014.28;1014.98;1015.76;1016.32;1015.71;30.79;30.97;30.99;25.61;25.44;25.16;24.92;5.209564208984375;-0.19043579101562536;0.19043579101562536
2017-04-08 19:00:00;5.4;0.0;1011.21;30.69;97.8;5.46;5.19;5.08;5.16;5.51;5.96;6.08;6.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.6;98.87;96.79;93.61;94.03;94.56;94.77;1011.57;1012.09;1013.3;1014.28;1014.98;1015.76;1016.32;30.94;30.79;30.97;30.99;25.61;25.44;25.16;5.516964912414551;0.05696491241455082;0.05696491241455082
2017-04-08 20:00:00;5.46;0.0;1011.27;30.69;89.82;5.25;5.4;5.19;5.08;5.16;5.51;5.96;6.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.8;99.6;98.87;96.79;93.61;94.03;94.56;1011.21;1011.57;1012.09;1013.3;1014.28;1014.98;1015.76;30.69;30.94;30.79;30.97;30.99;25.61;25.44;5.600160598754883;0.3501605987548828;0.3501605987548828
2017-04-08 21:00:00;5.25;0.0;1011.25;27.12;78.85;5.29;5.46;5.4;5.19;5.08;5.16;5.51;5.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.82;97.8;99.6;98.87;96.79;93.61;94.03;1011.27;1011.21;1011.57;1012.09;1013.3;1014.28;1014.98;30.69;30.69;30.94;30.79;30.97;30.99;25.61;5.284160614013672;-0.0058393859863281605;0.0058393859863281605
2017-04-08 22:00:00;5.29;0.0;1011.66;25.55;78.43;4.97;5.25;5.46;5.4;5.19;5.08;5.16;5.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.85;89.82;97.8;99.6;98.87;96.79;93.61;1011.25;1011.27;1011.21;1011.57;1012.09;1013.3;1014.28;27.12;30.69;30.69;30.94;30.79;30.97;30.99;5.609987735748291;0.6399877357482913;0.6399877357482913
2017-04-08 23:00:00;4.97;0.0;1012.18;24.57;80.63;5.33;5.29;5.25;5.46;5.4;5.19;5.08;5.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.43;78.85;89.82;97.8;99.6;98.87;96.79;1011.66;1011.25;1011.27;1011.21;1011.57;1012.09;1013.3;25.55;27.12;30.69;30.69;30.94;30.79;30.97;5.176877975463867;-0.15312202453613288;0.15312202453613288
2017-04-09 00:00:00;5.33;0.0;1012.76;24.76;88.62;6.5;4.97;5.29;5.25;5.46;5.4;5.19;5.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.63;78.43;78.85;89.82;97.8;99.6;98.87;1012.18;1011.66;1011.25;1011.27;1011.21;1011.57;1012.09;24.57;25.55;27.12;30.69;30.69;30.94;30.79;5.7737860679626465;-0.7262139320373535;0.7262139320373535
2017-04-09 01:00:00;6.5;0.0;1013.19;25.41;95.16;7.52;5.33;4.97;5.29;5.25;5.46;5.4;5.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.62;80.63;78.43;78.85;89.82;97.8;99.6;1012.76;1012.18;1011.66;1011.25;1011.27;1011.21;1011.57;24.76;24.57;25.55;27.12;30.69;30.69;30.94;7.1302266120910645;-0.3897733879089351;0.3897733879089351
2017-04-09 02:00:00;7.52;0.0;1013.39;25.6;95.54;7.32;6.5;5.33;4.97;5.29;5.25;5.46;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.16;88.62;80.63;78.43;78.85;89.82;97.8;1013.19;1012.76;1012.18;1011.66;1011.25;1011.27;1011.21;25.41;24.76;24.57;25.55;27.12;30.69;30.69;7.805742263793945;0.48574226379394503;0.48574226379394503
2017-04-09 03:00:00;7.32;0.0;1013.93;22.91;95.77;6.93;7.52;6.5;5.33;4.97;5.29;5.25;5.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.54;95.16;88.62;80.63;78.43;78.85;89.82;1013.39;1013.19;1012.76;1012.18;1011.66;1011.25;1011.27;25.6;25.41;24.76;24.57;25.55;27.12;30.69;7.026003360748291;0.0960033607482913;0.0960033607482913
2017-04-09 04:00:00;6.93;0.0;1013.48;21.74;97.92;6.75;7.32;7.52;6.5;5.33;4.97;5.29;5.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.77;95.54;95.16;88.62;80.63;78.43;78.85;1013.93;1013.39;1013.19;1012.76;1012.18;1011.66;1011.25;22.91;25.6;25.41;24.76;24.57;25.55;27.12;6.58051061630249;-0.16948938369750977;0.16948938369750977
2017-04-09 05:00:00;6.75;0.0;1013.12;21.38;98.84;6.84;6.93;7.32;7.52;6.5;5.33;4.97;5.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.92;95.77;95.54;95.16;88.62;80.63;78.43;1013.48;1013.93;1013.39;1013.19;1012.76;1012.18;1011.66;21.74;22.91;25.6;25.41;24.76;24.57;25.55;6.675121784210205;-0.16487821578979478;0.16487821578979478
2017-04-09 06:00:00;6.84;0.0;1013.13;21.27;100.13;6.94;6.75;6.93;7.32;7.52;6.5;5.33;4.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.84;97.92;95.77;95.54;95.16;88.62;80.63;1013.12;1013.48;1013.93;1013.39;1013.19;1012.76;1012.18;21.38;21.74;22.91;25.6;25.41;24.76;24.57;6.786239147186279;-0.1537608528137211;0.1537608528137211
2017-04-09 07:00:00;6.94;0.0;1013.55;21.14;101.66;6.86;6.84;6.75;6.93;7.32;7.52;6.5;5.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.13;98.84;97.92;95.77;95.54;95.16;88.62;1013.13;1013.12;1013.48;1013.93;1013.39;1013.19;1012.76;21.27;21.38;21.74;22.91;25.6;25.41;24.76;6.917911529541016;0.057911529541015305;0.057911529541015305
2017-04-09 08:00:00;6.86;0.0;1013.82;20.9;102.32;6.8;6.94;6.84;6.75;6.93;7.32;7.52;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.66;100.13;98.84;97.92;95.77;95.54;95.16;1013.55;1013.13;1013.12;1013.48;1013.93;1013.39;1013.19;21.14;21.27;21.38;21.74;22.91;25.6;25.41;6.779728889465332;-0.02027111053466779;0.02027111053466779
2017-04-09 09:00:00;6.8;0.0;1014.19;20.28;102.48;5.99;6.86;6.94;6.84;6.75;6.93;7.32;7.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.32;101.66;100.13;98.84;97.92;95.77;95.54;1013.82;1013.55;1013.13;1013.12;1013.48;1013.93;1013.39;20.9;21.14;21.27;21.38;21.74;22.91;25.6;6.6643290519714355;0.6743290519714353;0.6743290519714353
2017-04-09 10:00:00;5.99;0.0;1015.13;24.91;99.55;6.41;6.8;6.86;6.94;6.84;6.75;6.93;7.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.48;102.32;101.66;100.13;98.84;97.92;95.77;1014.19;1013.82;1013.55;1013.13;1013.12;1013.48;1013.93;20.28;20.9;21.14;21.27;21.38;21.74;22.91;5.543523788452148;-0.8664762115478517;0.8664762115478517
2017-04-09 11:00:00;6.41;0.0;1015.17;25.12;95.79;5.93;5.99;6.8;6.86;6.94;6.84;6.75;6.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.55;102.48;102.32;101.66;100.13;98.84;97.92;1015.13;1014.19;1013.82;1013.55;1013.13;1013.12;1013.48;24.91;20.28;20.9;21.14;21.27;21.38;21.74;6.364185810089111;0.4341858100891116;0.4341858100891116
2017-04-09 12:00:00;5.93;0.0;1015.61;25.55;95.41;5.51;6.41;5.99;6.8;6.86;6.94;6.84;6.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.79;99.55;102.48;102.32;101.66;100.13;98.84;1015.17;1015.13;1014.19;1013.82;1013.55;1013.13;1013.12;25.12;24.91;20.28;20.9;21.14;21.27;21.38;5.463597774505615;-0.04640222549438455;0.04640222549438455
2017-04-09 13:00:00;5.51;0.0;1015.13;25.73;96.93;5.16;5.93;6.41;5.99;6.8;6.86;6.94;6.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.41;95.79;99.55;102.48;102.32;101.66;100.13;1015.61;1015.17;1015.13;1014.19;1013.82;1013.55;1013.13;25.55;25.12;24.91;20.28;20.9;21.14;21.27;4.949639320373535;-0.21036067962646499;0.21036067962646499
2017-04-09 14:00:00;5.16;0.0;1014.61;25.94;99.81;5.02;5.51;5.93;6.41;5.99;6.8;6.86;6.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.93;95.41;95.79;99.55;102.48;102.32;101.66;1015.13;1015.61;1015.17;1015.13;1014.19;1013.82;1013.55;25.73;25.55;25.12;24.91;20.28;20.9;21.14;4.876922130584717;-0.14307786941528278;0.14307786941528278
2017-04-09 15:00:00;5.02;0.0;1013.59;31.12;102.78;4.96;5.16;5.51;5.93;6.41;5.99;6.8;6.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.81;96.93;95.41;95.79;99.55;102.48;102.32;1014.61;1015.13;1015.61;1015.17;1015.13;1014.19;1013.82;25.94;25.73;25.55;25.12;24.91;20.28;20.9;4.821256637573242;-0.13874336242675778;0.13874336242675778
