;Longitude;Latitude;Data;Temperatura_Verif
4407;-42.75;-14.25;2017-07-03 15:00:00;15.52
4408;-42.75;-14.25;2017-07-03 16:00:00;15.1
4409;-42.75;-14.25;2017-07-03 17:00:00;13.27
4410;-42.75;-14.25;2017-07-03 18:00:00;12.92
4411;-42.75;-14.25;2017-07-03 19:00:00;12.6
4412;-42.75;-14.25;2017-07-03 20:00:00;12.82
4413;-42.75;-14.25;2017-07-03 21:00:00;12.7
4414;-42.75;-14.25;2017-07-03 22:00:00;11.95
4415;-42.75;-14.25;2017-07-03 23:00:00;12.17
4416;-42.75;-14.25;2017-07-04 00:00:00;12.1
4417;-42.75;-14.25;2017-07-04 01:00:00;11.82
4418;-42.75;-14.25;2017-07-04 02:00:00;11.35
4419;-42.75;-14.25;2017-07-04 03:00:00;10.87
4420;-42.75;-14.25;2017-07-04 04:00:00;10.57
4421;-42.75;-14.25;2017-07-04 05:00:00;10.22
4422;-42.75;-14.25;2017-07-04 06:00:00;9.7
4423;-42.75;-14.25;2017-07-04 07:00:00;9.42
4424;-42.75;-14.25;2017-07-04 08:00:00;9.78
4425;-42.75;-14.25;2017-07-04 09:00:00;10.63
4426;-42.75;-14.25;2017-07-04 10:00:00;11.82
4427;-42.75;-14.25;2017-07-04 11:00:00;13.05
4428;-42.75;-14.25;2017-07-04 12:00:00;13.58
4429;-42.75;-14.25;2017-07-04 13:00:00;14.47
4430;-42.75;-14.25;2017-07-04 14:00:00;15.62
4431;-42.75;-14.25;2017-07-04 15:00:00;16.22
4432;-42.75;-14.25;2017-07-04 16:00:00;16.12
4433;-42.75;-14.25;2017-07-04 17:00:00;15.85
4434;-42.75;-14.25;2017-07-04 18:00:00;15.27
4435;-42.75;-14.25;2017-07-04 19:00:00;14.62
4436;-42.75;-14.25;2017-07-04 20:00:00;13.92
4437;-42.75;-14.25;2017-07-04 21:00:00;13.73
4438;-42.75;-14.25;2017-07-04 22:00:00;12.6
4439;-42.75;-14.25;2017-07-04 23:00:00;11.6
4440;-42.75;-14.25;2017-07-05 00:00:00;11.23
4441;-42.75;-14.25;2017-07-05 01:00:00;10.83
4442;-42.75;-14.25;2017-07-05 02:00:00;10.67
4443;-42.75;-14.25;2017-07-05 03:00:00;10.85
4444;-42.75;-14.25;2017-07-05 04:00:00;10.57
4445;-42.75;-14.25;2017-07-05 05:00:00;10.43
4446;-42.75;-14.25;2017-07-05 06:00:00;10.17
4447;-42.75;-14.25;2017-07-05 07:00:00;9.97
4448;-42.75;-14.25;2017-07-05 08:00:00;10.68
4449;-42.75;-14.25;2017-07-05 09:00:00;12.0
4450;-42.75;-14.25;2017-07-05 10:00:00;13.28
4451;-42.75;-14.25;2017-07-05 11:00:00;14.15
4452;-42.75;-14.25;2017-07-05 12:00:00;15.1
4453;-42.75;-14.25;2017-07-05 13:00:00;16.17
4454;-42.75;-14.25;2017-07-05 14:00:00;16.75
4455;-42.75;-14.25;2017-07-05 15:00:00;17.33
4456;-42.75;-14.25;2017-07-05 16:00:00;17.85
4457;-42.75;-14.25;2017-07-05 17:00:00;17.28
4458;-42.75;-14.25;2017-07-05 18:00:00;16.42
4459;-42.75;-14.25;2017-07-05 19:00:00;15.83
4460;-42.75;-14.25;2017-07-05 20:00:00;14.82
4461;-42.75;-14.25;2017-07-05 21:00:00;13.63
4462;-42.75;-14.25;2017-07-05 22:00:00;13.17
4463;-42.75;-14.25;2017-07-05 23:00:00;12.72
4464;-42.75;-14.25;2017-07-06 00:00:00;12.32
4465;-42.75;-14.25;2017-07-06 01:00:00;11.93
4466;-42.75;-14.25;2017-07-06 02:00:00;11.68
4467;-42.75;-14.25;2017-07-06 03:00:00;11.6
4468;-42.75;-14.25;2017-07-06 04:00:00;11.6
4469;-42.75;-14.25;2017-07-06 05:00:00;11.5
4470;-42.75;-14.25;2017-07-06 06:00:00;11.32
4471;-42.75;-14.25;2017-07-06 07:00:00;11.47
4472;-42.75;-14.25;2017-07-06 08:00:00;11.85
4473;-42.75;-14.25;2017-07-06 09:00:00;12.48
4474;-42.75;-14.25;2017-07-06 10:00:00;13.67
4475;-42.75;-14.25;2017-07-06 11:00:00;15.15
4476;-42.75;-14.25;2017-07-06 12:00:00;15.58
4477;-42.75;-14.25;2017-07-06 13:00:00;16.68
4478;-42.75;-14.25;2017-07-06 14:00:00;17.13
4479;-42.75;-14.25;2017-07-06 15:00:00;17.63
4480;-42.75;-14.25;2017-07-06 16:00:00;17.6
4481;-42.75;-14.25;2017-07-06 17:00:00;17.73
4482;-42.75;-14.25;2017-07-06 18:00:00;17.32
4483;-42.75;-14.25;2017-07-06 19:00:00;17.17
4484;-42.75;-14.25;2017-07-06 20:00:00;16.58
4485;-42.75;-14.25;2017-07-06 21:00:00;15.02
4486;-42.75;-14.25;2017-07-06 22:00:00;14.03
4487;-42.75;-14.25;2017-07-06 23:00:00;13.42
4488;-42.75;-14.25;2017-07-07 00:00:00;13.12
4489;-42.75;-14.25;2017-07-07 01:00:00;12.93
4490;-42.75;-14.25;2017-07-07 02:00:00;12.82
4491;-42.75;-14.25;2017-07-07 03:00:00;12.9
4492;-42.75;-14.25;2017-07-07 04:00:00;12.92
4493;-42.75;-14.25;2017-07-07 05:00:00;12.93
4494;-42.75;-14.25;2017-07-07 06:00:00;12.68
4495;-42.75;-14.25;2017-07-07 07:00:00;12.55
4496;-42.75;-14.25;2017-07-07 08:00:00;12.63
4497;-42.75;-14.25;2017-07-07 09:00:00;12.68
4498;-42.75;-14.25;2017-07-07 10:00:00;13.63
4499;-42.75;-14.25;2017-07-07 11:00:00;15.45
4500;-42.75;-14.25;2017-07-07 12:00:00;16.62
4501;-42.75;-14.25;2017-07-07 13:00:00;17.5
4502;-42.75;-14.25;2017-07-07 14:00:00;18.35
4503;-42.75;-14.25;2017-07-07 15:00:00;18.67
4504;-42.75;-14.25;2017-07-07 16:00:00;18.72
4505;-42.75;-14.25;2017-07-07 17:00:00;17.68
4506;-42.75;-14.25;2017-07-07 18:00:00;15.22
4507;-42.75;-14.25;2017-07-07 19:00:00;15.22
4508;-42.75;-14.25;2017-07-07 20:00:00;15.17
4509;-42.75;-14.25;2017-07-07 21:00:00;14.4
4510;-42.75;-14.25;2017-07-07 22:00:00;14.15
4511;-42.75;-14.25;2017-07-07 23:00:00;13.78
4512;-42.75;-14.25;2017-07-08 00:00:00;13.4
4513;-42.75;-14.25;2017-07-08 01:00:00;12.65
4514;-42.75;-14.25;2017-07-08 02:00:00;12.07
4515;-42.75;-14.25;2017-07-08 03:00:00;11.87
4516;-42.75;-14.25;2017-07-08 04:00:00;11.68
4517;-42.75;-14.25;2017-07-08 05:00:00;11.5
4518;-42.75;-14.25;2017-07-08 06:00:00;11.32
4519;-42.75;-14.25;2017-07-08 07:00:00;11.57
4520;-42.75;-14.25;2017-07-08 08:00:00;12.12
4521;-42.75;-14.25;2017-07-08 09:00:00;12.68
4522;-42.75;-14.25;2017-07-08 10:00:00;14.42
4523;-42.75;-14.25;2017-07-08 11:00:00;15.93
4524;-42.75;-14.25;2017-07-08 12:00:00;16.95
4525;-42.75;-14.25;2017-07-08 13:00:00;18.0
4526;-42.75;-14.25;2017-07-08 14:00:00;17.85
4527;-42.75;-14.25;2017-07-08 15:00:00;17.32
4528;-42.75;-14.25;2017-07-08 16:00:00;17.38
4529;-42.75;-14.25;2017-07-08 17:00:00;17.43
4530;-42.75;-14.25;2017-07-08 18:00:00;16.43
4531;-42.75;-14.25;2017-07-08 19:00:00;15.25
4532;-42.75;-14.25;2017-07-08 20:00:00;14.72
4533;-42.75;-14.25;2017-07-08 21:00:00;14.38
4534;-42.75;-14.25;2017-07-08 22:00:00;13.63
4535;-42.75;-14.25;2017-07-08 23:00:00;13.08
4536;-42.75;-14.25;2017-07-09 00:00:00;12.65
4537;-42.75;-14.25;2017-07-09 01:00:00;12.17
4538;-42.75;-14.25;2017-07-09 02:00:00;12.02
4539;-42.75;-14.25;2017-07-09 03:00:00;12.0
4540;-42.75;-14.25;2017-07-09 04:00:00;11.95
4541;-42.75;-14.25;2017-07-09 05:00:00;11.72
4542;-42.75;-14.25;2017-07-09 06:00:00;11.52
4543;-42.75;-14.25;2017-07-09 07:00:00;11.3
4544;-42.75;-14.25;2017-07-09 08:00:00;11.57
4545;-42.75;-14.25;2017-07-09 09:00:00;12.47
4546;-42.75;-14.25;2017-07-09 10:00:00;15.05
4547;-42.75;-14.25;2017-07-09 11:00:00;16.18
4548;-42.75;-14.25;2017-07-09 12:00:00;16.43
4549;-42.75;-14.25;2017-07-09 13:00:00;16.9
4550;-42.75;-14.25;2017-07-09 14:00:00;17.43
4551;-42.75;-14.25;2017-07-09 15:00:00;17.95
4552;-42.75;-14.25;2017-07-09 16:00:00;18.25
4553;-42.75;-14.25;2017-07-09 17:00:00;18.12
4554;-42.75;-14.25;2017-07-09 18:00:00;17.6
4555;-42.75;-14.25;2017-07-09 19:00:00;17.35
4556;-42.75;-14.25;2017-07-09 20:00:00;16.67
4557;-42.75;-14.25;2017-07-09 21:00:00;15.42
4558;-42.75;-14.25;2017-07-09 22:00:00;14.82
4559;-42.75;-14.25;2017-07-09 23:00:00;14.8
4560;-42.75;-14.25;2017-07-10 00:00:00;14.8
4561;-42.75;-14.25;2017-07-10 01:00:00;14.77
4562;-42.75;-14.25;2017-07-10 02:00:00;14.77
4563;-42.75;-14.25;2017-07-10 03:00:00;14.65
4564;-42.75;-14.25;2017-07-10 04:00:00;14.5
4565;-42.75;-14.25;2017-07-10 05:00:00;14.4
4566;-42.75;-14.25;2017-07-10 06:00:00;14.17
4567;-42.75;-14.25;2017-07-10 07:00:00;14.1
4568;-42.75;-14.25;2017-07-10 08:00:00;14.22
4569;-42.75;-14.25;2017-07-10 09:00:00;14.52
4570;-42.75;-14.25;2017-07-10 10:00:00;14.77
4571;-42.75;-14.25;2017-07-10 11:00:00;15.1
4572;-42.75;-14.25;2017-07-10 12:00:00;15.42
4573;-42.75;-14.25;2017-07-10 13:00:00;15.63
4574;-42.75;-14.25;2017-07-10 14:00:00;15.9
4575;-42.75;-14.25;2017-07-10 15:00:00;15.8
4576;-42.75;-14.25;2017-07-10 16:00:00;15.72
4577;-42.75;-14.25;2017-07-10 17:00:00;15.18
4578;-42.75;-14.25;2017-07-10 18:00:00;15.02
4579;-42.75;-14.25;2017-07-10 19:00:00;14.75
4580;-42.75;-14.25;2017-07-10 20:00:00;13.9
4581;-42.75;-14.25;2017-07-10 21:00:00;13.48
4582;-42.75;-14.25;2017-07-10 22:00:00;13.5
4583;-42.75;-14.25;2017-07-10 23:00:00;13.55
4584;-42.75;-14.25;2017-07-11 00:00:00;13.3
4585;-42.75;-14.25;2017-07-11 01:00:00;12.83
4586;-42.75;-14.25;2017-07-11 02:00:00;12.65
4587;-42.75;-14.25;2017-07-11 03:00:00;12.6
4588;-42.75;-14.25;2017-07-11 04:00:00;12.42
4589;-42.75;-14.25;2017-07-11 05:00:00;12.37
4590;-42.75;-14.25;2017-07-11 06:00:00;12.23
4591;-42.75;-14.25;2017-07-11 07:00:00;12.1
4592;-42.75;-14.25;2017-07-11 08:00:00;12.25
4593;-42.75;-14.25;2017-07-11 09:00:00;13.22
4594;-42.75;-14.25;2017-07-11 10:00:00;14.87
4595;-42.75;-14.25;2017-07-11 11:00:00;16.1
4596;-42.75;-14.25;2017-07-11 12:00:00;17.2
4597;-42.75;-14.25;2017-07-11 13:00:00;17.93
4598;-42.75;-14.25;2017-07-11 14:00:00;18.33
4599;-42.75;-14.25;2017-07-11 15:00:00;18.5
4600;-42.75;-14.25;2017-07-11 16:00:00;18.58
4601;-42.75;-14.25;2017-07-11 17:00:00;18.42
4602;-42.75;-14.25;2017-07-11 18:00:00;17.92
4603;-42.75;-14.25;2017-07-11 19:00:00;17.55
4604;-42.75;-14.25;2017-07-11 20:00:00;17.2
4605;-42.75;-14.25;2017-07-11 21:00:00;16.57
4606;-42.75;-14.25;2017-07-11 22:00:00;15.85
4607;-42.75;-14.25;2017-07-11 23:00:00;15.18
4608;-42.75;-14.25;2017-07-12 00:00:00;14.83
4609;-42.75;-14.25;2017-07-12 01:00:00;14.75
4610;-42.75;-14.25;2017-07-12 02:00:00;14.57
4611;-42.75;-14.25;2017-07-12 03:00:00;14.55
4612;-42.75;-14.25;2017-07-12 04:00:00;14.18
4613;-42.75;-14.25;2017-07-12 05:00:00;13.77
4614;-42.75;-14.25;2017-07-12 06:00:00;13.8
4615;-42.75;-14.25;2017-07-12 07:00:00;13.82
4616;-42.75;-14.25;2017-07-12 08:00:00;14.07
4617;-42.75;-14.25;2017-07-12 09:00:00;13.97
4618;-42.75;-14.25;2017-07-12 10:00:00;14.13
4619;-42.75;-14.25;2017-07-12 11:00:00;15.38
4620;-42.75;-14.25;2017-07-12 12:00:00;17.37
4621;-42.75;-14.25;2017-07-12 13:00:00;18.87
4622;-42.75;-14.25;2017-07-12 14:00:00;19.93
4623;-42.75;-14.25;2017-07-12 15:00:00;20.58
4624;-42.75;-14.25;2017-07-12 16:00:00;20.73
4625;-42.75;-14.25;2017-07-12 17:00:00;20.05
4626;-42.75;-14.25;2017-07-12 18:00:00;18.92
4627;-42.75;-14.25;2017-07-12 19:00:00;17.68
4628;-42.75;-14.25;2017-07-12 20:00:00;16.23
4629;-42.75;-14.25;2017-07-12 21:00:00;15.82
4630;-42.75;-14.25;2017-07-12 22:00:00;15.3
4631;-42.75;-14.25;2017-07-12 23:00:00;14.83
4632;-42.75;-14.25;2017-07-13 00:00:00;14.37
4633;-42.75;-14.25;2017-07-13 01:00:00;14.2
4634;-42.75;-14.25;2017-07-13 02:00:00;14.2
4635;-42.75;-14.25;2017-07-13 03:00:00;14.03
4636;-42.75;-14.25;2017-07-13 04:00:00;13.72
4637;-42.75;-14.25;2017-07-13 05:00:00;13.43
4638;-42.75;-14.25;2017-07-13 06:00:00;13.4
4639;-42.75;-14.25;2017-07-13 07:00:00;13.23
4640;-42.75;-14.25;2017-07-13 08:00:00;13.22
4641;-42.75;-14.25;2017-07-13 09:00:00;13.35
4642;-42.75;-14.25;2017-07-13 10:00:00;14.5
4643;-42.75;-14.25;2017-07-13 11:00:00;16.15
4644;-42.75;-14.25;2017-07-13 12:00:00;17.43
4645;-42.75;-14.25;2017-07-13 13:00:00;18.6
4646;-42.75;-14.25;2017-07-13 14:00:00;19.28
4647;-42.75;-14.25;2017-07-13 15:00:00;19.83
4648;-42.75;-14.25;2017-07-13 16:00:00;19.43
4649;-42.75;-14.25;2017-07-13 17:00:00;18.72
4650;-42.75;-14.25;2017-07-13 18:00:00;18.1
4651;-42.75;-14.25;2017-07-13 19:00:00;17.2
4652;-42.75;-14.25;2017-07-13 20:00:00;15.95
4653;-42.75;-14.25;2017-07-13 21:00:00;15.22
4654;-42.75;-14.25;2017-07-13 22:00:00;14.52
4655;-42.75;-14.25;2017-07-13 23:00:00;14.0
4656;-42.75;-14.25;2017-07-14 00:00:00;13.35
4657;-42.75;-14.25;2017-07-14 01:00:00;12.82
4658;-42.75;-14.25;2017-07-14 02:00:00;12.22
4659;-42.75;-14.25;2017-07-14 03:00:00;11.78
4660;-42.75;-14.25;2017-07-14 04:00:00;11.35
4661;-42.75;-14.25;2017-07-14 05:00:00;11.13
4662;-42.75;-14.25;2017-07-14 06:00:00;10.9
4663;-42.75;-14.25;2017-07-14 07:00:00;10.83
4664;-42.75;-14.25;2017-07-14 08:00:00;10.97
4665;-42.75;-14.25;2017-07-14 09:00:00;11.43
4666;-42.75;-14.25;2017-07-14 10:00:00;14.23
4667;-42.75;-14.25;2017-07-14 11:00:00;15.85
4668;-42.75;-14.25;2017-07-14 12:00:00;16.82
4669;-42.75;-14.25;2017-07-14 13:00:00;17.47
4670;-42.75;-14.25;2017-07-14 14:00:00;17.08
4671;-42.75;-14.25;2017-07-14 15:00:00;16.82
4672;-42.75;-14.25;2017-07-14 16:00:00;16.58
4673;-42.75;-14.25;2017-07-14 17:00:00;15.37
4674;-42.75;-14.25;2017-07-14 18:00:00;15.17
4675;-42.75;-14.25;2017-07-14 19:00:00;14.93
4676;-42.75;-14.25;2017-07-14 20:00:00;14.58
4677;-42.75;-14.25;2017-07-14 21:00:00;13.23
4678;-42.75;-14.25;2017-07-14 22:00:00;13.13
4679;-42.75;-14.25;2017-07-14 23:00:00;13.28
4680;-42.75;-14.25;2017-07-15 00:00:00;13.05
4681;-42.75;-14.25;2017-07-15 01:00:00;12.5
4682;-42.75;-14.25;2017-07-15 02:00:00;11.77
4683;-42.75;-14.25;2017-07-15 03:00:00;11.45
4684;-42.75;-14.25;2017-07-15 04:00:00;11.4
4685;-42.75;-14.25;2017-07-15 05:00:00;11.38
4686;-42.75;-14.25;2017-07-15 06:00:00;11.28
4687;-42.75;-14.25;2017-07-15 07:00:00;11.35
4688;-42.75;-14.25;2017-07-15 08:00:00;11.6
4689;-42.75;-14.25;2017-07-15 09:00:00;12.05
4690;-42.75;-14.25;2017-07-15 10:00:00;13.15
4691;-42.75;-14.25;2017-07-15 11:00:00;15.57
4692;-42.75;-14.25;2017-07-15 12:00:00;17.03
4693;-42.75;-14.25;2017-07-15 13:00:00;18.02
4694;-42.75;-14.25;2017-07-15 14:00:00;18.8
4695;-42.75;-14.25;2017-07-15 15:00:00;19.25
4696;-42.75;-14.25;2017-07-15 16:00:00;19.3
4697;-42.75;-14.25;2017-07-15 17:00:00;18.9
4698;-42.75;-14.25;2017-07-15 18:00:00;18.08
4699;-42.75;-14.25;2017-07-15 19:00:00;17.5
4700;-42.75;-14.25;2017-07-15 20:00:00;16.62
4701;-42.75;-14.25;2017-07-15 21:00:00;15.65
4702;-42.75;-14.25;2017-07-15 22:00:00;14.75
4703;-42.75;-14.25;2017-07-15 23:00:00;13.83
4704;-42.75;-14.25;2017-07-16 00:00:00;13.42
4705;-42.75;-14.25;2017-07-16 01:00:00;13.08
4706;-42.75;-14.25;2017-07-16 02:00:00;12.8
4707;-42.75;-14.25;2017-07-16 03:00:00;12.6
4708;-42.75;-14.25;2017-07-16 04:00:00;12.58
4709;-42.75;-14.25;2017-07-16 05:00:00;12.58
4710;-42.75;-14.25;2017-07-16 06:00:00;12.53
4711;-42.75;-14.25;2017-07-16 07:00:00;12.4
4712;-42.75;-14.25;2017-07-16 08:00:00;12.52
4713;-42.75;-14.25;2017-07-16 09:00:00;13.1
4714;-42.75;-14.25;2017-07-16 10:00:00;14.8
4715;-42.75;-14.25;2017-07-16 11:00:00;16.02
4716;-42.75;-14.25;2017-07-16 12:00:00;17.6
4717;-42.75;-14.25;2017-07-16 13:00:00;18.3
4718;-42.75;-14.25;2017-07-16 14:00:00;18.92
4719;-42.75;-14.25;2017-07-16 15:00:00;19.35
4720;-42.75;-14.25;2017-07-16 16:00:00;19.32
4721;-42.75;-14.25;2017-07-16 17:00:00;19.08
4722;-42.75;-14.25;2017-07-16 18:00:00;18.72
4723;-42.75;-14.25;2017-07-16 19:00:00;18.33
4724;-42.75;-14.25;2017-07-16 20:00:00;17.73
4725;-42.75;-14.25;2017-07-16 21:00:00;16.5
4726;-42.75;-14.25;2017-07-16 22:00:00;15.6
4727;-42.75;-14.25;2017-07-16 23:00:00;15.0
4728;-42.75;-14.25;2017-07-17 00:00:00;14.75
4729;-42.75;-14.25;2017-07-17 01:00:00;14.5
4730;-42.75;-14.25;2017-07-17 02:00:00;14.47
4731;-42.75;-14.25;2017-07-17 03:00:00;14.08
4732;-42.75;-14.25;2017-07-17 04:00:00;13.95
4733;-42.75;-14.25;2017-07-17 05:00:00;13.9
4734;-42.75;-14.25;2017-07-17 06:00:00;13.72
4735;-42.75;-14.25;2017-07-17 07:00:00;13.62
4736;-42.75;-14.25;2017-07-17 08:00:00;13.78
4737;-42.75;-14.25;2017-07-17 09:00:00;14.08
4738;-42.75;-14.25;2017-07-17 10:00:00;15.42
4739;-42.75;-14.25;2017-07-17 11:00:00;17.15
4740;-42.75;-14.25;2017-07-17 12:00:00;18.37
4741;-42.75;-14.25;2017-07-17 13:00:00;19.43
4742;-42.75;-14.25;2017-07-17 14:00:00;19.93
4743;-42.75;-14.25;2017-07-17 15:00:00;20.33
4744;-42.75;-14.25;2017-07-17 16:00:00;20.53
4745;-42.75;-14.25;2017-07-17 17:00:00;20.2
4746;-42.75;-14.25;2017-07-17 18:00:00;19.23
4747;-42.75;-14.25;2017-07-17 19:00:00;16.95
4748;-42.75;-14.25;2017-07-17 20:00:00;15.35
4749;-42.75;-14.25;2017-07-17 21:00:00;14.57
4750;-42.75;-14.25;2017-07-17 22:00:00;13.83
4751;-42.75;-14.25;2017-07-17 23:00:00;12.98
4752;-42.75;-14.25;2017-07-18 00:00:00;12.9
4753;-42.75;-14.25;2017-07-18 01:00:00;12.62
4754;-42.75;-14.25;2017-07-18 02:00:00;12.38
4755;-42.75;-14.25;2017-07-18 03:00:00;11.97
4756;-42.75;-14.25;2017-07-18 04:00:00;11.57
4757;-42.75;-14.25;2017-07-18 05:00:00;11.37
4758;-42.75;-14.25;2017-07-18 06:00:00;11.12
4759;-42.75;-14.25;2017-07-18 07:00:00;11.2
4760;-42.75;-14.25;2017-07-18 08:00:00;12.1
4761;-42.75;-14.25;2017-07-18 09:00:00;12.9
4762;-42.75;-14.25;2017-07-18 10:00:00;14.5
4763;-42.75;-14.25;2017-07-18 11:00:00;16.32
4764;-42.75;-14.25;2017-07-18 12:00:00;17.58
4765;-42.75;-14.25;2017-07-18 13:00:00;18.47
4766;-42.75;-14.25;2017-07-18 14:00:00;19.18
4767;-42.75;-14.25;2017-07-18 15:00:00;19.68
4768;-42.75;-14.25;2017-07-18 16:00:00;19.6
4769;-42.75;-14.25;2017-07-18 17:00:00;18.82
4770;-42.75;-14.25;2017-07-18 18:00:00;18.6
4771;-42.75;-14.25;2017-07-18 19:00:00;18.3
4772;-42.75;-14.25;2017-07-18 20:00:00;18.17
4773;-42.75;-14.25;2017-07-18 21:00:00;18.15
4774;-42.75;-14.25;2017-07-18 22:00:00;16.9
4775;-42.75;-14.25;2017-07-18 23:00:00;15.0
4776;-42.75;-14.25;2017-07-19 00:00:00;14.18
4777;-42.75;-14.25;2017-07-19 01:00:00;13.5
4778;-42.75;-14.25;2017-07-19 02:00:00;12.93
4779;-42.75;-14.25;2017-07-19 03:00:00;12.65
4780;-42.75;-14.25;2017-07-19 04:00:00;12.62
4781;-42.75;-14.25;2017-07-19 05:00:00;12.55
4782;-42.75;-14.25;2017-07-19 06:00:00;12.38
4783;-42.75;-14.25;2017-07-19 07:00:00;12.53
4784;-42.75;-14.25;2017-07-19 08:00:00;12.47
4785;-42.75;-14.25;2017-07-19 09:00:00;12.68
4786;-42.75;-14.25;2017-07-19 10:00:00;14.75
4787;-42.75;-14.25;2017-07-19 11:00:00;16.47
4788;-42.75;-14.25;2017-07-19 12:00:00;17.82
4789;-42.75;-14.25;2017-07-19 13:00:00;18.73
4790;-42.75;-14.25;2017-07-19 14:00:00;19.17
4791;-42.75;-14.25;2017-07-19 15:00:00;19.25
4792;-42.75;-14.25;2017-07-19 16:00:00;18.9
4793;-42.75;-14.25;2017-07-19 17:00:00;18.3
4794;-42.75;-14.25;2017-07-19 18:00:00;17.72
4795;-42.75;-14.25;2017-07-19 19:00:00;17.42
4796;-42.75;-14.25;2017-07-19 20:00:00;17.1
4797;-42.75;-14.25;2017-07-19 21:00:00;15.0
4798;-42.75;-14.25;2017-07-19 22:00:00;14.05
4799;-42.75;-14.25;2017-07-19 23:00:00;13.55
4800;-42.75;-14.25;2017-07-20 00:00:00;13.22
4801;-42.75;-14.25;2017-07-20 01:00:00;12.93
4802;-42.75;-14.25;2017-07-20 02:00:00;12.8
4803;-42.75;-14.25;2017-07-20 03:00:00;12.75
4804;-42.75;-14.25;2017-07-20 04:00:00;12.73
4805;-42.75;-14.25;2017-07-20 05:00:00;12.67
4806;-42.75;-14.25;2017-07-20 06:00:00;12.53
4807;-42.75;-14.25;2017-07-20 07:00:00;12.52
4808;-42.75;-14.25;2017-07-20 08:00:00;12.68
4809;-42.75;-14.25;2017-07-20 09:00:00;12.87
4810;-42.75;-14.25;2017-07-20 10:00:00;14.2
4811;-42.75;-14.25;2017-07-20 11:00:00;15.98
4812;-42.75;-14.25;2017-07-20 12:00:00;17.47
4813;-42.75;-14.25;2017-07-20 13:00:00;18.68
4814;-42.75;-14.25;2017-07-20 14:00:00;19.85
4815;-42.75;-14.25;2017-07-20 15:00:00;20.42
4816;-42.75;-14.25;2017-07-20 16:00:00;20.6
4817;-42.75;-14.25;2017-07-20 17:00:00;20.2
4818;-42.75;-14.25;2017-07-20 18:00:00;19.87
4819;-42.75;-14.25;2017-07-20 19:00:00;19.48
4820;-42.75;-14.25;2017-07-20 20:00:00;18.9
4821;-42.75;-14.25;2017-07-20 21:00:00;16.7
4822;-42.75;-14.25;2017-07-20 22:00:00;16.07
4823;-42.75;-14.25;2017-07-20 23:00:00;15.52
4824;-42.75;-14.25;2017-07-21 00:00:00;14.88
4825;-42.75;-14.25;2017-07-21 01:00:00;14.47
4826;-42.75;-14.25;2017-07-21 02:00:00;14.15
4827;-42.75;-14.25;2017-07-21 03:00:00;13.93
4828;-42.75;-14.25;2017-07-21 04:00:00;13.9
4829;-42.75;-14.25;2017-07-21 05:00:00;13.87
4830;-42.75;-14.25;2017-07-21 06:00:00;13.7
4831;-42.75;-14.25;2017-07-21 07:00:00;13.7
4832;-42.75;-14.25;2017-07-21 08:00:00;13.83
4833;-42.75;-14.25;2017-07-21 09:00:00;14.25
4834;-42.75;-14.25;2017-07-21 10:00:00;16.08
4835;-42.75;-14.25;2017-07-21 11:00:00;17.98
4836;-42.75;-14.25;2017-07-21 12:00:00;19.67
4837;-42.75;-14.25;2017-07-21 13:00:00;21.07
4838;-42.75;-14.25;2017-07-21 14:00:00;21.98
4839;-42.75;-14.25;2017-07-21 15:00:00;22.6
4840;-42.75;-14.25;2017-07-21 16:00:00;22.78
4841;-42.75;-14.25;2017-07-21 17:00:00;22.05
4842;-42.75;-14.25;2017-07-21 18:00:00;21.12
4843;-42.75;-14.25;2017-07-21 19:00:00;20.4
4844;-42.75;-14.25;2017-07-21 20:00:00;19.58
4845;-42.75;-14.25;2017-07-21 21:00:00;18.72
4846;-42.75;-14.25;2017-07-21 22:00:00;17.85
4847;-42.75;-14.25;2017-07-21 23:00:00;16.87
4848;-42.75;-14.25;2017-07-22 00:00:00;15.8
4849;-42.75;-14.25;2017-07-22 01:00:00;15.67
4850;-42.75;-14.25;2017-07-22 02:00:00;14.55
4851;-42.75;-14.25;2017-07-22 03:00:00;14.2
4852;-42.75;-14.25;2017-07-22 04:00:00;14.13
4853;-42.75;-14.25;2017-07-22 05:00:00;13.92
4854;-42.75;-14.25;2017-07-22 06:00:00;13.78
4855;-42.75;-14.25;2017-07-22 07:00:00;13.55
4856;-42.75;-14.25;2017-07-22 08:00:00;13.62
4857;-42.75;-14.25;2017-07-22 09:00:00;14.05
4858;-42.75;-14.25;2017-07-22 10:00:00;17.12
4859;-42.75;-14.25;2017-07-22 11:00:00;18.88
4860;-42.75;-14.25;2017-07-22 12:00:00;20.15
4861;-42.75;-14.25;2017-07-22 13:00:00;21.12
4862;-42.75;-14.25;2017-07-22 14:00:00;21.9
4863;-42.75;-14.25;2017-07-22 15:00:00;22.62
4864;-42.75;-14.25;2017-07-22 16:00:00;23.12
4865;-42.75;-14.25;2017-07-22 17:00:00;22.4
4866;-42.75;-14.25;2017-07-22 18:00:00;21.38
4867;-42.75;-14.25;2017-07-22 19:00:00;20.53
4868;-42.75;-14.25;2017-07-22 20:00:00;19.37
4869;-42.75;-14.25;2017-07-22 21:00:00;18.15
4870;-42.75;-14.25;2017-07-22 22:00:00;17.1
4871;-42.75;-14.25;2017-07-22 23:00:00;16.22
