,Longitude,Latitude,Data,Magnitude_Verif,pressao_Verif,Temperatura_Verif,Direcao_Verif,PosicaoVento
2678,-42.75,-14.25,2017-04-22 14:00:00,2.09,883.5,25.2,145.05,SE
2679,-42.75,-14.25,2017-04-22 15:00:00,2.51,883.0,24.8,103.8335,E
2680,-42.75,-14.25,2017-04-22 16:00:00,2.48,883.0,25.82,133.1,SE
2681,-42.75,-14.25,2017-04-22 17:00:00,3.04,883.0,24.42,120.85,SE
2682,-42.75,-14.25,2017-04-22 18:00:00,3.32,883.0,24.02,119.7665,SE
2683,-42.75,-14.25,2017-04-22 19:00:00,4.89,883.0,23.98,109.6,E
2684,-42.75,-14.25,2017-04-22 20:00:00,6.52,884.0,23.03,85.3665,E
2685,-42.75,-14.25,2017-04-22 21:00:00,6.1,884.0,22.5,79.6665,E
2686,-42.75,-14.25,2017-04-22 22:00:00,6.74,884.0,22.27,77.45,E
2687,-42.75,-14.25,2017-04-22 23:00:00,6.52,884.33,21.77,81.9165,E
2688,-42.75,-14.25,2017-04-23 00:00:00,6.16,884.0,21.38,87.8835,E
2689,-42.75,-14.25,2017-04-23 01:00:00,5.28,883.5,20.98,98.017,E
2690,-42.75,-14.25,2017-04-23 02:00:00,5.54,883.0,20.15,98.3835,E
2691,-42.75,-14.25,2017-04-23 03:00:00,5.44,883.0,19.62,96.05,E
2692,-42.75,-14.25,2017-04-23 04:00:00,4.65,883.0,20.13,92.567,E
2693,-42.75,-14.25,2017-04-23 05:00:00,4.67,883.0,19.77,93.8165,E
2694,-42.75,-14.25,2017-04-23 06:00:00,4.51,884.0,19.27,91.6665,E
2695,-42.75,-14.25,2017-04-23 07:00:00,3.82,884.67,19.38,92.4,E
2696,-42.75,-14.25,2017-04-23 08:00:00,3.53,885.67,20.3,98.9665,E
2697,-42.75,-14.25,2017-04-23 09:00:00,3.06,886.0,20.98,71.2665,E
2698,-42.75,-14.25,2017-04-23 10:00:00,3.19,886.0,22.38,64.4,NE
2699,-42.75,-14.25,2017-04-23 11:00:00,2.82,885.83,23.87,75.55000000000001,E
2700,-42.75,-14.25,2017-04-23 12:00:00,3.35,885.0,24.65,93.0835,E
2701,-42.75,-14.25,2017-04-23 13:00:00,4.18,884.0,25.15,124.55,SE
2702,-42.75,-14.25,2017-04-23 14:00:00,4.06,883.33,25.55,130.5165,SE
2703,-42.75,-14.25,2017-04-23 15:00:00,4.39,883.0,25.62,116.433,SE
2704,-42.75,-14.25,2017-04-23 16:00:00,5.08,883.0,25.42,107.0,E
2705,-42.75,-14.25,2017-04-23 17:00:00,5.93,883.0,24.97,102.7165,E
2706,-42.75,-14.25,2017-04-23 18:00:00,8.39,883.0,24.05,104.283,E
2707,-42.75,-14.25,2017-04-23 19:00:00,8.47,883.83,23.23,107.1835,E
2708,-42.75,-14.25,2017-04-23 20:00:00,8.99,884.0,22.98,103.117,E
2709,-42.75,-14.25,2017-04-23 21:00:00,9.72,884.67,22.67,104.167,E
2710,-42.75,-14.25,2017-04-23 22:00:00,9.25,885.0,22.15,103.35,E
2711,-42.75,-14.25,2017-04-23 23:00:00,9.64,885.0,22.18,101.0165,E
2712,-42.75,-14.25,2017-04-24 00:00:00,9.9,884.83,20.88,107.3665,E
2713,-42.75,-14.25,2017-04-24 01:00:00,9.85,884.0,20.12,106.6165,E
2714,-42.75,-14.25,2017-04-24 02:00:00,10.14,884.0,19.58,106.0,E
2715,-42.75,-14.25,2017-04-24 03:00:00,9.24,883.0,19.03,107.85,E
2716,-42.75,-14.25,2017-04-24 04:00:00,9.09,883.0,18.28,112.5,SE
2717,-42.75,-14.25,2017-04-24 05:00:00,9.39,883.67,18.33,110.85,E
2718,-42.75,-14.25,2017-04-24 06:00:00,9.27,884.17,18.28,109.7165,E
2719,-42.75,-14.25,2017-04-24 07:00:00,8.66,885.0,18.13,113.25,SE
2720,-42.75,-14.25,2017-04-24 08:00:00,8.93,886.0,18.32,112.6335,SE
2721,-42.75,-14.25,2017-04-24 09:00:00,8.85,886.33,19.0,110.4335,E
2722,-42.75,-14.25,2017-04-24 10:00:00,8.87,886.5,20.45,110.4835,E
2723,-42.75,-14.25,2017-04-24 11:00:00,8.77,885.83,21.27,109.517,E
2724,-42.75,-14.25,2017-04-24 12:00:00,8.5,884.83,22.03,114.3835,SE
2725,-42.75,-14.25,2017-04-24 13:00:00,8.13,884.0,22.87,120.7835,SE
2726,-42.75,-14.25,2017-04-24 14:00:00,7.48,883.17,23.42,117.95,SE
2727,-42.75,-14.25,2017-04-24 15:00:00,7.04,883.0,23.95,111.2,E
2728,-42.75,-14.25,2017-04-24 16:00:00,7.27,883.0,23.88,123.267,SE
2729,-42.75,-14.25,2017-04-24 17:00:00,7.48,883.0,23.27,123.8165,SE
2730,-42.75,-14.25,2017-04-24 18:00:00,8.87,883.17,22.67,117.95,SE
2731,-42.75,-14.25,2017-04-24 19:00:00,10.14,884.0,21.65,123.517,SE
2732,-42.75,-14.25,2017-04-24 20:00:00,10.73,884.5,20.82,111.5,E
2733,-42.75,-14.25,2017-04-24 21:00:00,10.76,885.0,20.08,108.6,E
2734,-42.75,-14.25,2017-04-24 22:00:00,11.08,885.0,19.42,108.4,E
2735,-42.75,-14.25,2017-04-24 23:00:00,11.09,885.0,18.83,103.417,E
2736,-42.75,-14.25,2017-04-25 00:00:00,11.09,884.17,18.5,104.15,E
2737,-42.75,-14.25,2017-04-25 01:00:00,10.76,883.33,18.17,109.0835,E
2738,-42.75,-14.25,2017-04-25 02:00:00,9.43,883.0,17.98,111.583,E
2739,-42.75,-14.25,2017-04-25 03:00:00,9.92,882.5,17.93,107.5,E
2740,-42.75,-14.25,2017-04-25 04:00:00,9.55,882.0,17.73,106.95,E
2741,-42.75,-14.25,2017-04-25 05:00:00,9.64,882.0,17.45,105.5,E
2742,-42.75,-14.25,2017-04-25 06:00:00,9.64,882.83,17.3,103.183,E
2743,-42.75,-14.25,2017-04-25 07:00:00,9.62,883.0,17.18,105.0,E
2744,-42.75,-14.25,2017-04-25 08:00:00,9.96,883.67,17.38,105.1,E
2745,-42.75,-14.25,2017-04-25 09:00:00,9.58,884.0,17.63,106.0335,E
2746,-42.75,-14.25,2017-04-25 10:00:00,8.02,884.0,18.35,104.95,E
2747,-42.75,-14.25,2017-04-25 11:00:00,7.54,884.0,18.9,105.4165,E
2748,-42.75,-14.25,2017-04-25 12:00:00,8.33,883.0,19.8,109.117,E
2749,-42.75,-14.25,2017-04-25 13:00:00,8.86,882.33,20.83,107.05,E
2750,-42.75,-14.25,2017-04-25 14:00:00,7.56,882.0,21.38,105.1835,E
2751,-42.75,-14.25,2017-04-25 15:00:00,7.62,882.0,21.75,102.45,E
2752,-42.75,-14.25,2017-04-25 16:00:00,6.88,882.0,22.1,101.6835,E
2753,-42.75,-14.25,2017-04-25 17:00:00,6.32,882.0,21.75,111.6165,E
2754,-42.75,-14.25,2017-04-25 18:00:00,5.45,882.0,21.38,119.0335,SE
2755,-42.75,-14.25,2017-04-25 19:00:00,6.25,883.0,21.13,119.95,SE
2756,-42.75,-14.25,2017-04-25 20:00:00,5.49,884.0,20.5,122.083,SE
2757,-42.75,-14.25,2017-04-25 21:00:00,4.28,884.0,19.42,130.1,SE
2758,-42.75,-14.25,2017-04-25 22:00:00,3.0,884.0,18.85,139.683,SE
2759,-42.75,-14.25,2017-04-25 23:00:00,4.83,884.0,18.77,124.617,SE
2760,-42.75,-14.25,2017-04-26 00:00:00,7.7,884.0,18.77,109.1835,E
2761,-42.75,-14.25,2017-04-26 01:00:00,9.14,883.17,18.38,103.5665,E
2762,-42.75,-14.25,2017-04-26 02:00:00,9.2,883.0,18.12,99.2,E
2763,-42.75,-14.25,2017-04-26 03:00:00,8.59,882.0,17.92,91.417,E
2764,-42.75,-14.25,2017-04-26 04:00:00,7.91,882.0,17.62,93.6,E
2765,-42.75,-14.25,2017-04-26 05:00:00,8.53,882.5,17.53,100.8335,E
2766,-42.75,-14.25,2017-04-26 06:00:00,7.98,883.0,17.48,103.983,E
2767,-42.75,-14.25,2017-04-26 07:00:00,6.35,883.17,17.43,104.6665,E
2768,-42.75,-14.25,2017-04-26 08:00:00,6.84,884.33,17.47,102.6165,E
2769,-42.75,-14.25,2017-04-26 09:00:00,7.5,885.0,18.05,102.8,E
2770,-42.75,-14.25,2017-04-26 10:00:00,7.18,885.0,19.22,108.3165,E
2771,-42.75,-14.25,2017-04-26 11:00:00,7.31,884.67,20.17,104.1835,E
2772,-42.75,-14.25,2017-04-26 12:00:00,6.96,884.0,21.18,107.8335,E
2773,-42.75,-14.25,2017-04-26 13:00:00,6.36,883.0,22.18,106.5835,E
2774,-42.75,-14.25,2017-04-26 14:00:00,6.24,882.17,23.05,106.1665,E
2775,-42.75,-14.25,2017-04-26 15:00:00,6.02,882.0,23.58,104.233,E
2776,-42.75,-14.25,2017-04-26 16:00:00,6.9,882.0,23.6,100.8,E
2777,-42.75,-14.25,2017-04-26 17:00:00,8.18,881.5,23.23,99.0665,E
2778,-42.75,-14.25,2017-04-26 18:00:00,7.9,881.0,22.92,98.9,E
2779,-42.75,-14.25,2017-04-26 19:00:00,7.37,882.0,22.73,105.517,E
2780,-42.75,-14.25,2017-04-26 20:00:00,7.69,882.83,22.45,107.2835,E
2781,-42.75,-14.25,2017-04-26 21:00:00,6.81,883.17,22.2,108.6165,E
2782,-42.75,-14.25,2017-04-26 22:00:00,8.26,884.0,22.0,111.5835,E
2783,-42.75,-14.25,2017-04-26 23:00:00,7.76,884.0,20.37,115.95,SE
2784,-42.75,-14.25,2017-04-27 00:00:00,8.66,883.5,19.62,104.517,E
2785,-42.75,-14.25,2017-04-27 01:00:00,8.3,883.0,19.35,99.667,E
2786,-42.75,-14.25,2017-04-27 02:00:00,7.48,883.0,18.92,99.9165,E
2787,-42.75,-14.25,2017-04-27 03:00:00,6.68,882.67,18.77,99.65,E
2788,-42.75,-14.25,2017-04-27 04:00:00,6.73,883.0,18.1,101.75,E
2789,-42.75,-14.25,2017-04-27 05:00:00,6.41,883.0,17.95,100.95,E
2790,-42.75,-14.25,2017-04-27 06:00:00,6.05,883.17,18.03,101.5,E
2791,-42.75,-14.25,2017-04-27 07:00:00,5.0,884.17,18.08,101.3835,E
2792,-42.75,-14.25,2017-04-27 08:00:00,4.01,885.17,18.52,92.6665,E
2793,-42.75,-14.25,2017-04-27 09:00:00,4.23,886.0,20.02,99.3,E
2794,-42.75,-14.25,2017-04-27 10:00:00,4.91,885.83,20.72,109.1,E
2795,-42.75,-14.25,2017-04-27 11:00:00,5.07,885.0,22.05,108.0,E
2796,-42.75,-14.25,2017-04-27 12:00:00,5.25,884.33,22.75,118.833,SE
2797,-42.75,-14.25,2017-04-27 13:00:00,4.58,884.0,23.93,121.6835,SE
2798,-42.75,-14.25,2017-04-27 14:00:00,4.93,883.0,24.77,124.15,SE
2799,-42.75,-14.25,2017-04-27 15:00:00,5.23,883.0,24.95,127.35,SE
2800,-42.75,-14.25,2017-04-27 16:00:00,5.48,883.0,24.48,118.05,SE
2801,-42.75,-14.25,2017-04-27 17:00:00,7.55,883.0,24.15,108.5165,E
2802,-42.75,-14.25,2017-04-27 18:00:00,7.82,883.0,23.38,110.733,E
2803,-42.75,-14.25,2017-04-27 19:00:00,8.38,883.0,23.05,113.9,SE
2804,-42.75,-14.25,2017-04-27 20:00:00,8.54,883.0,23.08,114.583,SE
2805,-42.75,-14.25,2017-04-27 21:00:00,8.81,883.33,21.83,120.7165,SE
2806,-42.75,-14.25,2017-04-27 22:00:00,9.68,884.0,20.5,109.4665,E
2807,-42.75,-14.25,2017-04-27 23:00:00,9.0,884.0,20.32,101.3165,E
2808,-42.75,-14.25,2017-04-28 00:00:00,7.96,884.0,20.12,100.4,E
2809,-42.75,-14.25,2017-04-28 01:00:00,8.23,883.0,19.73,97.8665,E
2810,-42.75,-14.25,2017-04-28 02:00:00,8.06,883.0,19.03,104.083,E
2811,-42.75,-14.25,2017-04-28 03:00:00,8.08,883.0,18.2,105.85,E
2812,-42.75,-14.25,2017-04-28 04:00:00,7.77,883.0,17.42,110.9165,E
2813,-42.75,-14.25,2017-04-28 05:00:00,7.27,883.0,17.28,109.567,E
2814,-42.75,-14.25,2017-04-28 06:00:00,6.72,883.67,17.28,110.667,E
2815,-42.75,-14.25,2017-04-28 07:00:00,7.13,884.0,17.45,111.65,E
2816,-42.75,-14.25,2017-04-28 08:00:00,7.61,885.0,17.55,108.65,E
2817,-42.75,-14.25,2017-04-28 09:00:00,7.64,885.83,17.7,110.2165,E
2818,-42.75,-14.25,2017-04-28 10:00:00,7.7,886.0,18.92,111.0,E
2819,-42.75,-14.25,2017-04-28 11:00:00,8.07,885.83,20.87,113.7,SE
2820,-42.75,-14.25,2017-04-28 12:00:00,7.99,885.0,21.98,113.4835,SE
2821,-42.75,-14.25,2017-04-28 13:00:00,7.54,884.5,22.95,116.9165,SE
2822,-42.75,-14.25,2017-04-28 14:00:00,7.67,884.0,23.32,112.133,E
2823,-42.75,-14.25,2017-04-28 15:00:00,7.54,884.0,23.63,109.85,E
2824,-42.75,-14.25,2017-04-28 16:00:00,7.48,884.0,23.47,111.2,E
2825,-42.75,-14.25,2017-04-28 17:00:00,8.84,884.0,22.72,109.917,E
2826,-42.75,-14.25,2017-04-28 18:00:00,10.17,884.0,22.5,109.1,E
2827,-42.75,-14.25,2017-04-28 19:00:00,10.8,884.0,22.45,109.65,E
2828,-42.75,-14.25,2017-04-28 20:00:00,11.26,884.83,22.35,111.5335,E
2829,-42.75,-14.25,2017-04-28 21:00:00,10.02,885.0,20.75,126.6665,SE
2830,-42.75,-14.25,2017-04-28 22:00:00,10.36,885.0,19.5,120.1,SE
2831,-42.75,-14.25,2017-04-28 23:00:00,11.39,885.67,18.98,112.45,E
2832,-42.75,-14.25,2017-04-29 00:00:00,12.87,885.0,18.45,108.8165,E
2833,-42.75,-14.25,2017-04-29 01:00:00,12.55,885.0,17.97,103.05,E
2834,-42.75,-14.25,2017-04-29 02:00:00,12.85,885.0,17.53,103.0835,E
2835,-42.75,-14.25,2017-04-29 03:00:00,12.98,885.0,17.15,104.3835,E
2836,-42.75,-14.25,2017-04-29 04:00:00,11.66,885.0,16.88,105.3835,E
2837,-42.75,-14.25,2017-04-29 05:00:00,12.16,885.0,16.42,105.15,E
2838,-42.75,-14.25,2017-04-29 06:00:00,11.92,885.67,16.07,104.1665,E
2839,-42.75,-14.25,2017-04-29 07:00:00,12.05,886.0,15.9,102.683,E
2840,-42.75,-14.25,2017-04-29 08:00:00,11.74,886.17,16.12,104.95,E
2841,-42.75,-14.25,2017-04-29 09:00:00,11.34,886.5,17.75,100.85,E
2842,-42.75,-14.25,2017-04-29 10:00:00,11.66,886.5,19.02,100.5165,E
2843,-42.75,-14.25,2017-04-29 11:00:00,11.17,886.0,19.77,101.9665,E
2844,-42.75,-14.25,2017-04-29 12:00:00,10.19,885.33,20.88,102.15,E
2845,-42.75,-14.25,2017-04-29 13:00:00,8.97,885.0,21.87,106.45,E
2846,-42.75,-14.25,2017-04-29 14:00:00,9.02,884.67,22.48,100.2,E
2847,-42.75,-14.25,2017-04-29 15:00:00,9.19,884.0,22.78,101.2665,E
2848,-42.75,-14.25,2017-04-29 16:00:00,8.61,884.0,23.05,94.0835,E
2849,-42.75,-14.25,2017-04-29 17:00:00,9.38,884.0,22.7,99.65,E
2850,-42.75,-14.25,2017-04-29 18:00:00,9.75,884.0,21.88,117.8335,SE
2851,-42.75,-14.25,2017-04-29 19:00:00,10.49,884.83,21.1,123.4335,SE
2852,-42.75,-14.25,2017-04-29 20:00:00,11.39,885.0,20.27,118.85,SE
2853,-42.75,-14.25,2017-04-29 21:00:00,12.04,886.0,19.47,116.4835,SE
2854,-42.75,-14.25,2017-04-29 22:00:00,12.83,886.0,18.52,114.5,SE
2855,-42.75,-14.25,2017-04-29 23:00:00,13.2,886.0,17.97,106.9835,E
2856,-42.75,-14.25,2017-04-30 00:00:00,13.94,886.0,17.35,109.9335,E
2857,-42.75,-14.25,2017-04-30 01:00:00,13.56,885.33,16.68,112.017,E
2858,-42.75,-14.25,2017-04-30 02:00:00,12.48,885.0,16.5,110.583,E
2859,-42.75,-14.25,2017-04-30 03:00:00,12.5,885.0,16.48,115.05,SE
2860,-42.75,-14.25,2017-04-30 04:00:00,12.25,885.0,16.33,115.95,SE
2861,-42.75,-14.25,2017-04-30 05:00:00,11.84,885.0,16.15,115.7165,SE
2862,-42.75,-14.25,2017-04-30 06:00:00,11.47,885.83,15.98,118.083,SE
2863,-42.75,-14.25,2017-04-30 07:00:00,10.15,886.0,15.93,119.4335,SE
2864,-42.75,-14.25,2017-04-30 08:00:00,10.84,887.0,16.2,124.1335,SE
2865,-42.75,-14.25,2017-04-30 09:00:00,12.49,887.0,17.17,124.2,SE
2866,-42.75,-14.25,2017-04-30 10:00:00,9.87,887.0,18.4,121.9835,SE
2867,-42.75,-14.25,2017-04-30 11:00:00,9.35,886.17,19.32,118.55,SE
2868,-42.75,-14.25,2017-04-30 12:00:00,9.1,886.0,20.07,120.3335,SE
2869,-42.75,-14.25,2017-04-30 13:00:00,8.39,885.0,20.58,132.15,SE
2870,-42.75,-14.25,2017-04-30 14:00:00,8.4,885.0,20.23,127.5665,SE
2871,-42.75,-14.25,2017-04-30 15:00:00,7.86,885.0,19.78,114.833,SE
2872,-42.75,-14.25,2017-04-30 16:00:00,7.63,885.0,19.7,121.067,SE
2873,-42.75,-14.25,2017-04-30 17:00:00,6.95,885.0,19.45,131.18349999999998,SE
2874,-42.75,-14.25,2017-04-30 18:00:00,7.47,885.0,19.1,124.9,SE
2875,-42.75,-14.25,2017-04-30 19:00:00,8.35,885.5,19.13,125.2,SE
2876,-42.75,-14.25,2017-04-30 20:00:00,8.86,886.0,18.82,123.4835,SE
2877,-42.75,-14.25,2017-04-30 21:00:00,9.74,886.0,17.9,125.2835,SE
2878,-42.75,-14.25,2017-04-30 22:00:00,10.47,886.0,16.97,122.383,SE
2879,-42.75,-14.25,2017-04-30 23:00:00,10.02,886.0,16.45,123.25,SE
2880,-42.75,-14.25,2017-05-01 00:00:00,11.27,886.0,16.23,116.3165,SE
2881,-42.75,-14.25,2017-05-01 01:00:00,10.48,885.5,16.0,119.5835,SE
2882,-42.75,-14.25,2017-05-01 02:00:00,11.85,885.0,15.98,120.367,SE
2883,-42.75,-14.25,2017-05-01 03:00:00,11.38,884.67,16.02,125.9,SE
2884,-42.75,-14.25,2017-05-01 04:00:00,11.17,884.0,15.37,131.9335,SE
2885,-42.75,-14.25,2017-05-01 05:00:00,11.76,884.0,14.9,128.0335,SE
2886,-42.75,-14.25,2017-05-01 06:00:00,12.31,884.5,14.7,121.9165,SE
2887,-42.75,-14.25,2017-05-01 07:00:00,11.95,885.0,14.62,125.4,SE
2888,-42.75,-14.25,2017-05-01 08:00:00,12.31,885.83,14.68,122.8335,SE
2889,-42.75,-14.25,2017-05-01 09:00:00,12.93,887.0,15.03,121.55,SE
2890,-42.75,-14.25,2017-05-01 10:00:00,11.45,887.0,15.85,119.883,SE
2891,-42.75,-14.25,2017-05-01 11:00:00,9.48,887.0,16.85,119.0335,SE
2892,-42.75,-14.25,2017-05-01 12:00:00,7.92,886.33,17.55,114.1,SE
2893,-42.75,-14.25,2017-05-01 13:00:00,8.25,886.0,18.88,117.7665,SE
2894,-42.75,-14.25,2017-05-01 14:00:00,8.53,885.0,20.13,123.5335,SE
2895,-42.75,-14.25,2017-05-01 15:00:00,8.77,885.0,20.9,128.6165,SE
2896,-42.75,-14.25,2017-05-01 16:00:00,8.4,885.33,20.65,118.15,SE
2897,-42.75,-14.25,2017-05-01 17:00:00,7.11,885.0,20.1,119.0165,SE
2898,-42.75,-14.25,2017-05-01 18:00:00,8.1,885.0,19.2,130.15,SE
2899,-42.75,-14.25,2017-05-01 19:00:00,8.24,885.0,17.65,137.78300000000002,SE
2900,-42.75,-14.25,2017-05-01 20:00:00,8.16,885.0,16.52,135.8835,SE
2901,-42.75,-14.25,2017-05-01 21:00:00,9.46,886.0,16.12,128.317,SE
2902,-42.75,-14.25,2017-05-01 22:00:00,10.48,886.0,15.97,127.9,SE
2903,-42.75,-14.25,2017-05-01 23:00:00,10.51,885.83,15.77,122.0,SE
2904,-42.75,-14.25,2017-05-02 00:00:00,11.65,885.0,15.6,117.3335,SE
2905,-42.75,-14.25,2017-05-02 01:00:00,12.22,883.83,15.57,118.35,SE
2906,-42.75,-14.25,2017-05-02 02:00:00,12.25,883.0,15.42,118.6835,SE
2907,-42.75,-14.25,2017-05-02 03:00:00,12.67,883.0,15.12,118.6165,SE
2908,-42.75,-14.25,2017-05-02 04:00:00,11.58,883.83,14.9,119.533,SE
2909,-42.75,-14.25,2017-05-02 05:00:00,10.38,884.5,14.8,120.367,SE
2910,-42.75,-14.25,2017-05-02 06:00:00,9.87,884.67,14.8,124.4165,SE
2911,-42.75,-14.25,2017-05-02 07:00:00,9.51,885.33,14.87,120.7335,SE
2912,-42.75,-14.25,2017-05-02 08:00:00,9.19,886.0,15.02,119.3,SE
2913,-42.75,-14.25,2017-05-02 09:00:00,8.98,886.0,15.35,119.267,SE
2914,-42.75,-14.25,2017-05-02 10:00:00,10.46,886.0,16.23,126.1,SE
2915,-42.75,-14.25,2017-05-02 11:00:00,10.66,886.0,18.5,121.733,SE
2916,-42.75,-14.25,2017-05-02 12:00:00,10.24,885.67,19.38,120.4165,SE
2917,-42.75,-14.25,2017-05-02 13:00:00,9.48,885.0,19.97,118.9835,SE
2918,-42.75,-14.25,2017-05-02 14:00:00,8.8,884.83,20.7,114.6165,SE
2919,-42.75,-14.25,2017-05-02 15:00:00,8.85,884.0,20.72,118.867,SE
2920,-42.75,-14.25,2017-05-02 16:00:00,8.25,884.0,20.23,125.967,SE
2921,-42.75,-14.25,2017-05-02 17:00:00,8.47,884.0,19.68,123.55,SE
2922,-42.75,-14.25,2017-05-02 18:00:00,8.5,884.0,18.52,124.7835,SE
2923,-42.75,-14.25,2017-05-02 19:00:00,8.96,884.0,17.53,124.717,SE
2924,-42.75,-14.25,2017-05-02 20:00:00,12.03,884.0,16.75,128.58350000000002,SE
2925,-42.75,-14.25,2017-05-02 21:00:00,10.88,884.67,16.15,122.1665,SE
2926,-42.75,-14.25,2017-05-02 22:00:00,10.96,885.0,15.88,120.817,SE
2927,-42.75,-14.25,2017-05-02 23:00:00,9.96,884.83,15.58,115.783,SE
2928,-42.75,-14.25,2017-05-03 00:00:00,8.89,884.17,15.5,116.283,SE
2929,-42.75,-14.25,2017-05-03 01:00:00,10.77,884.0,15.35,126.933,SE
2930,-42.75,-14.25,2017-05-03 02:00:00,11.1,884.0,15.1,127.8,SE
2931,-42.75,-14.25,2017-05-03 03:00:00,13.26,883.17,14.83,123.5165,SE
2932,-42.75,-14.25,2017-05-03 04:00:00,14.0,883.33,14.38,125.25,SE
2933,-42.75,-14.25,2017-05-03 05:00:00,13.31,884.0,14.07,122.8835,SE
2934,-42.75,-14.25,2017-05-03 06:00:00,12.99,884.67,13.8,121.5,SE
2935,-42.75,-14.25,2017-05-03 07:00:00,13.26,886.0,13.65,121.8165,SE
2936,-42.75,-14.25,2017-05-03 08:00:00,13.38,886.5,14.77,120.3665,SE
2937,-42.75,-14.25,2017-05-03 09:00:00,14.15,887.0,16.07,119.15,SE
2938,-42.75,-14.25,2017-05-03 10:00:00,11.68,887.0,16.6,115.5,SE
2939,-42.75,-14.25,2017-05-03 11:00:00,10.5,886.67,17.27,115.3,SE
2940,-42.75,-14.25,2017-05-03 12:00:00,9.34,886.0,17.57,115.4,SE
2941,-42.75,-14.25,2017-05-03 13:00:00,8.0,885.17,17.63,108.2,E
2942,-42.75,-14.25,2017-05-03 14:00:00,7.5,885.0,17.65,108.4335,E
2943,-42.75,-14.25,2017-05-03 15:00:00,8.03,884.0,18.05,110.9665,E
2944,-42.75,-14.25,2017-05-03 16:00:00,7.64,884.0,18.42,112.7165,SE
2945,-42.75,-14.25,2017-05-03 17:00:00,9.91,884.67,18.3,104.533,E
2946,-42.75,-14.25,2017-05-03 18:00:00,10.62,885.0,18.17,102.2835,E
2947,-42.75,-14.25,2017-05-03 19:00:00,10.1,885.17,17.85,103.5335,E
2948,-42.75,-14.25,2017-05-03 20:00:00,9.73,886.0,17.58,107.15,E
2949,-42.75,-14.25,2017-05-03 21:00:00,9.8,885.83,17.23,107.6,E
2950,-42.75,-14.25,2017-05-03 22:00:00,9.91,885.0,16.95,110.3,E
2951,-42.75,-14.25,2017-05-03 23:00:00,10.41,885.0,16.62,110.133,E
2952,-42.75,-14.25,2017-05-04 00:00:00,10.47,884.67,16.33,110.1665,E
2953,-42.75,-14.25,2017-05-04 01:00:00,10.46,884.0,16.0,110.2,E
2954,-42.75,-14.25,2017-05-04 02:00:00,11.0,884.0,15.67,110.367,E
2955,-42.75,-14.25,2017-05-04 03:00:00,10.39,884.0,15.38,112.7165,SE
2956,-42.75,-14.25,2017-05-04 04:00:00,8.76,884.0,15.18,115.8665,SE
2957,-42.75,-14.25,2017-05-04 05:00:00,9.76,884.0,15.1,110.667,E
2958,-42.75,-14.25,2017-05-04 06:00:00,10.48,884.17,14.95,106.417,E
2959,-42.75,-14.25,2017-05-04 07:00:00,10.92,885.0,14.83,103.3,E
2960,-42.75,-14.25,2017-05-04 08:00:00,10.69,885.5,15.43,106.85,E
2961,-42.75,-14.25,2017-05-04 09:00:00,11.34,886.0,17.2,110.65,E
2962,-42.75,-14.25,2017-05-04 10:00:00,11.12,886.0,18.52,103.417,E
2963,-42.75,-14.25,2017-05-04 11:00:00,10.84,886.0,19.08,106.75,E
2964,-42.75,-14.25,2017-05-04 12:00:00,8.12,885.5,19.85,109.8165,E
2965,-42.75,-14.25,2017-05-04 13:00:00,7.56,884.5,20.4,110.6835,E
2966,-42.75,-14.25,2017-05-04 14:00:00,7.41,884.0,21.03,114.017,SE
2967,-42.75,-14.25,2017-05-04 15:00:00,6.9,884.0,21.57,109.8335,E
2968,-42.75,-14.25,2017-05-04 16:00:00,6.32,884.0,21.77,98.4,E
2969,-42.75,-14.25,2017-05-04 17:00:00,7.66,884.0,21.55,92.8,E
2970,-42.75,-14.25,2017-05-04 18:00:00,8.69,884.0,21.28,90.983,E
2971,-42.75,-14.25,2017-05-04 19:00:00,9.7,884.0,20.6,105.2335,E
2972,-42.75,-14.25,2017-05-04 20:00:00,10.12,884.0,18.98,116.617,SE
2973,-42.75,-14.25,2017-05-04 21:00:00,11.58,884.0,17.78,117.767,SE
2974,-42.75,-14.25,2017-05-04 22:00:00,11.82,884.0,16.95,117.6165,SE
2975,-42.75,-14.25,2017-05-04 23:00:00,11.08,884.0,16.65,117.9665,SE
2976,-42.75,-14.25,2017-05-05 00:00:00,10.98,884.0,16.53,114.967,SE
2977,-42.75,-14.25,2017-05-05 01:00:00,11.55,883.67,16.48,112.7,SE
2978,-42.75,-14.25,2017-05-05 02:00:00,12.44,883.0,16.32,110.7335,E
2979,-42.75,-14.25,2017-05-05 03:00:00,11.35,883.0,16.15,111.8165,E
2980,-42.75,-14.25,2017-05-05 04:00:00,10.84,883.0,15.97,113.433,SE
2981,-42.75,-14.25,2017-05-05 05:00:00,9.28,883.33,15.9,112.25,E
2982,-42.75,-14.25,2017-05-05 06:00:00,9.77,884.0,15.83,113.8335,SE
2983,-42.75,-14.25,2017-05-05 07:00:00,10.18,884.33,15.75,110.8,E
2984,-42.75,-14.25,2017-05-05 08:00:00,9.76,885.0,16.08,109.65,E
2985,-42.75,-14.25,2017-05-05 09:00:00,9.73,885.83,17.4,112.267,E
2986,-42.75,-14.25,2017-05-05 10:00:00,9.97,886.0,18.5,109.5665,E
2987,-42.75,-14.25,2017-05-05 11:00:00,9.44,885.0,19.08,115.7835,SE
