;Longitude;Latitude;Valor_Pressao;Data
2005;-42.75;-14.25;1013.79;2017-03-25 13:00:00
2006;-42.75;-14.25;1013.16;2017-03-25 14:00:00
2007;-42.75;-14.25;1011.95;2017-03-25 15:00:00
2008;-42.75;-14.25;1010.99;2017-03-25 16:00:00
2009;-42.75;-14.25;1009.87;2017-03-25 17:00:00
2010;-42.75;-14.25;1009.46;2017-03-25 18:00:00
2011;-42.75;-14.25;1008.84;2017-03-25 19:00:00
2012;-42.75;-14.25;1008.98;2017-03-25 20:00:00
2013;-42.75;-14.25;1009.0;2017-03-25 21:00:00
2014;-42.75;-14.25;1009.42;2017-03-25 22:00:00
2015;-42.75;-14.25;1009.91;2017-03-25 23:00:00
2016;-42.75;-14.25;1010.79;2017-03-26 00:00:00
2017;-42.75;-14.25;1010.97;2017-03-26 01:00:00
2018;-42.75;-14.25;1011.11;2017-03-26 02:00:00
2019;-42.75;-14.25;1011.36;2017-03-26 03:00:00
2020;-42.75;-14.25;1011.11;2017-03-26 04:00:00
2021;-42.75;-14.25;1010.6;2017-03-26 05:00:00
2022;-42.75;-14.25;1010.84;2017-03-26 06:00:00
2023;-42.75;-14.25;1011.27;2017-03-26 07:00:00
2024;-42.75;-14.25;1012.02;2017-03-26 08:00:00
2025;-42.75;-14.25;1012.34;2017-03-26 09:00:00
2026;-42.75;-14.25;1013.75;2017-03-26 10:00:00
2027;-42.75;-14.25;1013.79;2017-03-26 11:00:00
2028;-42.75;-14.25;1013.81;2017-03-26 12:00:00
2029;-42.75;-14.25;1013.35;2017-03-26 13:00:00
2030;-42.75;-14.25;1012.75;2017-03-26 14:00:00
2031;-42.75;-14.25;1011.35;2017-03-26 15:00:00
2032;-42.75;-14.25;1010.31;2017-03-26 16:00:00
2033;-42.75;-14.25;1009.14;2017-03-26 17:00:00
2034;-42.75;-14.25;1008.2;2017-03-26 18:00:00
2035;-42.75;-14.25;1007.63;2017-03-26 19:00:00
2036;-42.75;-14.25;1007.95;2017-03-26 20:00:00
2037;-42.75;-14.25;1008.15;2017-03-26 21:00:00
2038;-42.75;-14.25;1007.76;2017-03-26 22:00:00
2039;-42.75;-14.25;1008.28;2017-03-26 23:00:00
2040;-42.75;-14.25;1009.43;2017-03-27 00:00:00
2041;-42.75;-14.25;1010.44;2017-03-27 01:00:00
2042;-42.75;-14.25;1011.11;2017-03-27 02:00:00
2043;-42.75;-14.25;1011.58;2017-03-27 03:00:00
2044;-42.75;-14.25;1011.85;2017-03-27 04:00:00
2045;-42.75;-14.25;1011.79;2017-03-27 05:00:00
2046;-42.75;-14.25;1011.77;2017-03-27 06:00:00
2047;-42.75;-14.25;1011.64;2017-03-27 07:00:00
2048;-42.75;-14.25;1011.97;2017-03-27 08:00:00
2049;-42.75;-14.25;1012.65;2017-03-27 09:00:00
2050;-42.75;-14.25;1013.85;2017-03-27 10:00:00
2051;-42.75;-14.25;1014.56;2017-03-27 11:00:00
2052;-42.75;-14.25;1014.92;2017-03-27 12:00:00
2053;-42.75;-14.25;1015.2;2017-03-27 13:00:00
2054;-42.75;-14.25;1014.15;2017-03-27 14:00:00
2055;-42.75;-14.25;1013.39;2017-03-27 15:00:00
2056;-42.75;-14.25;1011.7;2017-03-27 16:00:00
2057;-42.75;-14.25;1010.52;2017-03-27 17:00:00
2058;-42.75;-14.25;1009.41;2017-03-27 18:00:00
2059;-42.75;-14.25;1009.36;2017-03-27 19:00:00
2060;-42.75;-14.25;1010.38;2017-03-27 20:00:00
2061;-42.75;-14.25;1010.84;2017-03-27 21:00:00
2062;-42.75;-14.25;1011.59;2017-03-27 22:00:00
2063;-42.75;-14.25;1012.77;2017-03-27 23:00:00
2064;-42.75;-14.25;1013.15;2017-03-28 00:00:00
2065;-42.75;-14.25;1013.64;2017-03-28 01:00:00
2066;-42.75;-14.25;1013.34;2017-03-28 02:00:00
2067;-42.75;-14.25;1013.31;2017-03-28 03:00:00
2068;-42.75;-14.25;1012.41;2017-03-28 04:00:00
2069;-42.75;-14.25;1011.7;2017-03-28 05:00:00
2070;-42.75;-14.25;1011.85;2017-03-28 06:00:00
2071;-42.75;-14.25;1011.87;2017-03-28 07:00:00
2072;-42.75;-14.25;1012.16;2017-03-28 08:00:00
2073;-42.75;-14.25;1012.58;2017-03-28 09:00:00
2074;-42.75;-14.25;1013.77;2017-03-28 10:00:00
2075;-42.75;-14.25;1015.3;2017-03-28 11:00:00
2076;-42.75;-14.25;1015.27;2017-03-28 12:00:00
2077;-42.75;-14.25;1015.24;2017-03-28 13:00:00
2078;-42.75;-14.25;1014.37;2017-03-28 14:00:00
2079;-42.75;-14.25;1013.14;2017-03-28 15:00:00
2080;-42.75;-14.25;1011.66;2017-03-28 16:00:00
2081;-42.75;-14.25;1010.54;2017-03-28 17:00:00
2082;-42.75;-14.25;1010.15;2017-03-28 18:00:00
2083;-42.75;-14.25;1009.49;2017-03-28 19:00:00
2084;-42.75;-14.25;1009.46;2017-03-28 20:00:00
2085;-42.75;-14.25;1009.72;2017-03-28 21:00:00
2086;-42.75;-14.25;1010.84;2017-03-28 22:00:00
2087;-42.75;-14.25;1012.6;2017-03-28 23:00:00
2088;-42.75;-14.25;1013.18;2017-03-29 00:00:00
2089;-42.75;-14.25;1014.34;2017-03-29 01:00:00
2090;-42.75;-14.25;1014.08;2017-03-29 02:00:00
2091;-42.75;-14.25;1014.07;2017-03-29 03:00:00
2092;-42.75;-14.25;1013.65;2017-03-29 04:00:00
2093;-42.75;-14.25;1012.63;2017-03-29 05:00:00
2094;-42.75;-14.25;1012.61;2017-03-29 06:00:00
2095;-42.75;-14.25;1012.37;2017-03-29 07:00:00
2096;-42.75;-14.25;1012.96;2017-03-29 08:00:00
2097;-42.75;-14.25;1013.45;2017-03-29 09:00:00
2098;-42.75;-14.25;1014.86;2017-03-29 10:00:00
2099;-42.75;-14.25;1015.14;2017-03-29 11:00:00
2100;-42.75;-14.25;1015.67;2017-03-29 12:00:00
2101;-42.75;-14.25;1015.58;2017-03-29 13:00:00
2102;-42.75;-14.25;1015.25;2017-03-29 14:00:00
2103;-42.75;-14.25;1014.37;2017-03-29 15:00:00
2104;-42.75;-14.25;1013.38;2017-03-29 16:00:00
2105;-42.75;-14.25;1012.4;2017-03-29 17:00:00
2106;-42.75;-14.25;1011.65;2017-03-29 18:00:00
2107;-42.75;-14.25;1010.94;2017-03-29 19:00:00
2108;-42.75;-14.25;1011.68;2017-03-29 20:00:00
2109;-42.75;-14.25;1011.68;2017-03-29 21:00:00
2110;-42.75;-14.25;1010.92;2017-03-29 22:00:00
2111;-42.75;-14.25;1011.97;2017-03-29 23:00:00
2112;-42.75;-14.25;1012.54;2017-03-30 00:00:00
2113;-42.75;-14.25;1013.07;2017-03-30 01:00:00
2114;-42.75;-14.25;1013.26;2017-03-30 02:00:00
2115;-42.75;-14.25;1013.41;2017-03-30 03:00:00
2116;-42.75;-14.25;1012.85;2017-03-30 04:00:00
2117;-42.75;-14.25;1012.27;2017-03-30 05:00:00
2118;-42.75;-14.25;1012.04;2017-03-30 06:00:00
2119;-42.75;-14.25;1012.1;2017-03-30 07:00:00
2120;-42.75;-14.25;1012.24;2017-03-30 08:00:00
2121;-42.75;-14.25;1012.81;2017-03-30 09:00:00
2122;-42.75;-14.25;1013.71;2017-03-30 10:00:00
2123;-42.75;-14.25;1014.61;2017-03-30 11:00:00
2124;-42.75;-14.25;1015.23;2017-03-30 12:00:00
2125;-42.75;-14.25;1015.61;2017-03-30 13:00:00
2126;-42.75;-14.25;1015.88;2017-03-30 14:00:00
2127;-42.75;-14.25;1015.13;2017-03-30 15:00:00
2128;-42.75;-14.25;1014.64;2017-03-30 16:00:00
2129;-42.75;-14.25;1013.12;2017-03-30 17:00:00
2130;-42.75;-14.25;1012.65;2017-03-30 18:00:00
2131;-42.75;-14.25;1011.81;2017-03-30 19:00:00
2132;-42.75;-14.25;1012.27;2017-03-30 20:00:00
2133;-42.75;-14.25;1012.41;2017-03-30 21:00:00
2134;-42.75;-14.25;1013.28;2017-03-30 22:00:00
2135;-42.75;-14.25;1014.13;2017-03-30 23:00:00
2136;-42.75;-14.25;1014.64;2017-03-31 00:00:00
2137;-42.75;-14.25;1014.7;2017-03-31 01:00:00
2138;-42.75;-14.25;1015.02;2017-03-31 02:00:00
2139;-42.75;-14.25;1014.49;2017-03-31 03:00:00
2140;-42.75;-14.25;1014.0;2017-03-31 04:00:00
2141;-42.75;-14.25;1013.59;2017-03-31 05:00:00
2142;-42.75;-14.25;1013.87;2017-03-31 06:00:00
2143;-42.75;-14.25;1013.49;2017-03-31 07:00:00
2144;-42.75;-14.25;1014.09;2017-03-31 08:00:00
2145;-42.75;-14.25;1014.46;2017-03-31 09:00:00
2146;-42.75;-14.25;1015.53;2017-03-31 10:00:00
2147;-42.75;-14.25;1015.99;2017-03-31 11:00:00
2148;-42.75;-14.25;1016.51;2017-03-31 12:00:00
2149;-42.75;-14.25;1016.03;2017-03-31 13:00:00
2150;-42.75;-14.25;1015.77;2017-03-31 14:00:00
2151;-42.75;-14.25;1014.75;2017-03-31 15:00:00
2152;-42.75;-14.25;1013.62;2017-03-31 16:00:00
2153;-42.75;-14.25;1013.15;2017-03-31 17:00:00
2154;-42.75;-14.25;1012.15;2017-03-31 18:00:00
2155;-42.75;-14.25;1011.76;2017-03-31 19:00:00
2156;-42.75;-14.25;1011.93;2017-03-31 20:00:00
2157;-42.75;-14.25;1012.93;2017-03-31 21:00:00
2158;-42.75;-14.25;1013.04;2017-03-31 22:00:00
2159;-42.75;-14.25;1013.64;2017-03-31 23:00:00
2160;-42.75;-14.25;1014.64;2017-04-01 00:00:00
2161;-42.75;-14.25;1015.5;2017-04-01 01:00:00
2162;-42.75;-14.25;1015.5;2017-04-01 02:00:00
2163;-42.75;-14.25;1015.69;2017-04-01 03:00:00
2164;-42.75;-14.25;1015.26;2017-04-01 04:00:00
2165;-42.75;-14.25;1014.92;2017-04-01 05:00:00
2166;-42.75;-14.25;1014.66;2017-04-01 06:00:00
2167;-42.75;-14.25;1014.3;2017-04-01 07:00:00
2168;-42.75;-14.25;1014.75;2017-04-01 08:00:00
2169;-42.75;-14.25;1015.09;2017-04-01 09:00:00
2170;-42.75;-14.25;1015.66;2017-04-01 10:00:00
2171;-42.75;-14.25;1016.38;2017-04-01 11:00:00
2172;-42.75;-14.25;1017.22;2017-04-01 12:00:00
2173;-42.75;-14.25;1016.95;2017-04-01 13:00:00
2174;-42.75;-14.25;1016.7;2017-04-01 14:00:00
2175;-42.75;-14.25;1015.56;2017-04-01 15:00:00
2176;-42.75;-14.25;1014.98;2017-04-01 16:00:00
2177;-42.75;-14.25;1014.31;2017-04-01 17:00:00
2178;-42.75;-14.25;1013.66;2017-04-01 18:00:00
2179;-42.75;-14.25;1012.94;2017-04-01 19:00:00
2180;-42.75;-14.25;1012.97;2017-04-01 20:00:00
2181;-42.75;-14.25;1013.09;2017-04-01 21:00:00
2182;-42.75;-14.25;1014.04;2017-04-01 22:00:00
2183;-42.75;-14.25;1014.75;2017-04-01 23:00:00
2184;-42.75;-14.25;1015.15;2017-04-02 00:00:00
2185;-42.75;-14.25;1015.54;2017-04-02 01:00:00
2186;-42.75;-14.25;1015.79;2017-04-02 02:00:00
2187;-42.75;-14.25;1015.58;2017-04-02 03:00:00
2188;-42.75;-14.25;1014.77;2017-04-02 04:00:00
2189;-42.75;-14.25;1014.23;2017-04-02 05:00:00
2190;-42.75;-14.25;1013.92;2017-04-02 06:00:00
2191;-42.75;-14.25;1013.96;2017-04-02 07:00:00
2192;-42.75;-14.25;1014.06;2017-04-02 08:00:00
2193;-42.75;-14.25;1014.63;2017-04-02 09:00:00
2194;-42.75;-14.25;1015.51;2017-04-02 10:00:00
2195;-42.75;-14.25;1016.5;2017-04-02 11:00:00
2196;-42.75;-14.25;1016.42;2017-04-02 12:00:00
2197;-42.75;-14.25;1016.41;2017-04-02 13:00:00
2198;-42.75;-14.25;1015.77;2017-04-02 14:00:00
2199;-42.75;-14.25;1014.66;2017-04-02 15:00:00
2200;-42.75;-14.25;1013.72;2017-04-02 16:00:00
2201;-42.75;-14.25;1012.51;2017-04-02 17:00:00
2202;-42.75;-14.25;1012.03;2017-04-02 18:00:00
2203;-42.75;-14.25;1012.32;2017-04-02 19:00:00
2204;-42.75;-14.25;1012.33;2017-04-02 20:00:00
2205;-42.75;-14.25;1013.05;2017-04-02 21:00:00
2206;-42.75;-14.25;1013.06;2017-04-02 22:00:00
2207;-42.75;-14.25;1014.07;2017-04-02 23:00:00
2208;-42.75;-14.25;1014.18;2017-04-03 00:00:00
2209;-42.75;-14.25;1014.52;2017-04-03 01:00:00
2210;-42.75;-14.25;1014.7;2017-04-03 02:00:00
2211;-42.75;-14.25;1014.77;2017-04-03 03:00:00
2212;-42.75;-14.25;1013.96;2017-04-03 04:00:00
2213;-42.75;-14.25;1013.61;2017-04-03 05:00:00
2214;-42.75;-14.25;1013.69;2017-04-03 06:00:00
2215;-42.75;-14.25;1013.61;2017-04-03 07:00:00
2216;-42.75;-14.25;1013.82;2017-04-03 08:00:00
2217;-42.75;-14.25;1014.23;2017-04-03 09:00:00
2218;-42.75;-14.25;1015.12;2017-04-03 10:00:00
2219;-42.75;-14.25;1015.8;2017-04-03 11:00:00
2220;-42.75;-14.25;1015.95;2017-04-03 12:00:00
2221;-42.75;-14.25;1015.94;2017-04-03 13:00:00
2222;-42.75;-14.25;1015.28;2017-04-03 14:00:00
2223;-42.75;-14.25;1014.38;2017-04-03 15:00:00
2224;-42.75;-14.25;1013.15;2017-04-03 16:00:00
2225;-42.75;-14.25;1012.44;2017-04-03 17:00:00
2226;-42.75;-14.25;1011.5;2017-04-03 18:00:00
2227;-42.75;-14.25;1010.7;2017-04-03 19:00:00
2228;-42.75;-14.25;1011.08;2017-04-03 20:00:00
2229;-42.75;-14.25;1011.48;2017-04-03 21:00:00
2230;-42.75;-14.25;1012.35;2017-04-03 22:00:00
2231;-42.75;-14.25;1013.4;2017-04-03 23:00:00
2232;-42.75;-14.25;1014.19;2017-04-04 00:00:00
2233;-42.75;-14.25;1014.79;2017-04-04 01:00:00
2234;-42.75;-14.25;1014.85;2017-04-04 02:00:00
2235;-42.75;-14.25;1014.85;2017-04-04 03:00:00
2236;-42.75;-14.25;1014.38;2017-04-04 04:00:00
2237;-42.75;-14.25;1013.96;2017-04-04 05:00:00
2238;-42.75;-14.25;1014.12;2017-04-04 06:00:00
2239;-42.75;-14.25;1013.9;2017-04-04 07:00:00
2240;-42.75;-14.25;1014.3;2017-04-04 08:00:00
2241;-42.75;-14.25;1014.7;2017-04-04 09:00:00
2242;-42.75;-14.25;1014.86;2017-04-04 10:00:00
2243;-42.75;-14.25;1015.64;2017-04-04 11:00:00
2244;-42.75;-14.25;1015.7;2017-04-04 12:00:00
2245;-42.75;-14.25;1015.74;2017-04-04 13:00:00
2246;-42.75;-14.25;1014.74;2017-04-04 14:00:00
2247;-42.75;-14.25;1013.97;2017-04-04 15:00:00
2248;-42.75;-14.25;1013.0;2017-04-04 16:00:00
2249;-42.75;-14.25;1012.2;2017-04-04 17:00:00
2250;-42.75;-14.25;1011.18;2017-04-04 18:00:00
2251;-42.75;-14.25;1011.46;2017-04-04 19:00:00
2252;-42.75;-14.25;1012.29;2017-04-04 20:00:00
2253;-42.75;-14.25;1012.61;2017-04-04 21:00:00
2254;-42.75;-14.25;1013.16;2017-04-04 22:00:00
2255;-42.75;-14.25;1014.21;2017-04-04 23:00:00
2256;-42.75;-14.25;1014.87;2017-04-05 00:00:00
2257;-42.75;-14.25;1014.75;2017-04-05 01:00:00
2258;-42.75;-14.25;1015.31;2017-04-05 02:00:00
2259;-42.75;-14.25;1015.51;2017-04-05 03:00:00
2260;-42.75;-14.25;1014.85;2017-04-05 04:00:00
2261;-42.75;-14.25;1014.99;2017-04-05 05:00:00
2262;-42.75;-14.25;1014.84;2017-04-05 06:00:00
2263;-42.75;-14.25;1015.18;2017-04-05 07:00:00
2264;-42.75;-14.25;1015.4;2017-04-05 08:00:00
2265;-42.75;-14.25;1015.75;2017-04-05 09:00:00
2266;-42.75;-14.25;1016.26;2017-04-05 10:00:00
2267;-42.75;-14.25;1016.72;2017-04-05 11:00:00
2268;-42.75;-14.25;1016.75;2017-04-05 12:00:00
2269;-42.75;-14.25;1016.67;2017-04-05 13:00:00
2270;-42.75;-14.25;1016.09;2017-04-05 14:00:00
2271;-42.75;-14.25;1014.99;2017-04-05 15:00:00
2272;-42.75;-14.25;1014.2;2017-04-05 16:00:00
2273;-42.75;-14.25;1013.34;2017-04-05 17:00:00
2274;-42.75;-14.25;1012.98;2017-04-05 18:00:00
2275;-42.75;-14.25;1013.22;2017-04-05 19:00:00
2276;-42.75;-14.25;1013.57;2017-04-05 20:00:00
2277;-42.75;-14.25;1013.76;2017-04-05 21:00:00
2278;-42.75;-14.25;1013.62;2017-04-05 22:00:00
2279;-42.75;-14.25;1014.7;2017-04-05 23:00:00
2280;-42.75;-14.25;1015.01;2017-04-06 00:00:00
2281;-42.75;-14.25;1015.26;2017-04-06 01:00:00
2282;-42.75;-14.25;1015.84;2017-04-06 02:00:00
2283;-42.75;-14.25;1015.87;2017-04-06 03:00:00
2284;-42.75;-14.25;1015.84;2017-04-06 04:00:00
2285;-42.75;-14.25;1015.3;2017-04-06 05:00:00
2286;-42.75;-14.25;1015.43;2017-04-06 06:00:00
2287;-42.75;-14.25;1015.75;2017-04-06 07:00:00
2288;-42.75;-14.25;1015.9;2017-04-06 08:00:00
2289;-42.75;-14.25;1016.47;2017-04-06 09:00:00
2290;-42.75;-14.25;1017.12;2017-04-06 10:00:00
2291;-42.75;-14.25;1017.78;2017-04-06 11:00:00
2292;-42.75;-14.25;1017.87;2017-04-06 12:00:00
2293;-42.75;-14.25;1017.82;2017-04-06 13:00:00
2294;-42.75;-14.25;1016.78;2017-04-06 14:00:00
2295;-42.75;-14.25;1015.57;2017-04-06 15:00:00
2296;-42.75;-14.25;1014.39;2017-04-06 16:00:00
2297;-42.75;-14.25;1013.26;2017-04-06 17:00:00
2298;-42.75;-14.25;1012.32;2017-04-06 18:00:00
2299;-42.75;-14.25;1012.09;2017-04-06 19:00:00
2300;-42.75;-14.25;1012.39;2017-04-06 20:00:00
2301;-42.75;-14.25;1012.43;2017-04-06 21:00:00
2302;-42.75;-14.25;1012.98;2017-04-06 22:00:00
2303;-42.75;-14.25;1012.97;2017-04-06 23:00:00
2304;-42.75;-14.25;1013.25;2017-04-07 00:00:00
2305;-42.75;-14.25;1013.5;2017-04-07 01:00:00
2306;-42.75;-14.25;1013.59;2017-04-07 02:00:00
2307;-42.75;-14.25;1013.71;2017-04-07 03:00:00
2308;-42.75;-14.25;1013.3;2017-04-07 04:00:00
2309;-42.75;-14.25;1012.86;2017-04-07 05:00:00
2310;-42.75;-14.25;1013.16;2017-04-07 06:00:00
2311;-42.75;-14.25;1013.63;2017-04-07 07:00:00
2312;-42.75;-14.25;1013.94;2017-04-07 08:00:00
2313;-42.75;-14.25;1014.83;2017-04-07 09:00:00
2314;-42.75;-14.25;1016.05;2017-04-07 10:00:00
2315;-42.75;-14.25;1016.06;2017-04-07 11:00:00
2316;-42.75;-14.25;1016.49;2017-04-07 12:00:00
2317;-42.75;-14.25;1016.31;2017-04-07 13:00:00
2318;-42.75;-14.25;1015.51;2017-04-07 14:00:00
2319;-42.75;-14.25;1014.33;2017-04-07 15:00:00
2320;-42.75;-14.25;1013.35;2017-04-07 16:00:00
2321;-42.75;-14.25;1012.47;2017-04-07 17:00:00
2322;-42.75;-14.25;1011.99;2017-04-07 18:00:00
2323;-42.75;-14.25;1011.64;2017-04-07 19:00:00
2324;-42.75;-14.25;1012.24;2017-04-07 20:00:00
2325;-42.75;-14.25;1012.05;2017-04-07 21:00:00
2326;-42.75;-14.25;1012.8;2017-04-07 22:00:00
2327;-42.75;-14.25;1012.77;2017-04-07 23:00:00
2328;-42.75;-14.25;1013.66;2017-04-08 00:00:00
2329;-42.75;-14.25;1013.81;2017-04-08 01:00:00
2330;-42.75;-14.25;1014.53;2017-04-08 02:00:00
2331;-42.75;-14.25;1014.83;2017-04-08 03:00:00
2332;-42.75;-14.25;1014.42;2017-04-08 04:00:00
2333;-42.75;-14.25;1013.84;2017-04-08 05:00:00
2334;-42.75;-14.25;1013.89;2017-04-08 06:00:00
2335;-42.75;-14.25;1013.88;2017-04-08 07:00:00
2336;-42.75;-14.25;1014.51;2017-04-08 08:00:00
2337;-42.75;-14.25;1014.83;2017-04-08 09:00:00
2338;-42.75;-14.25;1015.68;2017-04-08 10:00:00
2339;-42.75;-14.25;1015.71;2017-04-08 11:00:00
2340;-42.75;-14.25;1016.32;2017-04-08 12:00:00
2341;-42.75;-14.25;1015.76;2017-04-08 13:00:00
2342;-42.75;-14.25;1014.98;2017-04-08 14:00:00
2343;-42.75;-14.25;1014.28;2017-04-08 15:00:00
2344;-42.75;-14.25;1013.3;2017-04-08 16:00:00
2345;-42.75;-14.25;1012.09;2017-04-08 17:00:00
2346;-42.75;-14.25;1011.57;2017-04-08 18:00:00
2347;-42.75;-14.25;1011.21;2017-04-08 19:00:00
2348;-42.75;-14.25;1011.27;2017-04-08 20:00:00
2349;-42.75;-14.25;1011.25;2017-04-08 21:00:00
2350;-42.75;-14.25;1011.66;2017-04-08 22:00:00
2351;-42.75;-14.25;1012.18;2017-04-08 23:00:00
2352;-42.75;-14.25;1012.76;2017-04-09 00:00:00
2353;-42.75;-14.25;1013.19;2017-04-09 01:00:00
2354;-42.75;-14.25;1013.39;2017-04-09 02:00:00
2355;-42.75;-14.25;1013.93;2017-04-09 03:00:00
2356;-42.75;-14.25;1013.48;2017-04-09 04:00:00
2357;-42.75;-14.25;1013.12;2017-04-09 05:00:00
2358;-42.75;-14.25;1013.13;2017-04-09 06:00:00
2359;-42.75;-14.25;1013.55;2017-04-09 07:00:00
2360;-42.75;-14.25;1013.82;2017-04-09 08:00:00
2361;-42.75;-14.25;1014.19;2017-04-09 09:00:00
2362;-42.75;-14.25;1015.13;2017-04-09 10:00:00
2363;-42.75;-14.25;1015.17;2017-04-09 11:00:00
2364;-42.75;-14.25;1015.61;2017-04-09 12:00:00
2365;-42.75;-14.25;1015.13;2017-04-09 13:00:00
2366;-42.75;-14.25;1014.61;2017-04-09 14:00:00
2367;-42.75;-14.25;1013.59;2017-04-09 15:00:00
2368;-42.75;-14.25;1012.31;2017-04-09 16:00:00
2369;-42.75;-14.25;1011.42;2017-04-09 17:00:00
2370;-42.75;-14.25;1010.72;2017-04-09 18:00:00
2371;-42.75;-14.25;1010.89;2017-04-09 19:00:00
2372;-42.75;-14.25;1010.98;2017-04-09 20:00:00
2373;-42.75;-14.25;1011.55;2017-04-09 21:00:00
2374;-42.75;-14.25;1012.06;2017-04-09 22:00:00
2375;-42.75;-14.25;1012.68;2017-04-09 23:00:00
2376;-42.75;-14.25;1013.37;2017-04-10 00:00:00
2377;-42.75;-14.25;1013.48;2017-04-10 01:00:00
2378;-42.75;-14.25;1013.94;2017-04-10 02:00:00
2379;-42.75;-14.25;1014.26;2017-04-10 03:00:00
2380;-42.75;-14.25;1013.64;2017-04-10 04:00:00
2381;-42.75;-14.25;1013.41;2017-04-10 05:00:00
2382;-42.75;-14.25;1013.34;2017-04-10 06:00:00
2383;-42.75;-14.25;1013.59;2017-04-10 07:00:00
2384;-42.75;-14.25;1013.94;2017-04-10 08:00:00
2385;-42.75;-14.25;1014.03;2017-04-10 09:00:00
2386;-42.75;-14.25;1014.97;2017-04-10 10:00:00
2387;-42.75;-14.25;1015.34;2017-04-10 11:00:00
2388;-42.75;-14.25;1015.29;2017-04-10 12:00:00
2389;-42.75;-14.25;1014.79;2017-04-10 13:00:00
2390;-42.75;-14.25;1013.93;2017-04-10 14:00:00
2391;-42.75;-14.25;1012.78;2017-04-10 15:00:00
2392;-42.75;-14.25;1012.03;2017-04-10 16:00:00
2393;-42.75;-14.25;1011.24;2017-04-10 17:00:00
2394;-42.75;-14.25;1010.59;2017-04-10 18:00:00
2395;-42.75;-14.25;1010.77;2017-04-10 19:00:00
2396;-42.75;-14.25;1011.31;2017-04-10 20:00:00
2397;-42.75;-14.25;1011.72;2017-04-10 21:00:00
2398;-42.75;-14.25;1011.94;2017-04-10 22:00:00
2399;-42.75;-14.25;1012.77;2017-04-10 23:00:00
2400;-42.75;-14.25;1013.39;2017-04-11 00:00:00
2401;-42.75;-14.25;1013.66;2017-04-11 01:00:00
2402;-42.75;-14.25;1013.92;2017-04-11 02:00:00
2403;-42.75;-14.25;1014.04;2017-04-11 03:00:00
2404;-42.75;-14.25;1013.41;2017-04-11 04:00:00
2405;-42.75;-14.25;1013.04;2017-04-11 05:00:00
2406;-42.75;-14.25;1012.96;2017-04-11 06:00:00
2407;-42.75;-14.25;1013.12;2017-04-11 07:00:00
2408;-42.75;-14.25;1013.51;2017-04-11 08:00:00
2409;-42.75;-14.25;1013.94;2017-04-11 09:00:00
2410;-42.75;-14.25;1015.0;2017-04-11 10:00:00
2411;-42.75;-14.25;1015.42;2017-04-11 11:00:00
2412;-42.75;-14.25;1015.61;2017-04-11 12:00:00
2413;-42.75;-14.25;1015.01;2017-04-11 13:00:00
2414;-42.75;-14.25;1014.17;2017-04-11 14:00:00
2415;-42.75;-14.25;1013.24;2017-04-11 15:00:00
2416;-42.75;-14.25;1012.35;2017-04-11 16:00:00
2417;-42.75;-14.25;1011.31;2017-04-11 17:00:00
2418;-42.75;-14.25;1010.46;2017-04-11 18:00:00
2419;-42.75;-14.25;1010.4;2017-04-11 19:00:00
2420;-42.75;-14.25;1010.14;2017-04-11 20:00:00
2421;-42.75;-14.25;1010.68;2017-04-11 21:00:00
2422;-42.75;-14.25;1010.67;2017-04-11 22:00:00
2423;-42.75;-14.25;1011.26;2017-04-11 23:00:00
2424;-42.75;-14.25;1011.88;2017-04-12 00:00:00
2425;-42.75;-14.25;1012.44;2017-04-12 01:00:00
2426;-42.75;-14.25;1013.01;2017-04-12 02:00:00
2427;-42.75;-14.25;1013.1;2017-04-12 03:00:00
2428;-42.75;-14.25;1013.21;2017-04-12 04:00:00
2429;-42.75;-14.25;1012.82;2017-04-12 05:00:00
2430;-42.75;-14.25;1012.78;2017-04-12 06:00:00
2431;-42.75;-14.25;1012.84;2017-04-12 07:00:00
2432;-42.75;-14.25;1013.49;2017-04-12 08:00:00
2433;-42.75;-14.25;1013.83;2017-04-12 09:00:00
2434;-42.75;-14.25;1014.83;2017-04-12 10:00:00
2435;-42.75;-14.25;1014.83;2017-04-12 11:00:00
2436;-42.75;-14.25;1015.4;2017-04-12 12:00:00
2437;-42.75;-14.25;1014.56;2017-04-12 13:00:00
2438;-42.75;-14.25;1013.8;2017-04-12 14:00:00
2439;-42.75;-14.25;1012.71;2017-04-12 15:00:00
2440;-42.75;-14.25;1011.79;2017-04-12 16:00:00
2441;-42.75;-14.25;1010.91;2017-04-12 17:00:00
2442;-42.75;-14.25;1010.2;2017-04-12 18:00:00
2443;-42.75;-14.25;1010.29;2017-04-12 19:00:00
2444;-42.75;-14.25;1010.29;2017-04-12 20:00:00
2445;-42.75;-14.25;1010.67;2017-04-12 21:00:00
2446;-42.75;-14.25;1010.76;2017-04-12 22:00:00
2447;-42.75;-14.25;1011.14;2017-04-12 23:00:00
2448;-42.75;-14.25;1011.49;2017-04-13 00:00:00
2449;-42.75;-14.25;1012.38;2017-04-13 01:00:00
2450;-42.75;-14.25;1012.91;2017-04-13 02:00:00
2451;-42.75;-14.25;1013.1;2017-04-13 03:00:00
2452;-42.75;-14.25;1012.82;2017-04-13 04:00:00
2453;-42.75;-14.25;1012.65;2017-04-13 05:00:00
2454;-42.75;-14.25;1012.57;2017-04-13 06:00:00
