;Longitude;Latitude;Magnitude_Observada;Direcao;Data
2156;-42.75;-14.25;1.4;226.38;2017-03-31 20:00:00
2157;-42.75;-14.25;2.6;112.1;2017-03-31 21:00:00
2158;-42.75;-14.25;3.11;76.94;2017-03-31 22:00:00
2159;-42.75;-14.25;3.01;83.17;2017-03-31 23:00:00
2160;-42.75;-14.25;3.2;87.47;2017-04-01 00:00:00
2161;-42.75;-14.25;4.05;94.22;2017-04-01 01:00:00
2162;-42.75;-14.25;5.22;94.67;2017-04-01 02:00:00
2163;-42.75;-14.25;4.45;97.17;2017-04-01 03:00:00
2164;-42.75;-14.25;3.85;103.04;2017-04-01 04:00:00
2165;-42.75;-14.25;4.04;107.6;2017-04-01 05:00:00
2166;-42.75;-14.25;3.97;104.73;2017-04-01 06:00:00
2167;-42.75;-14.25;3.36;102.86;2017-04-01 07:00:00
2168;-42.75;-14.25;2.74;104.18;2017-04-01 08:00:00
2169;-42.75;-14.25;2.5;112.22;2017-04-01 09:00:00
2170;-42.75;-14.25;2.71;114.57;2017-04-01 10:00:00
2171;-42.75;-14.25;3.5;109.78;2017-04-01 11:00:00
2172;-42.75;-14.25;3.72;115.95;2017-04-01 12:00:00
2173;-42.75;-14.25;4.33;117.47;2017-04-01 13:00:00
2174;-42.75;-14.25;5.36;109.81;2017-04-01 14:00:00
2175;-42.75;-14.25;5.73;111.5;2017-04-01 15:00:00
2176;-42.75;-14.25;6.25;111.15;2017-04-01 16:00:00
2177;-42.75;-14.25;6.3;109.27;2017-04-01 17:00:00
2178;-42.75;-14.25;6.61;104.83;2017-04-01 18:00:00
2179;-42.75;-14.25;7.11;106.49;2017-04-01 19:00:00
2180;-42.75;-14.25;7.1;104.56;2017-04-01 20:00:00
2181;-42.75;-14.25;6.52;99.9;2017-04-01 21:00:00
2182;-42.75;-14.25;6.08;99.57;2017-04-01 22:00:00
2183;-42.75;-14.25;5.73;100.37;2017-04-01 23:00:00
2184;-42.75;-14.25;5.58;98.43;2017-04-02 00:00:00
2185;-42.75;-14.25;5.54;99.28;2017-04-02 01:00:00
2186;-42.75;-14.25;5.28;95.94;2017-04-02 02:00:00
2187;-42.75;-14.25;5.22;95.47;2017-04-02 03:00:00
2188;-42.75;-14.25;5.26;97.12;2017-04-02 04:00:00
2189;-42.75;-14.25;5.47;96.88;2017-04-02 05:00:00
2190;-42.75;-14.25;5.48;94.46;2017-04-02 06:00:00
2191;-42.75;-14.25;5.39;94.93;2017-04-02 07:00:00
2192;-42.75;-14.25;5.21;94.69;2017-04-02 08:00:00
2193;-42.75;-14.25;5.11;93.96;2017-04-02 09:00:00
2194;-42.75;-14.25;4.35;94.92;2017-04-02 10:00:00
2195;-42.75;-14.25;5.05;88.37;2017-04-02 11:00:00
2196;-42.75;-14.25;4.83;77.66;2017-04-02 12:00:00
2197;-42.75;-14.25;3.81;63.08;2017-04-02 13:00:00
2198;-42.75;-14.25;2.91;55.81;2017-04-02 14:00:00
2199;-42.75;-14.25;2.26;56.45;2017-04-02 15:00:00
2200;-42.75;-14.25;1.19;72.31;2017-04-02 16:00:00
2201;-42.75;-14.25;1.24;63.4;2017-04-02 17:00:00
2202;-42.75;-14.25;1.97;47.15;2017-04-02 18:00:00
2203;-42.75;-14.25;2.96;16.67;2017-04-02 19:00:00
2204;-42.75;-14.25;2.46;51.47;2017-04-02 20:00:00
2205;-42.75;-14.25;2.26;85.95;2017-04-02 21:00:00
2206;-42.75;-14.25;2.05;108.38;2017-04-02 22:00:00
2207;-42.75;-14.25;3.14;107.85;2017-04-02 23:00:00
2208;-42.75;-14.25;3.95;112.69;2017-04-03 00:00:00
2209;-42.75;-14.25;4.14;109.67;2017-04-03 01:00:00
2210;-42.75;-14.25;4.42;102.13;2017-04-03 02:00:00
2211;-42.75;-14.25;4.49;91.81;2017-04-03 03:00:00
2212;-42.75;-14.25;4.94;97.05;2017-04-03 04:00:00
2213;-42.75;-14.25;5.33;96.31;2017-04-03 05:00:00
2214;-42.75;-14.25;5.31;96.38;2017-04-03 06:00:00
2215;-42.75;-14.25;5.34;96.14;2017-04-03 07:00:00
2216;-42.75;-14.25;5.44;95.59;2017-04-03 08:00:00
2217;-42.75;-14.25;5.44;96.76;2017-04-03 09:00:00
2218;-42.75;-14.25;5.21;95.7;2017-04-03 10:00:00
2219;-42.75;-14.25;5.21;94.28;2017-04-03 11:00:00
2220;-42.75;-14.25;5.25;88.44;2017-04-03 12:00:00
2221;-42.75;-14.25;4.19;85.46;2017-04-03 13:00:00
2222;-42.75;-14.25;3.63;80.92;2017-04-03 14:00:00
2223;-42.75;-14.25;3.31;75.35;2017-04-03 15:00:00
2224;-42.75;-14.25;2.98;80.97;2017-04-03 16:00:00
2225;-42.75;-14.25;3.36;92.84;2017-04-03 17:00:00
2226;-42.75;-14.25;3.02;101.85;2017-04-03 18:00:00
2227;-42.75;-14.25;2.73;110.65;2017-04-03 19:00:00
2228;-42.75;-14.25;2.92;95.61;2017-04-03 20:00:00
2229;-42.75;-14.25;3.51;94.33;2017-04-03 21:00:00
2230;-42.75;-14.25;3.26;111.75;2017-04-03 22:00:00
2231;-42.75;-14.25;4.07;108.48;2017-04-03 23:00:00
2232;-42.75;-14.25;4.87;99.28;2017-04-04 00:00:00
2233;-42.75;-14.25;5.44;96.24;2017-04-04 01:00:00
2234;-42.75;-14.25;5.93;92.57;2017-04-04 02:00:00
2235;-42.75;-14.25;6.17;92.24;2017-04-04 03:00:00
2236;-42.75;-14.25;6.22;95.83;2017-04-04 04:00:00
2237;-42.75;-14.25;6.11;97.79;2017-04-04 05:00:00
2238;-42.75;-14.25;5.84;100.7;2017-04-04 06:00:00
2239;-42.75;-14.25;5.73;100.75;2017-04-04 07:00:00
2240;-42.75;-14.25;5.77;102.18;2017-04-04 08:00:00
2241;-42.75;-14.25;5.88;101.54;2017-04-04 09:00:00
2242;-42.75;-14.25;5.99;104.23;2017-04-04 10:00:00
2243;-42.75;-14.25;6.73;98.9;2017-04-04 11:00:00
2244;-42.75;-14.25;6.16;95.19;2017-04-04 12:00:00
2245;-42.75;-14.25;5.5;92.88;2017-04-04 13:00:00
2246;-42.75;-14.25;4.74;90.92;2017-04-04 14:00:00
2247;-42.75;-14.25;4.15;92.55;2017-04-04 15:00:00
2248;-42.75;-14.25;3.75;93.78;2017-04-04 16:00:00
2249;-42.75;-14.25;3.8;94.52;2017-04-04 17:00:00
2250;-42.75;-14.25;4.22;104.36;2017-04-04 18:00:00
2251;-42.75;-14.25;4.81;102.45;2017-04-04 19:00:00
2252;-42.75;-14.25;5.05;88.35;2017-04-04 20:00:00
2253;-42.75;-14.25;5.62;91.24;2017-04-04 21:00:00
2254;-42.75;-14.25;5.06;86.32;2017-04-04 22:00:00
2255;-42.75;-14.25;5.32;102.73;2017-04-04 23:00:00
2256;-42.75;-14.25;5.34;103.92;2017-04-05 00:00:00
2257;-42.75;-14.25;5.28;98.91;2017-04-05 01:00:00
2258;-42.75;-14.25;5.48;94.75;2017-04-05 02:00:00
2259;-42.75;-14.25;6.2;90.16;2017-04-05 03:00:00
2260;-42.75;-14.25;7.06;89.05;2017-04-05 04:00:00
2261;-42.75;-14.25;7.48;90.22;2017-04-05 05:00:00
2262;-42.75;-14.25;7.53;91.07;2017-04-05 06:00:00
2263;-42.75;-14.25;7.34;91.86;2017-04-05 07:00:00
2264;-42.75;-14.25;7.14;92.62;2017-04-05 08:00:00
2265;-42.75;-14.25;7.29;95.51;2017-04-05 09:00:00
2266;-42.75;-14.25;7.0;98.9;2017-04-05 10:00:00
2267;-42.75;-14.25;8.11;95.31;2017-04-05 11:00:00
2268;-42.75;-14.25;7.86;92.2;2017-04-05 12:00:00
2269;-42.75;-14.25;7.37;89.43;2017-04-05 13:00:00
2270;-42.75;-14.25;6.77;86.91;2017-04-05 14:00:00
2271;-42.75;-14.25;5.9;87.28;2017-04-05 15:00:00
2272;-42.75;-14.25;5.84;87.84;2017-04-05 16:00:00
2273;-42.75;-14.25;5.83;90.7;2017-04-05 17:00:00
2274;-42.75;-14.25;6.15;93.07;2017-04-05 18:00:00
2275;-42.75;-14.25;6.42;94.44;2017-04-05 19:00:00
2276;-42.75;-14.25;6.09;94.92;2017-04-05 20:00:00
2277;-42.75;-14.25;5.79;97.1;2017-04-05 21:00:00
2278;-42.75;-14.25;6.09;96.69;2017-04-05 22:00:00
2279;-42.75;-14.25;6.48;95.36;2017-04-05 23:00:00
2280;-42.75;-14.25;6.66;92.65;2017-04-06 00:00:00
2281;-42.75;-14.25;6.67;91.76;2017-04-06 01:00:00
2282;-42.75;-14.25;6.97;91.9;2017-04-06 02:00:00
2283;-42.75;-14.25;7.25;91.32;2017-04-06 03:00:00
2284;-42.75;-14.25;7.26;90.8;2017-04-06 04:00:00
2285;-42.75;-14.25;7.29;88.99;2017-04-06 05:00:00
2286;-42.75;-14.25;7.1;88.44;2017-04-06 06:00:00
2287;-42.75;-14.25;6.57;89.7;2017-04-06 07:00:00
2288;-42.75;-14.25;6.11;92.1;2017-04-06 08:00:00
2289;-42.75;-14.25;5.92;96.56;2017-04-06 09:00:00
2290;-42.75;-14.25;5.64;101.79;2017-04-06 10:00:00
2291;-42.75;-14.25;5.72;101.75;2017-04-06 11:00:00
2292;-42.75;-14.25;5.58;101.04;2017-04-06 12:00:00
2293;-42.75;-14.25;5.19;98.77;2017-04-06 13:00:00
2294;-42.75;-14.25;4.9;96.66;2017-04-06 14:00:00
2295;-42.75;-14.25;4.52;94.57;2017-04-06 15:00:00
2296;-42.75;-14.25;4.3;93.98;2017-04-06 16:00:00
2297;-42.75;-14.25;4.28;94.21;2017-04-06 17:00:00
2298;-42.75;-14.25;4.47;95.96;2017-04-06 18:00:00
2299;-42.75;-14.25;4.88;96.11;2017-04-06 19:00:00
2300;-42.75;-14.25;5.37;95.07;2017-04-06 20:00:00
2301;-42.75;-14.25;5.74;90.66;2017-04-06 21:00:00
2302;-42.75;-14.25;5.86;88.48;2017-04-06 22:00:00
2303;-42.75;-14.25;5.64;83.78;2017-04-06 23:00:00
2304;-42.75;-14.25;5.42;81.04;2017-04-07 00:00:00
2305;-42.75;-14.25;5.31;81.88;2017-04-07 01:00:00
2306;-42.75;-14.25;5.85;87.45;2017-04-07 02:00:00
2307;-42.75;-14.25;6.9;88.78;2017-04-07 03:00:00
2308;-42.75;-14.25;7.59;87.04;2017-04-07 04:00:00
2309;-42.75;-14.25;7.77;85.9;2017-04-07 05:00:00
2310;-42.75;-14.25;7.24;87.1;2017-04-07 06:00:00
2311;-42.75;-14.25;6.65;89.75;2017-04-07 07:00:00
2312;-42.75;-14.25;6.17;92.91;2017-04-07 08:00:00
2313;-42.75;-14.25;5.75;97.41;2017-04-07 09:00:00
2314;-42.75;-14.25;5.51;100.96;2017-04-07 10:00:00
2315;-42.75;-14.25;5.98;95.98;2017-04-07 11:00:00
2316;-42.75;-14.25;5.87;93.53;2017-04-07 12:00:00
2317;-42.75;-14.25;5.6;90.85;2017-04-07 13:00:00
2318;-42.75;-14.25;5.41;91.37;2017-04-07 14:00:00
2319;-42.75;-14.25;5.14;94.21;2017-04-07 15:00:00
2320;-42.75;-14.25;4.97;97.59;2017-04-07 16:00:00
2321;-42.75;-14.25;5.14;100.83;2017-04-07 17:00:00
2322;-42.75;-14.25;5.38;101.06;2017-04-07 18:00:00
2323;-42.75;-14.25;5.54;100.67;2017-04-07 19:00:00
2324;-42.75;-14.25;5.84;97.91;2017-04-07 20:00:00
2325;-42.75;-14.25;5.69;90.6;2017-04-07 21:00:00
2326;-42.75;-14.25;5.49;82.68;2017-04-07 22:00:00
2327;-42.75;-14.25;5.07;78.14;2017-04-07 23:00:00
2328;-42.75;-14.25;4.55;79.24;2017-04-08 00:00:00
2329;-42.75;-14.25;4.26;85.28;2017-04-08 01:00:00
2330;-42.75;-14.25;4.48;94.89;2017-04-08 02:00:00
2331;-42.75;-14.25;5.01;101.64;2017-04-08 03:00:00
2332;-42.75;-14.25;5.52;100.98;2017-04-08 04:00:00
2333;-42.75;-14.25;5.83;97.26;2017-04-08 05:00:00
2334;-42.75;-14.25;5.95;95.54;2017-04-08 06:00:00
2335;-42.75;-14.25;6.05;94.63;2017-04-08 07:00:00
2336;-42.75;-14.25;6.05;95.47;2017-04-08 08:00:00
2337;-42.75;-14.25;6.13;97.17;2017-04-08 09:00:00
2338;-42.75;-14.25;6.05;97.9;2017-04-08 10:00:00
2339;-42.75;-14.25;6.38;94.93;2017-04-08 11:00:00
2340;-42.75;-14.25;6.3;94.77;2017-04-08 12:00:00
2341;-42.75;-14.25;6.08;94.56;2017-04-08 13:00:00
2342;-42.75;-14.25;5.96;94.03;2017-04-08 14:00:00
2343;-42.75;-14.25;5.51;93.61;2017-04-08 15:00:00
2344;-42.75;-14.25;5.16;96.79;2017-04-08 16:00:00
2345;-42.75;-14.25;5.08;98.87;2017-04-08 17:00:00
2346;-42.75;-14.25;5.19;99.6;2017-04-08 18:00:00
2347;-42.75;-14.25;5.4;97.8;2017-04-08 19:00:00
2348;-42.75;-14.25;5.46;89.82;2017-04-08 20:00:00
2349;-42.75;-14.25;5.25;78.85;2017-04-08 21:00:00
2350;-42.75;-14.25;5.29;78.43;2017-04-08 22:00:00
2351;-42.75;-14.25;4.97;80.63;2017-04-08 23:00:00
2352;-42.75;-14.25;5.33;88.62;2017-04-09 00:00:00
2353;-42.75;-14.25;6.5;95.16;2017-04-09 01:00:00
2354;-42.75;-14.25;7.52;95.54;2017-04-09 02:00:00
2355;-42.75;-14.25;7.32;95.77;2017-04-09 03:00:00
2356;-42.75;-14.25;6.93;97.92;2017-04-09 04:00:00
2357;-42.75;-14.25;6.75;98.84;2017-04-09 05:00:00
2358;-42.75;-14.25;6.84;100.13;2017-04-09 06:00:00
2359;-42.75;-14.25;6.94;101.66;2017-04-09 07:00:00
2360;-42.75;-14.25;6.86;102.32;2017-04-09 08:00:00
2361;-42.75;-14.25;6.8;102.48;2017-04-09 09:00:00
2362;-42.75;-14.25;5.99;99.55;2017-04-09 10:00:00
2363;-42.75;-14.25;6.41;95.79;2017-04-09 11:00:00
2364;-42.75;-14.25;5.93;95.41;2017-04-09 12:00:00
2365;-42.75;-14.25;5.51;96.93;2017-04-09 13:00:00
2366;-42.75;-14.25;5.16;99.81;2017-04-09 14:00:00
2367;-42.75;-14.25;5.02;102.78;2017-04-09 15:00:00
2368;-42.75;-14.25;4.96;105.56;2017-04-09 16:00:00
2369;-42.75;-14.25;4.85;107.48;2017-04-09 17:00:00
2370;-42.75;-14.25;4.93;108.06;2017-04-09 18:00:00
2371;-42.75;-14.25;5.19;106.74;2017-04-09 19:00:00
2372;-42.75;-14.25;5.43;98.64;2017-04-09 20:00:00
2373;-42.75;-14.25;5.51;86.25;2017-04-09 21:00:00
2374;-42.75;-14.25;5.16;85.45;2017-04-09 22:00:00
2375;-42.75;-14.25;4.8;93.26;2017-04-09 23:00:00
2376;-42.75;-14.25;4.95;98.25;2017-04-10 00:00:00
2377;-42.75;-14.25;5.71;101.73;2017-04-10 01:00:00
2378;-42.75;-14.25;6.68;101.28;2017-04-10 02:00:00
2379;-42.75;-14.25;7.0;98.26;2017-04-10 03:00:00
2380;-42.75;-14.25;7.17;96.36;2017-04-10 04:00:00
2381;-42.75;-14.25;7.14;95.17;2017-04-10 05:00:00
2382;-42.75;-14.25;6.91;95.48;2017-04-10 06:00:00
2383;-42.75;-14.25;6.79;98.31;2017-04-10 07:00:00
2384;-42.75;-14.25;6.69;102.19;2017-04-10 08:00:00
2385;-42.75;-14.25;6.62;104.51;2017-04-10 09:00:00
2386;-42.75;-14.25;5.82;101.62;2017-04-10 10:00:00
2387;-42.75;-14.25;6.85;99.26;2017-04-10 11:00:00
2388;-42.75;-14.25;6.56;99.23;2017-04-10 12:00:00
2389;-42.75;-14.25;6.06;100.14;2017-04-10 13:00:00
2390;-42.75;-14.25;5.48;100.77;2017-04-10 14:00:00
2391;-42.75;-14.25;4.92;101.76;2017-04-10 15:00:00
2392;-42.75;-14.25;4.9;101.26;2017-04-10 16:00:00
2393;-42.75;-14.25;5.07;99.86;2017-04-10 17:00:00
2394;-42.75;-14.25;5.02;99.62;2017-04-10 18:00:00
2395;-42.75;-14.25;5.15;96.31;2017-04-10 19:00:00
2396;-42.75;-14.25;5.45;88.23;2017-04-10 20:00:00
2397;-42.75;-14.25;5.6;82.87;2017-04-10 21:00:00
2398;-42.75;-14.25;5.3;86.52;2017-04-10 22:00:00
2399;-42.75;-14.25;5.12;92.62;2017-04-10 23:00:00
2400;-42.75;-14.25;5.17;97.27;2017-04-11 00:00:00
2401;-42.75;-14.25;5.46;96.68;2017-04-11 01:00:00
2402;-42.75;-14.25;5.58;96.22;2017-04-11 02:00:00
2403;-42.75;-14.25;5.86;98.6;2017-04-11 03:00:00
2404;-42.75;-14.25;6.1;99.59;2017-04-11 04:00:00
2405;-42.75;-14.25;6.4;98.59;2017-04-11 05:00:00
2406;-42.75;-14.25;6.53;98.15;2017-04-11 06:00:00
2407;-42.75;-14.25;6.54;96.93;2017-04-11 07:00:00
2408;-42.75;-14.25;6.52;96.97;2017-04-11 08:00:00
2409;-42.75;-14.25;6.48;99.26;2017-04-11 09:00:00
2410;-42.75;-14.25;5.72;99.29;2017-04-11 10:00:00
2411;-42.75;-14.25;6.16;98.58;2017-04-11 11:00:00
2412;-42.75;-14.25;5.65;98.16;2017-04-11 12:00:00
2413;-42.75;-14.25;4.82;100.43;2017-04-11 13:00:00
2414;-42.75;-14.25;3.69;105.13;2017-04-11 14:00:00
2415;-42.75;-14.25;2.78;112.05;2017-04-11 15:00:00
2416;-42.75;-14.25;2.38;116.02;2017-04-11 16:00:00
2417;-42.75;-14.25;2.42;115.16;2017-04-11 17:00:00
2418;-42.75;-14.25;2.44;109.34;2017-04-11 18:00:00
2419;-42.75;-14.25;2.77;107.7;2017-04-11 19:00:00
2420;-42.75;-14.25;3.35;105.45;2017-04-11 20:00:00
2421;-42.75;-14.25;4.43;92.17;2017-04-11 21:00:00
2422;-42.75;-14.25;5.2;80.67;2017-04-11 22:00:00
2423;-42.75;-14.25;5.26;76.6;2017-04-11 23:00:00
2424;-42.75;-14.25;4.66;75.28;2017-04-12 00:00:00
2425;-42.75;-14.25;4.08;76.06;2017-04-12 01:00:00
2426;-42.75;-14.25;3.93;81.4;2017-04-12 02:00:00
2427;-42.75;-14.25;4.23;88.91;2017-04-12 03:00:00
2428;-42.75;-14.25;5.03;97.99;2017-04-12 04:00:00
2429;-42.75;-14.25;5.18;102.4;2017-04-12 05:00:00
2430;-42.75;-14.25;5.0;104.76;2017-04-12 06:00:00
2431;-42.75;-14.25;4.72;107.89;2017-04-12 07:00:00
2432;-42.75;-14.25;4.83;111.21;2017-04-12 08:00:00
2433;-42.75;-14.25;4.89;112.84;2017-04-12 09:00:00
2434;-42.75;-14.25;4.26;110.3;2017-04-12 10:00:00
2435;-42.75;-14.25;3.97;107.0;2017-04-12 11:00:00
2436;-42.75;-14.25;3.65;101.17;2017-04-12 12:00:00
2437;-42.75;-14.25;2.96;99.28;2017-04-12 13:00:00
2438;-42.75;-14.25;1.67;105.92;2017-04-12 14:00:00
2439;-42.75;-14.25;1.15;119.2;2017-04-12 15:00:00
2440;-42.75;-14.25;1.04;124.97;2017-04-12 16:00:00
2441;-42.75;-14.25;1.3;136.25;2017-04-12 17:00:00
2442;-42.75;-14.25;1.33;131.82;2017-04-12 18:00:00
2443;-42.75;-14.25;1.72;125.17;2017-04-12 19:00:00
2444;-42.75;-14.25;2.25;120.0;2017-04-12 20:00:00
2445;-42.75;-14.25;3.03;109.4;2017-04-12 21:00:00
2446;-42.75;-14.25;3.32;90.89;2017-04-12 22:00:00
2447;-42.75;-14.25;3.68;79.63;2017-04-12 23:00:00
2448;-42.75;-14.25;4.03;75.69;2017-04-13 00:00:00
2449;-42.75;-14.25;4.21;73.25;2017-04-13 01:00:00
2450;-42.75;-14.25;3.91;77.27;2017-04-13 02:00:00
2451;-42.75;-14.25;4.1;86.46;2017-04-13 03:00:00
2452;-42.75;-14.25;4.84;95.07;2017-04-13 04:00:00
2453;-42.75;-14.25;5.91;97.15;2017-04-13 05:00:00
2454;-42.75;-14.25;6.35;97.35;2017-04-13 06:00:00
2455;-42.75;-14.25;6.31;97.31;2017-04-13 07:00:00
