,Longitude,Latitude,Magnitude_Observada,Direcao,Data,Valor_Pressao,Valor_Temp,Valor_Chuva,Magnitude_Verif,PosicaoVento
5389,-42.75,-14.25,5.87,96.94,2017-08-13 13:00:00,1020.35,21.19,0.0,6.27,E
5390,-42.75,-14.25,5.19,99.71,2017-08-13 14:00:00,1019.94,21.25,0.0,5.81,E
5391,-42.75,-14.25,4.52,103.3,2017-08-13 15:00:00,1018.89,28.37,0.0,5.38,E
5392,-42.75,-14.25,4.08,104.85,2017-08-13 16:00:00,1017.53,28.51,0.0,6.06,E
5393,-42.75,-14.25,3.95,99.71,2017-08-13 17:00:00,1016.16,28.78,0.0,6.51,E
5394,-42.75,-14.25,3.82,98.99,2017-08-13 18:00:00,1015.0,28.93,0.0,8.6,E
5395,-42.75,-14.25,4.15,97.64,2017-08-13 19:00:00,1014.8,28.83,0.0,8.62,E
5396,-42.75,-14.25,4.78,92.13,2017-08-13 20:00:00,1015.14,28.75,0.0,7.94,E
5397,-42.75,-14.25,5.51,83.38,2017-08-13 21:00:00,1015.57,23.85,0.0,8.43,E
5398,-42.75,-14.25,5.55,81.23,2017-08-13 22:00:00,1016.28,21.29,0.0,7.24,E
5399,-42.75,-14.25,5.5,81.85,2017-08-13 23:00:00,1016.48,20.99,0.0,6.75,E
5400,-42.75,-14.25,5.46,86.86,2017-08-14 00:00:00,1016.54,20.57,0.0,7.44,E
5401,-42.75,-14.25,5.47,90.96,2017-08-14 01:00:00,1017.0,20.31,0.0,7.64,E
5402,-42.75,-14.25,6.06,93.6,2017-08-14 02:00:00,1017.06,20.4,0.0,7.67,E
5403,-42.75,-14.25,6.45,96.65,2017-08-14 03:00:00,1017.28,17.73,0.0,7.68,E
5404,-42.75,-14.25,6.66,98.25,2017-08-14 04:00:00,1016.93,16.71,0.0,7.95,E
5405,-42.75,-14.25,6.63,99.31,2017-08-14 05:00:00,1016.65,16.52,0.0,7.7,E
5406,-42.75,-14.25,6.52,100.52,2017-08-14 06:00:00,1016.36,15.39,0.0,7.98,E
5407,-42.75,-14.25,6.63,104.22,2017-08-14 07:00:00,1016.67,15.01,0.0,7.48,E
5408,-42.75,-14.25,6.92,104.73,2017-08-14 08:00:00,1017.06,14.65,0.0,7.97,E
5409,-42.75,-14.25,7.08,102.14,2017-08-14 09:00:00,1017.84,14.39,0.0,8.3,E
5410,-42.75,-14.25,6.98,100.32,2017-08-14 10:00:00,1018.73,19.98,0.0,8.66,E
5411,-42.75,-14.25,6.14,99.15,2017-08-14 11:00:00,1018.64,20.52,0.0,8.31,E
5412,-42.75,-14.25,5.82,98.49,2017-08-14 12:00:00,1018.92,20.81,0.0,8.35,E
5413,-42.75,-14.25,5.67,99.61,2017-08-14 13:00:00,1018.84,21.25,0.0,8.12,E
5414,-42.75,-14.25,5.06,103.14,2017-08-14 14:00:00,1017.68,21.8,0.0,7.62,E
5415,-42.75,-14.25,4.72,107.29,2017-08-14 15:00:00,1016.53,29.86,0.0,6.86,E
5416,-42.75,-14.25,4.61,111.99,2017-08-14 16:00:00,1015.52,30.14,0.0,6.26,E
5417,-42.75,-14.25,4.55,113.38,2017-08-14 17:00:00,1014.22,30.42,0.0,7.22,SE
5418,-42.75,-14.25,4.38,111.56,2017-08-14 18:00:00,1013.26,30.45,0.0,8.14,E
5419,-42.75,-14.25,4.28,106.94,2017-08-14 19:00:00,1013.02,30.28,0.0,8.6,E
5420,-42.75,-14.25,4.47,97.38,2017-08-14 20:00:00,1013.22,30.16,0.0,7.91,E
5421,-42.75,-14.25,5.17,82.0,2017-08-14 21:00:00,1013.73,26.82,0.0,6.84,E
5422,-42.75,-14.25,5.9,75.5,2017-08-14 22:00:00,1014.55,22.73,0.0,6.84,E
5423,-42.75,-14.25,5.74,74.74,2017-08-14 23:00:00,1014.96,21.92,0.0,6.96,E
5424,-42.75,-14.25,5.63,80.01,2017-08-15 00:00:00,1015.5,21.4,0.0,6.09,E
5425,-42.75,-14.25,6.11,89.08,2017-08-15 01:00:00,1015.7,21.39,0.0,6.68,E
5426,-42.75,-14.25,6.6,94.25,2017-08-15 02:00:00,1015.97,21.79,0.0,8.11,E
5427,-42.75,-14.25,6.73,92.44,2017-08-15 03:00:00,1016.34,19.85,0.0,7.83,E
5428,-42.75,-14.25,6.23,91.66,2017-08-15 04:00:00,1015.49,18.67,0.0,8.87,E
5429,-42.75,-14.25,5.66,95.28,2017-08-15 05:00:00,1015.12,17.18,0.0,10.49,E
5430,-42.75,-14.25,5.4,101.17,2017-08-15 06:00:00,1014.85,15.58,0.0,11.7,E
5431,-42.75,-14.25,5.49,107.34,2017-08-15 07:00:00,1015.39,15.39,0.0,10.96,E
5432,-42.75,-14.25,5.78,106.24,2017-08-15 08:00:00,1015.54,15.52,0.0,10.97,E
5433,-42.75,-14.25,5.98,102.39,2017-08-15 09:00:00,1015.99,15.38,0.0,12.05,E
5434,-42.75,-14.25,5.99,99.81,2017-08-15 10:00:00,1017.15,20.86,0.0,11.68,E
5435,-42.75,-14.25,6.41,98.33,2017-08-15 11:00:00,1017.22,20.57,0.0,10.57,E
5436,-42.75,-14.25,6.72,97.38,2017-08-15 12:00:00,1017.88,20.75,0.0,9.55,E
5437,-42.75,-14.25,6.59,98.67,2017-08-15 13:00:00,1017.86,21.27,0.0,9.4,E
5438,-42.75,-14.25,6.39,102.31,2017-08-15 14:00:00,1016.79,21.76,0.0,10.73,E
5439,-42.75,-14.25,6.29,105.56,2017-08-15 15:00:00,1015.79,27.73,0.0,10.18,E
5440,-42.75,-14.25,6.28,107.65,2017-08-15 16:00:00,1014.8,27.79,0.0,10.18,E
5441,-42.75,-14.25,6.46,106.84,2017-08-15 17:00:00,1013.8,28.07,0.0,10.43,E
5442,-42.75,-14.25,6.59,104.4,2017-08-15 18:00:00,1013.12,28.0,0.0,11.21,E
5443,-42.75,-14.25,6.89,103.03,2017-08-15 19:00:00,1013.53,27.99,0.0,12.46,E
5444,-42.75,-14.25,7.29,99.93,2017-08-15 20:00:00,1013.96,27.87,0.0,13.78,E
5445,-42.75,-14.25,7.15,96.61,2017-08-15 21:00:00,1014.6,25.45,0.0,14.23,E
5446,-42.75,-14.25,6.56,100.35,2017-08-15 22:00:00,1015.5,21.46,0.0,15.4,E
5447,-42.75,-14.25,6.73,107.88,2017-08-15 23:00:00,1016.14,20.8,0.0,13.76,E
5448,-42.75,-14.25,7.31,114.56,2017-08-16 00:00:00,1016.97,20.37,0.0,13.51,SE
5449,-42.75,-14.25,8.01,113.88,2017-08-16 01:00:00,1017.81,19.97,0.0,13.12,SE
5450,-42.75,-14.25,8.57,109.14,2017-08-16 02:00:00,1017.96,19.61,0.0,12.42,E
5451,-42.75,-14.25,8.7,104.63,2017-08-16 03:00:00,1018.06,17.63,0.0,12.73,E
5452,-42.75,-14.25,8.48,101.88,2017-08-16 04:00:00,1017.81,16.8,0.0,11.65,E
5453,-42.75,-14.25,8.26,101.55,2017-08-16 05:00:00,1017.49,16.43,0.0,9.58,E
5454,-42.75,-14.25,8.13,99.49,2017-08-16 06:00:00,1017.61,15.77,0.0,10.05,E
5455,-42.75,-14.25,7.98,97.02,2017-08-16 07:00:00,1017.8,15.43,0.0,8.62,E
5456,-42.75,-14.25,7.76,97.51,2017-08-16 08:00:00,1018.03,15.03,0.0,8.56,E
5457,-42.75,-14.25,7.71,97.51,2017-08-16 09:00:00,1018.91,14.79,0.0,8.83,E
5458,-42.75,-14.25,6.45,95.86,2017-08-16 10:00:00,1019.08,19.65,0.0,9.13,E
5459,-42.75,-14.25,7.31,94.38,2017-08-16 11:00:00,1019.69,19.77,0.0,8.62,E
5460,-42.75,-14.25,7.07,92.14,2017-08-16 12:00:00,1020.07,20.15,0.0,7.81,E
5461,-42.75,-14.25,6.48,87.74,2017-08-16 13:00:00,1020.02,20.54,0.0,7.36,E
5462,-42.75,-14.25,5.81,83.73,2017-08-16 14:00:00,1018.74,21.18,0.0,6.93,E
5463,-42.75,-14.25,4.97,81.29,2017-08-16 15:00:00,1017.4,27.78,0.0,6.71,E
5464,-42.75,-14.25,4.37,82.59,2017-08-16 16:00:00,1016.16,28.17,0.0,7.15,E
5465,-42.75,-14.25,4.18,85.59,2017-08-16 17:00:00,1014.79,28.13,0.0,7.93,E
5466,-42.75,-14.25,4.41,87.34,2017-08-16 18:00:00,1014.13,28.02,0.0,7.76,E
5467,-42.75,-14.25,4.76,88.06,2017-08-16 19:00:00,1013.81,27.71,0.0,8.42,E
5468,-42.75,-14.25,5.35,91.97,2017-08-16 20:00:00,1014.19,27.26,0.0,9.43,E
5469,-42.75,-14.25,6.03,97.79,2017-08-16 21:00:00,1014.9,24.68,0.0,10.15,E
5470,-42.75,-14.25,6.15,100.52,2017-08-16 22:00:00,1015.6,21.39,0.0,9.69,E
5471,-42.75,-14.25,6.52,101.04,2017-08-16 23:00:00,1016.18,20.92,0.0,8.71,E
5472,-42.75,-14.25,6.68,101.78,2017-08-17 00:00:00,1016.29,20.69,0.0,7.64,E
5473,-42.75,-14.25,6.99,99.93,2017-08-17 01:00:00,1016.64,20.62,0.0,7.61,E
5474,-42.75,-14.25,7.25,96.83,2017-08-17 02:00:00,1016.83,20.85,0.0,8.23,E
5475,-42.75,-14.25,7.38,95.69,2017-08-17 03:00:00,1016.74,18.2,0.0,7.35,E
5476,-42.75,-14.25,7.3,95.84,2017-08-17 04:00:00,1016.36,17.5,0.0,6.7,E
5477,-42.75,-14.25,7.43,95.86,2017-08-17 05:00:00,1016.16,17.1,0.0,6.61,E
5478,-42.75,-14.25,7.12,95.61,2017-08-17 06:00:00,1015.82,16.39,0.0,6.58,E
5479,-42.75,-14.25,6.68,96.33,2017-08-17 07:00:00,1016.27,15.86,0.0,6.02,E
5480,-42.75,-14.25,6.31,97.58,2017-08-17 08:00:00,1016.68,15.28,0.0,5.64,E
5481,-42.75,-14.25,6.04,99.1,2017-08-17 09:00:00,1017.51,14.62,0.0,5.6,E
5482,-42.75,-14.25,5.74,100.6,2017-08-17 10:00:00,1017.67,19.97,0.0,5.28,E
5483,-42.75,-14.25,5.02,98.15,2017-08-17 11:00:00,1018.67,20.07,0.0,4.53,E
5484,-42.75,-14.25,4.79,98.24,2017-08-17 12:00:00,1018.52,20.16,0.0,2.93,E
5485,-42.75,-14.25,4.59,94.75,2017-08-17 13:00:00,1018.57,20.84,0.0,1.99,E
5486,-42.75,-14.25,3.6,93.31,2017-08-17 14:00:00,1017.59,21.85,0.0,2.28,E
5487,-42.75,-14.25,2.72,96.81,2017-08-17 15:00:00,1016.18,29.16,0.0,2.96,E
5488,-42.75,-14.25,2.33,104.52,2017-08-17 16:00:00,1015.02,29.54,0.0,3.54,E
5489,-42.75,-14.25,2.29,113.09,2017-08-17 17:00:00,1013.62,29.51,0.0,4.68,SE
5490,-42.75,-14.25,2.52,112.6,2017-08-17 18:00:00,1013.05,29.63,0.0,5.85,SE
5491,-42.75,-14.25,2.95,111.25,2017-08-17 19:00:00,1012.59,29.46,0.0,6.95,E
5492,-42.75,-14.25,3.72,110.51,2017-08-17 20:00:00,1013.68,29.29,0.0,6.94,E
5493,-42.75,-14.25,5.03,108.06,2017-08-17 21:00:00,1014.2,26.93,0.0,7.43,E
5494,-42.75,-14.25,5.99,102.95,2017-08-17 22:00:00,1014.77,23.18,0.0,6.98,E
5495,-42.75,-14.25,5.88,96.83,2017-08-17 23:00:00,1015.57,22.17,0.0,7.94,E
5496,-42.75,-14.25,5.75,93.74,2017-08-18 00:00:00,1015.8,21.69,0.0,7.52,E
5497,-42.75,-14.25,5.72,91.29,2017-08-18 01:00:00,1016.52,21.51,0.0,7.17,E
5498,-42.75,-14.25,5.9,89.19,2017-08-18 02:00:00,1015.73,20.85,0.0,7.78,E
5499,-42.75,-14.25,6.62,90.38,2017-08-18 03:00:00,1016.1,18.13,0.0,7.75,E
5500,-42.75,-14.25,7.47,93.91,2017-08-18 04:00:00,1015.34,17.75,0.0,8.03,E
5501,-42.75,-14.25,7.91,96.75,2017-08-18 05:00:00,1015.29,17.77,0.0,8.04,E
5502,-42.75,-14.25,7.58,98.46,2017-08-18 06:00:00,1015.43,16.73,0.0,8.42,E
5503,-42.75,-14.25,7.27,98.77,2017-08-18 07:00:00,1015.37,16.28,0.0,8.2,E
5504,-42.75,-14.25,7.19,98.7,2017-08-18 08:00:00,1015.93,15.83,0.0,7.8,E
5505,-42.75,-14.25,7.26,98.79,2017-08-18 09:00:00,1016.24,15.53,0.0,7.3,E
5506,-42.75,-14.25,7.36,100.58,2017-08-18 10:00:00,1017.45,20.88,0.0,7.38,E
5507,-42.75,-14.25,6.74,98.76,2017-08-18 11:00:00,1017.44,20.89,0.0,6.7,E
5508,-42.75,-14.25,7.15,96.41,2017-08-18 12:00:00,1018.2,20.82,0.0,5.87,E
5509,-42.75,-14.25,6.62,95.06,2017-08-18 13:00:00,1017.89,21.41,0.0,3.9,E
5510,-42.75,-14.25,5.81,95.37,2017-08-18 14:00:00,1017.4,21.43,0.0,3.54,E
5511,-42.75,-14.25,5.03,96.85,2017-08-18 15:00:00,1016.25,28.79,0.0,3.88,E
5512,-42.75,-14.25,4.26,99.95,2017-08-18 16:00:00,1015.02,29.34,0.0,4.3,E
5513,-42.75,-14.25,3.75,106.24,2017-08-18 17:00:00,1013.87,29.41,0.0,5.32,E
5514,-42.75,-14.25,3.57,111.87,2017-08-18 18:00:00,1012.99,29.36,0.0,7.24,E
5515,-42.75,-14.25,3.89,111.1,2017-08-18 19:00:00,1012.86,29.11,0.0,8.51,E
5516,-42.75,-14.25,4.41,105.72,2017-08-18 20:00:00,1013.12,29.09,0.0,7.58,E
5517,-42.75,-14.25,5.18,95.69,2017-08-18 21:00:00,1013.76,26.03,0.0,8.69,E
5518,-42.75,-14.25,5.68,90.65,2017-08-18 22:00:00,1014.31,22.6,0.0,9.2,E
5519,-42.75,-14.25,5.67,87.08,2017-08-18 23:00:00,1014.96,21.96,0.0,8.02,E
5520,-42.75,-14.25,5.64,85.14,2017-08-19 00:00:00,1015.82,21.22,0.0,7.66,E
5521,-42.75,-14.25,5.88,87.97,2017-08-19 01:00:00,1015.86,20.69,0.0,8.58,E
5522,-42.75,-14.25,7.05,97.11,2017-08-19 02:00:00,1016.28,20.86,0.0,9.32,E
5523,-42.75,-14.25,8.03,101.95,2017-08-19 03:00:00,1016.39,19.21,0.0,10.18,E
5524,-42.75,-14.25,8.49,99.36,2017-08-19 04:00:00,1015.9,18.81,0.0,11.06,E
5525,-42.75,-14.25,8.36,97.07,2017-08-19 05:00:00,1015.5,18.17,0.0,11.5,E
5526,-42.75,-14.25,8.17,97.41,2017-08-19 06:00:00,1015.73,16.74,0.0,10.97,E
5527,-42.75,-14.25,8.33,96.77,2017-08-19 07:00:00,1016.04,16.3,0.0,10.96,E
5528,-42.75,-14.25,8.63,94.62,2017-08-19 08:00:00,1016.59,15.7,0.0,11.73,E
5529,-42.75,-14.25,9.01,92.66,2017-08-19 09:00:00,1017.33,15.38,0.0,11.86,E
5530,-42.75,-14.25,8.15,93.25,2017-08-19 10:00:00,1017.95,20.69,0.01,11.43,E
5531,-42.75,-14.25,8.68,92.26,2017-08-19 11:00:00,1017.81,20.88,0.0,10.37,E
5532,-42.75,-14.25,7.97,93.57,2017-08-19 12:00:00,1018.62,20.85,0.0,9.23,E
5533,-42.75,-14.25,7.4,94.05,2017-08-19 13:00:00,1018.35,20.58,0.0,9.3,E
5534,-42.75,-14.25,6.76,93.78,2017-08-19 14:00:00,1017.8,20.91,0.0,8.93,E
5535,-42.75,-14.25,6.16,93.56,2017-08-19 15:00:00,1016.37,28.77,0.0,8.94,E
5536,-42.75,-14.25,5.79,94.62,2017-08-19 16:00:00,1014.65,28.97,0.0,9.46,E
5537,-42.75,-14.25,5.67,95.37,2017-08-19 17:00:00,1013.16,29.17,0.0,10.21,E
5538,-42.75,-14.25,5.79,94.27,2017-08-19 18:00:00,1012.42,29.18,0.0,11.36,E
5539,-42.75,-14.25,6.1,90.89,2017-08-19 19:00:00,1012.52,29.13,0.0,12.31,E
5540,-42.75,-14.25,6.29,86.79,2017-08-19 20:00:00,1012.9,28.79,0.0,11.28,E
5541,-42.75,-14.25,5.86,82.14,2017-08-19 21:00:00,1013.23,25.05,0.0,10.96,E
5542,-42.75,-14.25,5.77,80.51,2017-08-19 22:00:00,1013.61,22.67,0.0,10.79,E
5543,-42.75,-14.25,5.88,81.84,2017-08-19 23:00:00,1014.57,22.42,0.0,10.81,E
5544,-42.75,-14.25,6.45,85.29,2017-08-20 00:00:00,1015.21,22.39,0.0,11.05,E
5545,-42.75,-14.25,7.29,91.16,2017-08-20 01:00:00,1016.47,22.41,0.0,9.48,E
5546,-42.75,-14.25,7.92,97.21,2017-08-20 02:00:00,1016.85,22.34,0.0,10.62,E
5547,-42.75,-14.25,8.15,99.23,2017-08-20 03:00:00,1016.89,18.89,0.0,11.71,E
5548,-42.75,-14.25,8.02,99.69,2017-08-20 04:00:00,1016.84,18.44,0.0,11.79,E
5549,-42.75,-14.25,8.0,98.44,2017-08-20 05:00:00,1016.61,17.54,0.0,12.22,E
5550,-42.75,-14.25,8.05,96.4,2017-08-20 06:00:00,1016.44,16.75,0.0,9.36,E
5551,-42.75,-14.25,8.19,94.49,2017-08-20 07:00:00,1016.61,16.29,0.0,7.44,E
5552,-42.75,-14.25,8.21,93.82,2017-08-20 08:00:00,1016.94,15.88,0.0,7.17,E
5553,-42.75,-14.25,8.16,94.37,2017-08-20 09:00:00,1017.59,15.51,0.0,7.16,E
5554,-42.75,-14.25,7.36,98.84,2017-08-20 10:00:00,1018.04,20.96,0.0,6.74,E
5555,-42.75,-14.25,7.61,96.62,2017-08-20 11:00:00,1018.42,21.12,0.0,4.59,E
5556,-42.75,-14.25,6.81,92.22,2017-08-20 12:00:00,1018.8,21.81,0.0,3.63,E
5557,-42.75,-14.25,5.95,85.53,2017-08-20 13:00:00,1018.84,22.47,0.0,3.42,E
5558,-42.75,-14.25,4.81,80.71,2017-08-20 14:00:00,1017.96,22.57,0.0,3.18,E
5559,-42.75,-14.25,3.58,74.72,2017-08-20 15:00:00,1016.52,30.08,0.0,3.71,E
5560,-42.75,-14.25,3.03,65.85,2017-08-20 16:00:00,1014.46,30.39,0.0,4.37,NE
5561,-42.75,-14.25,2.39,67.5,2017-08-20 17:00:00,1013.42,30.44,0.0,5.35,E
5562,-42.75,-14.25,1.96,80.8,2017-08-20 18:00:00,1012.86,30.44,0.0,5.92,E
5563,-42.75,-14.25,2.21,90.59,2017-08-20 19:00:00,1013.24,30.36,0.0,5.97,E
5564,-42.75,-14.25,2.76,103.13,2017-08-20 20:00:00,1013.54,30.12,0.0,6.07,E
5565,-42.75,-14.25,4.63,108.3,2017-08-20 21:00:00,1014.48,25.44,0.0,6.78,E
5566,-42.75,-14.25,5.74,102.68,2017-08-20 22:00:00,1014.95,23.43,0.0,5.74,E
5567,-42.75,-14.25,5.52,99.69,2017-08-20 23:00:00,1015.46,23.01,0.0,6.32,E
5568,-42.75,-14.25,5.68,96.08,2017-08-21 00:00:00,1016.39,22.71,0.0,6.02,E
5569,-42.75,-14.25,6.04,93.62,2017-08-21 01:00:00,1016.68,22.24,0.0,5.67,E
5570,-42.75,-14.25,5.92,93.58,2017-08-21 02:00:00,1017.39,21.91,0.0,6.21,E
5571,-42.75,-14.25,5.45,92.84,2017-08-21 03:00:00,1017.31,18.79,0.0,6.55,E
5572,-42.75,-14.25,5.33,95.77,2017-08-21 04:00:00,1017.1,17.84,0.0,6.59,E
5573,-42.75,-14.25,5.55,96.91,2017-08-21 05:00:00,1016.96,17.62,0.0,6.7,E
5574,-42.75,-14.25,5.78,98.65,2017-08-21 06:00:00,1016.52,17.44,0.0,6.57,E
5575,-42.75,-14.25,5.99,99.57,2017-08-21 07:00:00,1016.88,17.45,0.0,6.15,E
5576,-42.75,-14.25,6.03,100.97,2017-08-21 08:00:00,1016.89,16.74,0.0,6.99,E
5577,-42.75,-14.25,5.87,100.01,2017-08-21 09:00:00,1017.65,16.99,0.0,7.45,E
5578,-42.75,-14.25,5.86,98.09,2017-08-21 10:00:00,1018.25,22.27,0.0,6.74,E
5579,-42.75,-14.25,4.9,99.99,2017-08-21 11:00:00,1018.84,22.95,0.0,5.99,E
5580,-42.75,-14.25,4.62,100.7,2017-08-21 12:00:00,1019.08,23.48,0.0,7.29,E
5581,-42.75,-14.25,4.57,100.3,2017-08-21 13:00:00,1019.09,24.15,0.0,8.62,E
5582,-42.75,-14.25,3.99,106.73,2017-08-21 14:00:00,1018.61,24.45,0.0,8.39,E
5583,-42.75,-14.25,4.01,121.23,2017-08-21 15:00:00,1017.25,31.23,0.0,8.84,SE
5584,-42.75,-14.25,4.68,122.88,2017-08-21 16:00:00,1016.32,31.5,0.0,8.76,SE
5585,-42.75,-14.25,5.15,117.83,2017-08-21 17:00:00,1014.86,31.51,0.0,9.23,SE
5586,-42.75,-14.25,5.45,112.03,2017-08-21 18:00:00,1014.54,31.45,0.0,10.3,E
5587,-42.75,-14.25,5.72,106.14,2017-08-21 19:00:00,1014.3,31.17,0.0,10.25,E
5588,-42.75,-14.25,6.04,98.37,2017-08-21 20:00:00,1014.93,30.94,0.0,10.87,E
5589,-42.75,-14.25,5.72,84.94,2017-08-21 21:00:00,1015.52,28.54,0.0,10.85,E
5590,-42.75,-14.25,5.34,80.95,2017-08-21 22:00:00,1016.57,25.31,0.0,11.08,E
5591,-42.75,-14.25,5.97,89.5,2017-08-21 23:00:00,1017.42,25.0,0.0,11.96,E
5592,-42.75,-14.25,7.72,102.65,2017-08-22 00:00:00,1017.43,25.32,0.0,14.68,E
5593,-42.75,-14.25,8.36,102.23,2017-08-22 01:00:00,1018.82,25.01,0.0,14.13,E
5594,-42.75,-14.25,8.48,99.21,2017-08-22 02:00:00,1019.2,24.9,0.0,13.14,E
5595,-42.75,-14.25,8.64,97.85,2017-08-22 03:00:00,1019.45,21.88,0.0,13.97,E
5596,-42.75,-14.25,8.93,99.18,2017-08-22 04:00:00,1019.35,21.19,0.0,15.5,E
5597,-42.75,-14.25,8.97,102.16,2017-08-22 05:00:00,1019.17,20.5,0.0,15.84,E
5598,-42.75,-14.25,9.11,106.47,2017-08-22 06:00:00,1019.44,19.54,0.0,14.73,E
5599,-42.75,-14.25,9.39,110.69,2017-08-22 07:00:00,1019.76,19.18,0.0,14.44,E
5600,-42.75,-14.25,9.41,113.06,2017-08-22 08:00:00,1019.73,18.78,0.0,14.5,SE
5601,-42.75,-14.25,9.37,113.98,2017-08-22 09:00:00,1020.58,18.68,0.0,15.62,SE
5602,-42.75,-14.25,7.84,114.39,2017-08-22 10:00:00,1021.1,22.05,0.0,15.22,SE
5603,-42.75,-14.25,9.25,115.15,2017-08-22 11:00:00,1021.59,22.42,0.0,14.4,SE
5604,-42.75,-14.25,9.04,112.98,2017-08-22 12:00:00,1022.04,22.72,0.0,14.58,SE
5605,-42.75,-14.25,9.81,108.8,2017-08-22 13:00:00,1021.9,23.34,0.0,14.22,E
5606,-42.75,-14.25,9.97,105.57,2017-08-22 14:00:00,1021.68,23.76,0.02,14.38,E
5607,-42.75,-14.25,9.52,105.29,2017-08-22 15:00:00,1020.5,26.74,0.04,14.8,E
5608,-42.75,-14.25,9.12,106.49,2017-08-22 16:00:00,1019.98,26.41,0.02,14.0,E
5609,-42.75,-14.25,8.94,108.42,2017-08-22 17:00:00,1018.76,26.09,0.02,13.92,E
5610,-42.75,-14.25,9.16,112.49,2017-08-22 18:00:00,1018.8,25.95,0.02,14.11,E
5611,-42.75,-14.25,9.4,114.09,2017-08-22 19:00:00,1018.72,26.05,0.01,15.4,SE
5612,-42.75,-14.25,8.75,115.45,2017-08-22 20:00:00,1019.24,25.66,0.0,15.98,SE
5613,-42.75,-14.25,7.72,117.72,2017-08-22 21:00:00,1019.74,23.28,0.0,16.84,SE
5614,-42.75,-14.25,7.09,123.42,2017-08-22 22:00:00,1020.27,21.88,0.0,15.04,SE
5615,-42.75,-14.25,7.1,125.18,2017-08-22 23:00:00,1020.78,21.79,0.0,16.94,SE
5616,-42.75,-14.25,7.36,124.43,2017-08-23 00:00:00,1021.18,21.73,0.0,16.93,SE
5617,-42.75,-14.25,7.58,122.7,2017-08-23 01:00:00,1021.6,21.6,0.0,13.18,SE
5618,-42.75,-14.25,7.74,122.45,2017-08-23 02:00:00,1021.96,21.44,0.0,15.29,SE
5619,-42.75,-14.25,7.91,120.7,2017-08-23 03:00:00,1021.25,19.58,0.0,15.01,SE
5620,-42.75,-14.25,8.23,119.13,2017-08-23 04:00:00,1020.52,19.34,0.0,13.31,SE
5621,-42.75,-14.25,7.98,118.73,2017-08-23 05:00:00,1020.16,19.01,0.0,12.92,SE
5622,-42.75,-14.25,8.43,116.85,2017-08-23 06:00:00,1019.85,18.86,0.0,14.03,SE
5623,-42.75,-14.25,7.67,115.91,2017-08-23 07:00:00,1019.64,18.72,0.0,14.98,SE
5624,-42.75,-14.25,7.12,115.06,2017-08-23 08:00:00,1019.78,18.56,0.0,14.57,SE
5625,-42.75,-14.25,6.51,117.13,2017-08-23 09:00:00,1019.99,18.3,0.0,14.84,SE
5626,-42.75,-14.25,8.21,117.3,2017-08-23 10:00:00,1020.62,21.69,0.0,15.45,SE
5627,-42.75,-14.25,8.9,114.87,2017-08-23 11:00:00,1021.01,21.78,0.07,16.17,SE
5628,-42.75,-14.25,9.17,112.68,2017-08-23 12:00:00,1021.7,21.3,0.07,14.6,SE
5629,-42.75,-14.25,9.24,110.9,2017-08-23 13:00:00,1021.64,21.71,0.03,13.11,E
5630,-42.75,-14.25,9.51,110.08,2017-08-23 14:00:00,1020.79,21.94,0.0,12.81,E
5631,-42.75,-14.25,9.13,110.75,2017-08-23 15:00:00,1019.84,26.41,0.0,12.98,E
5632,-42.75,-14.25,8.54,112.29,2017-08-23 16:00:00,1019.14,26.65,0.01,12.94,E
5633,-42.75,-14.25,8.04,114.91,2017-08-23 17:00:00,1018.55,26.99,0.02,11.81,SE
5634,-42.75,-14.25,8.16,114.48,2017-08-23 18:00:00,1018.14,26.7,0.02,13.6,SE
5635,-42.75,-14.25,8.15,114.03,2017-08-23 19:00:00,1018.03,26.53,0.01,14.35,SE
5636,-42.75,-14.25,7.71,117.96,2017-08-23 20:00:00,1018.37,26.57,0.0,13.13,SE
5637,-42.75,-14.25,7.08,126.59,2017-08-23 21:00:00,1018.68,24.31,0.0,13.55,SE
5638,-42.75,-14.25,6.25,132.18,2017-08-23 22:00:00,1019.37,21.07,0.0,13.02,SE
5639,-42.75,-14.25,6.95,131.98,2017-08-23 23:00:00,1019.87,20.98,0.0,12.27,SE
5640,-42.75,-14.25,7.0,129.64,2017-08-24 00:00:00,1019.98,20.71,0.0,12.09,SE
5641,-42.75,-14.25,7.16,125.83,2017-08-24 01:00:00,1020.31,20.64,0.0,10.29,SE
5642,-42.75,-14.25,6.79,123.52,2017-08-24 02:00:00,1020.04,21.0,0.0,10.29,SE
5643,-42.75,-14.25,6.52,122.24,2017-08-24 03:00:00,1019.68,19.95,0.0,11.66,SE
5644,-42.75,-14.25,6.31,122.32,2017-08-24 04:00:00,1018.68,19.96,0.0,13.3,SE
5645,-42.75,-14.25,6.14,121.13,2017-08-24 05:00:00,1018.4,19.82,0.0,13.37,SE
5646,-42.75,-14.25,6.96,116.01,2017-08-24 06:00:00,1018.02,19.78,0.01,11.98,SE
5647,-42.75,-14.25,7.4,112.46,2017-08-24 07:00:00,1018.15,19.81,0.0,11.07,E
5648,-42.75,-14.25,7.52,112.29,2017-08-24 08:00:00,1018.24,19.76,0.0,9.88,E
5649,-42.75,-14.25,7.09,111.06,2017-08-24 09:00:00,1019.02,19.47,0.0,10.61,E
