Data;VentoPrevisto;VentoC;Chuva;Pressao;Temperatura;Direcao;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;C_l1;C_l2;C_l3;C_l4;C_l5;C_l6;C_l7;D_l1;D_l2;D_l3;D_l4;D_l5;D_l6;D_l7;P_l1;P_l2;P_l3;P_l4;P_l5;P_l6;P_l7;T_l1;T_l2;T_l3;T_l4;T_l5;T_l6;T_l7;T_VP1;T_VP2;T_VP3;T_VP4;T_VP5;T_VP6;T_VP7;Y_est;residual;rabs
2017-08-14 14:00:00;5.06;7.622;0.0;1017.68;21.8;103.14;6.857;8.116;8.35;8.306;8.658;8.298;7.97;7.476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.61;98.49;99.15;100.32;102.14;104.73;104.22;1018.84;1018.92;1018.64;1018.73;1017.84;1017.06;1016.67;21.25;20.81;20.52;19.98;14.39;14.65;15.01;5.67;5.82;6.14;6.98;7.08;6.92;6.63;7.162368297576904;0.3053682975769041;0.3053682975769041
2017-08-14 15:00:00;4.72;6.857;0.0;1016.53;29.86;107.29;6.257;7.622;8.116;8.35;8.306;8.658;8.298;7.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.14;99.61;98.49;99.15;100.32;102.14;104.73;1017.68;1018.84;1018.92;1018.64;1018.73;1017.84;1017.06;21.8;21.25;20.81;20.52;19.98;14.39;14.65;5.06;5.67;5.82;6.14;6.98;7.08;6.92;6.563498497009277;0.30649849700927767;0.30649849700927767
2017-08-14 16:00:00;4.61;6.257;0.0;1015.52;30.14;111.99;7.224;6.857;7.622;8.116;8.35;8.306;8.658;8.298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.29;103.14;99.61;98.49;99.15;100.32;102.14;1016.53;1017.68;1018.84;1018.92;1018.64;1018.73;1017.84;29.86;21.8;21.25;20.81;20.52;19.98;14.39;4.72;5.06;5.67;5.82;6.14;6.98;7.08;6.40242862701416;-0.82157137298584;0.82157137298584
2017-08-14 17:00:00;4.55;7.224;0.0;1014.22;30.42;113.38;8.137;6.257;6.857;7.622;8.116;8.35;8.306;8.658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;111.99;107.29;103.14;99.61;98.49;99.15;100.32;1015.52;1016.53;1017.68;1018.84;1018.92;1018.64;1018.73;30.14;29.86;21.8;21.25;20.81;20.52;19.98;4.61;4.72;5.06;5.67;5.82;6.14;6.98;8.023124694824219;-0.1138753051757817;0.1138753051757817
2017-08-14 18:00:00;4.38;8.137;0.0;1013.26;30.45;111.56;8.598;7.224;6.257;6.857;7.622;8.116;8.35;8.306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.38;111.99;107.29;103.14;99.61;98.49;99.15;1014.22;1015.52;1016.53;1017.68;1018.84;1018.92;1018.64;30.42;30.14;29.86;21.8;21.25;20.81;20.52;4.55;4.61;4.72;5.06;5.67;5.82;6.14;8.550606727600098;-0.0473932723999031;0.0473932723999031
2017-08-14 19:00:00;4.28;8.598;0.0;1013.02;30.28;106.94;7.906;8.137;7.224;6.257;6.857;7.622;8.116;8.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;111.56;113.38;111.99;107.29;103.14;99.61;98.49;1013.26;1014.22;1015.52;1016.53;1017.68;1018.84;1018.92;30.45;30.42;30.14;29.86;21.8;21.25;20.81;4.38;4.55;4.61;4.72;5.06;5.67;5.82;8.764314651489258;0.8583146514892581;0.8583146514892581
2017-08-14 20:00:00;4.47;7.906;0.0;1013.22;30.16;97.38;6.837;8.598;8.137;7.224;6.257;6.857;7.622;8.116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.94;111.56;113.38;111.99;107.29;103.14;99.61;1013.02;1013.26;1014.22;1015.52;1016.53;1017.68;1018.84;30.28;30.45;30.42;30.14;29.86;21.8;21.25;4.28;4.38;4.55;4.61;4.72;5.06;5.67;8.295303344726562;1.4583033447265628;1.4583033447265628
2017-08-14 21:00:00;5.17;6.837;0.0;1013.73;26.82;82.0;6.84;7.906;8.598;8.137;7.224;6.257;6.857;7.622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.38;106.94;111.56;113.38;111.99;107.29;103.14;1013.22;1013.02;1013.26;1014.22;1015.52;1016.53;1017.68;30.16;30.28;30.45;30.42;30.14;29.86;21.8;4.47;4.28;4.38;4.55;4.61;4.72;5.06;7.456531047821045;0.6165310478210451;0.6165310478210451
2017-08-14 22:00:00;5.9;6.84;0.0;1014.55;22.73;75.5;6.965;6.837;7.906;8.598;8.137;7.224;6.257;6.857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;97.38;106.94;111.56;113.38;111.99;107.29;1013.73;1013.22;1013.02;1013.26;1014.22;1015.52;1016.53;26.82;30.16;30.28;30.45;30.42;30.14;29.86;5.17;4.47;4.28;4.38;4.55;4.61;4.72;7.519622802734375;0.5546228027343751;0.5546228027343751
2017-08-14 23:00:00;5.74;6.965;0.0;1014.96;21.92;74.74;6.087;6.84;6.837;7.906;8.598;8.137;7.224;6.257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.5;82.0;97.38;106.94;111.56;113.38;111.99;1014.55;1013.73;1013.22;1013.02;1013.26;1014.22;1015.52;22.73;26.82;30.16;30.28;30.45;30.42;30.14;5.9;5.17;4.47;4.28;4.38;4.55;4.61;7.26504373550415;1.1780437355041506;1.1780437355041506
2017-08-15 00:00:00;5.63;6.087;0.0;1015.5;21.4;80.01;6.682;6.965;6.84;6.837;7.906;8.598;8.137;7.224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.74;75.5;82.0;97.38;106.94;111.56;113.38;1014.96;1014.55;1013.73;1013.22;1013.02;1013.26;1014.22;21.92;22.73;26.82;30.16;30.28;30.45;30.42;5.74;5.9;5.17;4.47;4.28;4.38;4.55;6.04495096206665;-0.63704903793335;0.63704903793335
2017-08-15 01:00:00;6.11;6.682;0.0;1015.7;21.39;89.08;8.107;6.087;6.965;6.84;6.837;7.906;8.598;8.137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.01;74.74;75.5;82.0;97.38;106.94;111.56;1015.5;1014.96;1014.55;1013.73;1013.22;1013.02;1013.26;21.4;21.92;22.73;26.82;30.16;30.28;30.45;5.63;5.74;5.9;5.17;4.47;4.28;4.38;6.786043167114258;-1.3209568328857415;1.3209568328857415
2017-08-15 02:00:00;6.6;8.107;0.0;1015.97;21.79;94.25;7.828;6.682;6.087;6.965;6.84;6.837;7.906;8.598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.08;80.01;74.74;75.5;82.0;97.38;106.94;1015.7;1015.5;1014.96;1014.55;1013.73;1013.22;1013.02;21.39;21.4;21.92;22.73;26.82;30.16;30.28;6.11;5.63;5.74;5.9;5.17;4.47;4.28;8.104089736938477;0.27608973693847627;0.27608973693847627
2017-08-15 03:00:00;6.73;7.828;0.0;1016.34;19.85;92.44;8.871;8.107;6.682;6.087;6.965;6.84;6.837;7.906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.25;89.08;80.01;74.74;75.5;82.0;97.38;1015.97;1015.7;1015.5;1014.96;1014.55;1013.73;1013.22;21.79;21.39;21.4;21.92;22.73;26.82;30.16;6.6;6.11;5.63;5.74;5.9;5.17;4.47;7.534642696380615;-1.3363573036193852;1.3363573036193852
2017-08-15 04:00:00;6.23;8.871;0.0;1015.49;18.67;91.66;10.493;7.828;8.107;6.682;6.087;6.965;6.84;6.837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.44;94.25;89.08;80.01;74.74;75.5;82.0;1016.34;1015.97;1015.7;1015.5;1014.96;1014.55;1013.73;19.85;21.79;21.39;21.4;21.92;22.73;26.82;6.73;6.6;6.11;5.63;5.74;5.9;5.17;8.782093048095703;-1.7109069519042972;1.7109069519042972
2017-08-15 05:00:00;5.66;10.493;0.0;1015.12;17.18;95.28;11.698;8.871;7.828;8.107;6.682;6.087;6.965;6.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.66;92.44;94.25;89.08;80.01;74.74;75.5;1015.49;1016.34;1015.97;1015.7;1015.5;1014.96;1014.55;18.67;19.85;21.79;21.39;21.4;21.92;22.73;6.23;6.73;6.6;6.11;5.63;5.74;5.9;9.861563682556152;-1.836436317443848;1.836436317443848
2017-08-15 06:00:00;5.4;11.698;0.0;1014.85;15.58;101.17;10.955;10.493;8.871;7.828;8.107;6.682;6.087;6.965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.28;91.66;92.44;94.25;89.08;80.01;74.74;1015.12;1015.49;1016.34;1015.97;1015.7;1015.5;1014.96;17.18;18.67;19.85;21.79;21.39;21.4;21.92;5.66;6.23;6.73;6.6;6.11;5.63;5.74;11.023808479309082;0.06880847930908196;0.06880847930908196
2017-08-15 07:00:00;5.49;10.955;0.0;1015.39;15.39;107.34;10.972;11.698;10.493;8.871;7.828;8.107;6.682;6.087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.17;95.28;91.66;92.44;94.25;89.08;80.01;1014.85;1015.12;1015.49;1016.34;1015.97;1015.7;1015.5;15.58;17.18;18.67;19.85;21.79;21.39;21.4;5.4;5.66;6.23;6.73;6.6;6.11;5.63;10.4839448928833;-0.48805510711669875;0.48805510711669875
2017-08-15 08:00:00;5.78;10.972;0.0;1015.54;15.52;106.24;12.047;10.955;11.698;10.493;8.871;7.828;8.107;6.682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.34;101.17;95.28;91.66;92.44;94.25;89.08;1015.39;1014.85;1015.12;1015.49;1016.34;1015.97;1015.7;15.39;15.58;17.18;18.67;19.85;21.79;21.39;5.49;5.4;5.66;6.23;6.73;6.6;6.11;10.63688850402832;-1.4101114959716803;1.4101114959716803
2017-08-15 09:00:00;5.98;12.047;0.0;1015.99;15.38;102.39;11.677;10.972;10.955;11.698;10.493;8.871;7.828;8.107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.24;107.34;101.17;95.28;91.66;92.44;94.25;1015.54;1015.39;1014.85;1015.12;1015.49;1016.34;1015.97;15.52;15.39;15.58;17.18;18.67;19.85;21.79;5.78;5.49;5.4;5.66;6.23;6.73;6.6;11.433069229125977;-0.24393077087402304;0.24393077087402304
2017-08-15 10:00:00;5.99;11.677;0.0;1017.15;20.86;99.81;10.567;12.047;10.972;10.955;11.698;10.493;8.871;7.828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.39;106.24;107.34;101.17;95.28;91.66;92.44;1015.99;1015.54;1015.39;1014.85;1015.12;1015.49;1016.34;15.38;15.52;15.39;15.58;17.18;18.67;19.85;5.98;5.78;5.49;5.4;5.66;6.23;6.73;10.768411636352539;0.2014116363525389;0.2014116363525389
2017-08-15 11:00:00;6.41;10.567;0.0;1017.22;20.57;98.33;9.552;11.677;12.047;10.972;10.955;11.698;10.493;8.871;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.81;102.39;106.24;107.34;101.17;95.28;91.66;1017.15;1015.99;1015.54;1015.39;1014.85;1015.12;1015.49;20.86;15.38;15.52;15.39;15.58;17.18;18.67;5.99;5.98;5.78;5.49;5.4;5.66;6.23;9.836623191833496;0.2846231918334965;0.2846231918334965
2017-08-15 12:00:00;6.72;9.552;0.0;1017.88;20.75;97.38;9.396;10.567;11.677;12.047;10.972;10.955;11.698;10.493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.33;99.81;102.39;106.24;107.34;101.17;95.28;1017.22;1017.15;1015.99;1015.54;1015.39;1014.85;1015.12;20.57;20.86;15.38;15.52;15.39;15.58;17.18;6.41;5.99;5.98;5.78;5.49;5.4;5.66;8.959437370300293;-0.4365626296997078;0.4365626296997078
2017-08-15 13:00:00;6.59;9.396;0.0;1017.86;21.27;98.67;10.728;9.552;10.567;11.677;12.047;10.972;10.955;11.698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.38;98.33;99.81;102.39;106.24;107.34;101.17;1017.88;1017.22;1017.15;1015.99;1015.54;1015.39;1014.85;20.75;20.57;20.86;15.38;15.52;15.39;15.58;6.72;6.41;5.99;5.98;5.78;5.49;5.4;8.970673561096191;-1.7573264389038084;1.7573264389038084
2017-08-15 14:00:00;6.39;10.728;0.0;1016.79;21.76;102.31;10.182;9.396;9.552;10.567;11.677;12.047;10.972;10.955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.67;97.38;98.33;99.81;102.39;106.24;107.34;1017.86;1017.88;1017.22;1017.15;1015.99;1015.54;1015.39;21.27;20.75;20.57;20.86;15.38;15.52;15.39;6.59;6.72;6.41;5.99;5.98;5.78;5.49;10.139936447143555;-0.042063552856445696;0.042063552856445696
2017-08-15 15:00:00;6.29;10.182;0.0;1015.79;27.73;105.56;10.178;10.728;9.396;9.552;10.567;11.677;12.047;10.972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.31;98.67;97.38;98.33;99.81;102.39;106.24;1016.79;1017.86;1017.88;1017.22;1017.15;1015.99;1015.54;21.76;21.27;20.75;20.57;20.86;15.38;15.52;6.39;6.59;6.72;6.41;5.99;5.98;5.78;9.540130615234375;-0.6378693847656258;0.6378693847656258
2017-08-15 16:00:00;6.28;10.178;0.0;1014.8;27.79;107.65;10.432;10.182;10.728;9.396;9.552;10.567;11.677;12.047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.56;102.31;98.67;97.38;98.33;99.81;102.39;1015.79;1016.79;1017.86;1017.88;1017.22;1017.15;1015.99;27.73;21.76;21.27;20.75;20.57;20.86;15.38;6.29;6.39;6.59;6.72;6.41;5.99;5.98;10.076068878173828;-0.35593112182617226;0.35593112182617226
2017-08-15 17:00:00;6.46;10.432;0.0;1013.8;28.07;106.84;11.206;10.178;10.182;10.728;9.396;9.552;10.567;11.677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.65;105.56;102.31;98.67;97.38;98.33;99.81;1014.8;1015.79;1016.79;1017.86;1017.88;1017.22;1017.15;27.79;27.73;21.76;21.27;20.75;20.57;20.86;6.28;6.29;6.39;6.59;6.72;6.41;5.99;10.635659217834473;-0.5703407821655269;0.5703407821655269
2017-08-15 18:00:00;6.59;11.206;0.0;1013.12;28.0;104.4;12.462;10.432;10.178;10.182;10.728;9.396;9.552;10.567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.84;107.65;105.56;102.31;98.67;97.38;98.33;1013.8;1014.8;1015.79;1016.79;1017.86;1017.88;1017.22;28.07;27.79;27.73;21.76;21.27;20.75;20.57;6.46;6.28;6.29;6.39;6.59;6.72;6.41;11.318719863891602;-1.1432801361083982;1.1432801361083982
2017-08-15 19:00:00;6.89;12.462;0.0;1013.53;27.99;103.03;13.78;11.206;10.432;10.178;10.182;10.728;9.396;9.552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.4;106.84;107.65;105.56;102.31;98.67;97.38;1013.12;1013.8;1014.8;1015.79;1016.79;1017.86;1017.88;28.0;28.07;27.79;27.73;21.76;21.27;20.75;6.59;6.46;6.28;6.29;6.39;6.59;6.72;12.252575874328613;-1.527424125671386;1.527424125671386
2017-08-15 20:00:00;7.29;13.78;0.0;1013.96;27.87;99.93;14.226;12.462;11.206;10.432;10.178;10.182;10.728;9.396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.03;104.4;106.84;107.65;105.56;102.31;98.67;1013.53;1013.12;1013.8;1014.8;1015.79;1016.79;1017.86;27.99;28.0;28.07;27.79;27.73;21.76;21.27;6.89;6.59;6.46;6.28;6.29;6.39;6.59;13.429576873779297;-0.796423126220704;0.796423126220704
2017-08-15 21:00:00;7.15;14.226;0.0;1014.6;25.45;96.61;15.404;13.78;12.462;11.206;10.432;10.178;10.182;10.728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.93;103.03;104.4;106.84;107.65;105.56;102.31;1013.96;1013.53;1013.12;1013.8;1014.8;1015.79;1016.79;27.87;27.99;28.0;28.07;27.79;27.73;21.76;7.29;6.89;6.59;6.46;6.28;6.29;6.39;13.724469184875488;-1.6795308151245116;1.6795308151245116
2017-08-15 22:00:00;6.56;15.404;0.0;1015.5;21.46;100.35;13.764;14.226;13.78;12.462;11.206;10.432;10.178;10.182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.61;99.93;103.03;104.4;106.84;107.65;105.56;1014.6;1013.96;1013.53;1013.12;1013.8;1014.8;1015.79;25.45;27.87;27.99;28.0;28.07;27.79;27.73;7.15;7.29;6.89;6.59;6.46;6.28;6.29;14.738199234008789;0.9741992340087897;0.9741992340087897
2017-08-15 23:00:00;6.73;13.764;0.0;1016.14;20.8;107.88;13.51;15.404;14.226;13.78;12.462;11.206;10.432;10.178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.35;96.61;99.93;103.03;104.4;106.84;107.65;1015.5;1014.6;1013.96;1013.53;1013.12;1013.8;1014.8;21.46;25.45;27.87;27.99;28.0;28.07;27.79;6.56;7.15;7.29;6.89;6.59;6.46;6.28;12.958431243896484;-0.5515687561035154;0.5515687561035154
2017-08-16 00:00:00;7.31;13.51;0.0;1016.97;20.37;114.56;13.115;13.764;15.404;14.226;13.78;12.462;11.206;10.432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.88;100.35;96.61;99.93;103.03;104.4;106.84;1016.14;1015.5;1014.6;1013.96;1013.53;1013.12;1013.8;20.8;21.46;25.45;27.87;27.99;28.0;28.07;6.73;6.56;7.15;7.29;6.89;6.59;6.46;12.884666442871094;-0.23033355712890646;0.23033355712890646
2017-08-16 01:00:00;8.01;13.115;0.0;1017.81;19.97;113.88;12.417;13.51;13.764;15.404;14.226;13.78;12.462;11.206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114.56;107.88;100.35;96.61;99.93;103.03;104.4;1016.97;1016.14;1015.5;1014.6;1013.96;1013.53;1013.12;20.37;20.8;21.46;25.45;27.87;27.99;28.0;7.31;6.73;6.56;7.15;7.29;6.89;6.59;12.584108352661133;0.167108352661133;0.167108352661133
2017-08-16 02:00:00;8.57;12.417;0.0;1017.96;19.61;109.14;12.728;13.115;13.51;13.764;15.404;14.226;13.78;12.462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.88;114.56;107.88;100.35;96.61;99.93;103.03;1017.81;1016.97;1016.14;1015.5;1014.6;1013.96;1013.53;19.97;20.37;20.8;21.46;25.45;27.87;27.99;8.01;7.31;6.73;6.56;7.15;7.29;6.89;12.097244262695312;-0.6307557373046873;0.6307557373046873
2017-08-16 03:00:00;8.7;12.728;0.0;1018.06;17.63;104.63;11.65;12.417;13.115;13.51;13.764;15.404;14.226;13.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;109.14;113.88;114.56;107.88;100.35;96.61;99.93;1017.96;1017.81;1016.97;1016.14;1015.5;1014.6;1013.96;19.61;19.97;20.37;20.8;21.46;25.45;27.87;8.57;8.01;7.31;6.73;6.56;7.15;7.29;12.332756042480469;0.6827560424804684;0.6827560424804684
2017-08-16 04:00:00;8.48;11.65;0.0;1017.81;16.8;101.88;9.576;12.728;12.417;13.115;13.51;13.764;15.404;14.226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.63;109.14;113.88;114.56;107.88;100.35;96.61;1018.06;1017.96;1017.81;1016.97;1016.14;1015.5;1014.6;17.63;19.61;19.97;20.37;20.8;21.46;25.45;8.7;8.57;8.01;7.31;6.73;6.56;7.15;11.188952445983887;1.6129524459838862;1.6129524459838862
2017-08-16 05:00:00;8.26;9.576;0.0;1017.49;16.43;101.55;10.05;11.65;12.728;12.417;13.115;13.51;13.764;15.404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.88;104.63;109.14;113.88;114.56;107.88;100.35;1017.81;1018.06;1017.96;1017.81;1016.97;1016.14;1015.5;16.8;17.63;19.61;19.97;20.37;20.8;21.46;8.48;8.7;8.57;8.01;7.31;6.73;6.56;9.450992584228516;-0.5990074157714851;0.5990074157714851
2017-08-16 06:00:00;8.13;10.05;0.0;1017.61;15.77;99.49;8.625;9.576;11.65;12.728;12.417;13.115;13.51;13.764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.55;101.88;104.63;109.14;113.88;114.56;107.88;1017.49;1017.81;1018.06;1017.96;1017.81;1016.97;1016.14;16.43;16.8;17.63;19.61;19.97;20.37;20.8;8.26;8.48;8.7;8.57;8.01;7.31;6.73;10.080263137817383;1.4552631378173828;1.4552631378173828
2017-08-16 07:00:00;7.98;8.625;0.0;1017.8;15.43;97.02;8.556;10.05;9.576;11.65;12.728;12.417;13.115;13.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.49;101.55;101.88;104.63;109.14;113.88;114.56;1017.61;1017.49;1017.81;1018.06;1017.96;1017.81;1016.97;15.77;16.43;16.8;17.63;19.61;19.97;20.37;8.13;8.26;8.48;8.7;8.57;8.01;7.31;8.662101745605469;0.10610174560546959;0.10610174560546959
2017-08-16 08:00:00;7.76;8.556;0.0;1018.03;15.03;97.51;8.828;8.625;10.05;9.576;11.65;12.728;12.417;13.115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.02;99.49;101.55;101.88;104.63;109.14;113.88;1017.8;1017.61;1017.49;1017.81;1018.06;1017.96;1017.81;15.43;15.77;16.43;16.8;17.63;19.61;19.97;7.98;8.13;8.26;8.48;8.7;8.57;8.01;8.736067771911621;-0.09193222808837831;0.09193222808837831
2017-08-16 09:00:00;7.71;8.828;0.0;1018.91;14.79;97.51;9.134;8.556;8.625;10.05;9.576;11.65;12.728;12.417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.51;97.02;99.49;101.55;101.88;104.63;109.14;1018.03;1017.8;1017.61;1017.49;1017.81;1018.06;1017.96;15.03;15.43;15.77;16.43;16.8;17.63;19.61;7.76;7.98;8.13;8.26;8.48;8.7;8.57;8.699544906616211;-0.4344550933837894;0.4344550933837894
2017-08-16 10:00:00;6.45;9.134;0.0;1019.08;19.65;95.86;8.616;8.828;8.556;8.625;10.05;9.576;11.65;12.728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.51;97.51;97.02;99.49;101.55;101.88;104.63;1018.91;1018.03;1017.8;1017.61;1017.49;1017.81;1018.06;14.79;15.03;15.43;15.77;16.43;16.8;17.63;7.71;7.76;7.98;8.13;8.26;8.48;8.7;8.922928810119629;0.30692881011962925;0.30692881011962925
2017-08-16 11:00:00;7.31;8.616;0.0;1019.69;19.77;94.38;7.81;9.134;8.828;8.556;8.625;10.05;9.576;11.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.86;97.51;97.51;97.02;99.49;101.55;101.88;1019.08;1018.91;1018.03;1017.8;1017.61;1017.49;1017.81;19.65;14.79;15.03;15.43;15.77;16.43;16.8;6.45;7.71;7.76;7.98;8.13;8.26;8.48;8.216272354125977;0.40627235412597695;0.40627235412597695
2017-08-16 12:00:00;7.07;7.81;0.0;1020.07;20.15;92.14;7.36;8.616;9.134;8.828;8.556;8.625;10.05;9.576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.38;95.86;97.51;97.51;97.02;99.49;101.55;1019.69;1019.08;1018.91;1018.03;1017.8;1017.61;1017.49;19.77;19.65;14.79;15.03;15.43;15.77;16.43;7.31;6.45;7.71;7.76;7.98;8.13;8.26;7.122373104095459;-0.23762689590454134;0.23762689590454134
2017-08-16 13:00:00;6.48;7.36;0.0;1020.02;20.54;87.74;6.927;7.81;8.616;9.134;8.828;8.556;8.625;10.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.14;94.38;95.86;97.51;97.51;97.02;99.49;1020.07;1019.69;1019.08;1018.91;1018.03;1017.8;1017.61;20.15;19.77;19.65;14.79;15.03;15.43;15.77;7.07;7.31;6.45;7.71;7.76;7.98;8.13;7.0913801193237305;0.16438011932373087;0.16438011932373087
2017-08-16 14:00:00;5.81;6.927;0.0;1018.74;21.18;83.73;6.712;7.36;7.81;8.616;9.134;8.828;8.556;8.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.74;92.14;94.38;95.86;97.51;97.51;97.02;1020.02;1020.07;1019.69;1019.08;1018.91;1018.03;1017.8;20.54;20.15;19.77;19.65;14.79;15.03;15.43;6.48;7.07;7.31;6.45;7.71;7.76;7.98;6.47362756729126;-0.23837243270873998;0.23837243270873998
2017-08-16 15:00:00;4.97;6.712;0.0;1017.4;27.78;81.29;7.152;6.927;7.36;7.81;8.616;9.134;8.828;8.556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.73;87.74;92.14;94.38;95.86;97.51;97.51;1018.74;1020.02;1020.07;1019.69;1019.08;1018.91;1018.03;21.18;20.54;20.15;19.77;19.65;14.79;15.03;5.81;6.48;7.07;7.31;6.45;7.71;7.76;6.6241631507873535;-0.5278368492126466;0.5278368492126466
2017-08-16 16:00:00;4.37;7.152;0.0;1016.16;28.17;82.59;7.926;6.712;6.927;7.36;7.81;8.616;9.134;8.828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.29;83.73;87.74;92.14;94.38;95.86;97.51;1017.4;1018.74;1020.02;1020.07;1019.69;1019.08;1018.91;27.78;21.18;20.54;20.15;19.77;19.65;14.79;4.97;5.81;6.48;7.07;7.31;6.45;7.71;7.591803550720215;-0.3341964492797853;0.3341964492797853
2017-08-16 17:00:00;4.18;7.926;0.0;1014.79;28.13;85.59;7.758;7.152;6.712;6.927;7.36;7.81;8.616;9.134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.59;81.29;83.73;87.74;92.14;94.38;95.86;1016.16;1017.4;1018.74;1020.02;1020.07;1019.69;1019.08;28.17;27.78;21.18;20.54;20.15;19.77;19.65;4.37;4.97;5.81;6.48;7.07;7.31;6.45;8.540692329406738;0.7826923294067383;0.7826923294067383
2017-08-16 18:00:00;4.41;7.758;0.0;1014.13;28.02;87.34;8.42;7.926;7.152;6.712;6.927;7.36;7.81;8.616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.59;82.59;81.29;83.73;87.74;92.14;94.38;1014.79;1016.16;1017.4;1018.74;1020.02;1020.07;1019.69;28.13;28.17;27.78;21.18;20.54;20.15;19.77;4.18;4.37;4.97;5.81;6.48;7.07;7.31;8.391379356384277;-0.028620643615722585;0.028620643615722585
2017-08-16 19:00:00;4.76;8.42;0.0;1013.81;27.71;88.06;9.425;7.758;7.926;7.152;6.712;6.927;7.36;7.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.34;85.59;82.59;81.29;83.73;87.74;92.14;1014.13;1014.79;1016.16;1017.4;1018.74;1020.02;1020.07;28.02;28.13;28.17;27.78;21.18;20.54;20.15;4.41;4.18;4.37;4.97;5.81;6.48;7.07;8.745444297790527;-0.6795557022094734;0.6795557022094734
2017-08-16 20:00:00;5.35;9.425;0.0;1014.19;27.26;91.97;10.15;8.42;7.758;7.926;7.152;6.712;6.927;7.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.06;87.34;85.59;82.59;81.29;83.73;87.74;1013.81;1014.13;1014.79;1016.16;1017.4;1018.74;1020.02;27.71;28.02;28.13;28.17;27.78;21.18;20.54;4.76;4.41;4.18;4.37;4.97;5.81;6.48;9.497333526611328;-0.6526664733886722;0.6526664733886722
2017-08-16 21:00:00;6.03;10.15;0.0;1014.9;24.68;97.79;9.692;9.425;8.42;7.758;7.926;7.152;6.712;6.927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.97;88.06;87.34;85.59;82.59;81.29;83.73;1014.19;1013.81;1014.13;1014.79;1016.16;1017.4;1018.74;27.26;27.71;28.02;28.13;28.17;27.78;21.18;5.35;4.76;4.41;4.18;4.37;4.97;5.81;10.03442668914795;0.34242668914794905;0.34242668914794905
