Data;VentoC;Pressao;Temperatura;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;P_l1;P_l2;P_l3;P_l4;P_l5;P_l6;P_l7;T_l1;T_l2;T_l3;T_l4;T_l5;T_l6;T_l7;Y_est;residual;rabs
2017-06-17 14:00:00;9.01;885.0;21.0;9.986;9.388;8.628;8.966;9.535;9.047;9.208;8.686;885.0;886.0;886.5;887.0;887.0;886.666;885.666;20.034;18.8;17.633;16.516;15.033;14.317;14.4;8.676555633544922;-1.3094443664550788;1.3094443664550788
2017-06-17 15:00:00;9.986;885.0;21.3;8.135;9.01;9.388;8.628;8.966;9.535;9.047;9.208;885.0;885.0;886.0;886.5;887.0;887.0;886.666;21.0;20.034;18.8;17.633;16.516;15.033;14.317;10.06502628326416;1.9300262832641604;1.9300262832641604
2017-06-17 16:00:00;8.135;884.166;21.484;8.725;9.986;9.01;9.388;8.628;8.966;9.535;9.047;885.0;885.0;885.0;886.0;886.5;887.0;887.0;21.3;21.0;20.034;18.8;17.633;16.516;15.033;8.16582202911377;-0.5591779708862301;0.5591779708862301
2017-06-17 17:00:00;8.725;884.0;21.266;9.207;8.135;9.986;9.01;9.388;8.628;8.966;9.535;884.166;885.0;885.0;885.0;886.0;886.5;887.0;21.484;21.3;21.0;20.034;18.8;17.633;16.516;9.179183959960938;-0.02781604003906324;0.02781604003906324
2017-06-17 18:00:00;9.207;884.334;20.584;10.77;8.725;8.135;9.986;9.01;9.388;8.628;8.966;884.0;884.166;885.0;885.0;885.0;886.0;886.5;21.266;21.484;21.3;21.0;20.034;18.8;17.633;9.500648498535156;-1.2693515014648433;1.2693515014648433
2017-06-17 19:00:00;10.77;885.0;19.133;11.03;9.207;8.725;8.135;9.986;9.01;9.388;8.628;884.334;884.0;884.166;885.0;885.0;885.0;886.0;20.584;21.266;21.484;21.3;21.0;20.034;18.8;11.018204689025879;-0.011795310974120454;0.011795310974120454
2017-06-17 20:00:00;11.03;885.0;18.067;12.252;10.77;9.207;8.725;8.135;9.986;9.01;9.388;885.0;884.334;884.0;884.166;885.0;885.0;885.0;19.133;20.584;21.266;21.484;21.3;21.0;20.034;11.141947746276855;-1.1100522537231452;1.1100522537231452
2017-06-17 21:00:00;12.252;885.334;17.166;11.482;11.03;10.77;9.207;8.725;8.135;9.986;9.01;885.0;885.0;884.334;884.0;884.166;885.0;885.0;18.067;19.133;20.584;21.266;21.484;21.3;21.0;12.257192611694336;0.7751926116943366;0.7751926116943366
2017-06-17 22:00:00;11.482;885.334;16.867;11.002;12.252;11.03;10.77;9.207;8.725;8.135;9.986;885.334;885.0;885.0;884.334;884.0;884.166;885.0;17.166;18.067;19.133;20.584;21.266;21.484;21.3;11.42252254486084;0.4205225448608392;0.4205225448608392
2017-06-17 23:00:00;11.002;885.0;16.433;10.052;11.482;12.252;11.03;10.77;9.207;8.725;8.135;885.334;885.334;885.0;885.0;884.334;884.0;884.166;16.867;17.166;18.067;19.133;20.584;21.266;21.484;10.733570098876953;0.6815700988769535;0.6815700988769535
2017-06-18 00:00:00;10.052;885.0;15.734;7.067;11.002;11.482;12.252;11.03;10.77;9.207;8.725;885.0;885.334;885.334;885.0;885.0;884.334;884.0;16.433;16.867;17.166;18.067;19.133;20.584;21.266;9.763256072998047;2.6962560729980467;2.6962560729980467
2017-06-18 01:00:00;7.067;884.834;14.75;5.904;10.052;11.002;11.482;12.252;11.03;10.77;9.207;885.0;885.0;885.334;885.334;885.0;885.0;884.334;15.734;16.433;16.867;17.166;18.067;19.133;20.584;6.8000407218933105;0.8960407218933106;0.8960407218933106
2017-06-18 02:00:00;5.904;884.0;14.166;7.464;7.067;10.052;11.002;11.482;12.252;11.03;10.77;884.834;885.0;885.0;885.334;885.334;885.0;885.0;14.75;15.734;16.433;16.867;17.166;18.067;19.133;6.257635116577148;-1.206364883422852;1.206364883422852
2017-06-18 03:00:00;7.464;884.0;13.716;10.09;5.904;7.067;10.052;11.002;11.482;12.252;11.03;884.0;884.834;885.0;885.0;885.334;885.334;885.0;14.166;14.75;15.734;16.433;16.867;17.166;18.067;7.770216464996338;-2.319783535003662;2.319783535003662
2017-06-18 04:00:00;10.09;885.0;13.5;9.332;7.464;5.904;7.067;10.052;11.002;11.482;12.252;884.0;884.0;884.834;885.0;885.0;885.334;885.334;13.716;14.166;14.75;15.734;16.433;16.867;17.166;10.29491138458252;0.9629113845825188;0.9629113845825188
2017-06-18 05:00:00;9.332;885.0;13.15;8.905;10.09;7.464;5.904;7.067;10.052;11.002;11.482;885.0;884.0;884.0;884.834;885.0;885.0;885.334;13.5;13.716;14.166;14.75;15.734;16.433;16.867;9.190924644470215;0.2859246444702155;0.2859246444702155
2017-06-18 06:00:00;8.905;885.0;12.95;9.212;9.332;10.09;7.464;5.904;7.067;10.052;11.002;885.0;885.0;884.0;884.0;884.834;885.0;885.0;13.15;13.5;13.716;14.166;14.75;15.734;16.433;8.929316520690918;-0.2826834793090818;0.2826834793090818
2017-06-18 07:00:00;9.212;886.0;12.916;8.245;8.905;9.332;10.09;7.464;5.904;7.067;10.052;885.0;885.0;885.0;884.0;884.0;884.834;885.0;12.95;13.15;13.5;13.716;14.166;14.75;15.734;9.201288223266602;0.9562882232666023;0.9562882232666023
2017-06-18 08:00:00;8.245;887.0;13.933;8.966;9.212;8.905;9.332;10.09;7.464;5.904;7.067;886.0;885.0;885.0;885.0;884.0;884.0;884.834;12.916;12.95;13.15;13.5;13.716;14.166;14.75;8.081060409545898;-0.8849395904541009;0.8849395904541009
2017-06-18 09:00:00;8.966;887.0;15.333;7.983;8.245;9.212;8.905;9.332;10.09;7.464;5.904;887.0;886.0;885.0;885.0;885.0;884.0;884.0;13.933;12.916;12.95;13.15;13.5;13.716;14.166;8.764752388000488;0.7817523880004886;0.7817523880004886
2017-06-18 10:00:00;7.983;887.0;16.617;6.945;8.966;8.245;9.212;8.905;9.332;10.09;7.464;887.0;887.0;886.0;885.0;885.0;885.0;884.0;15.333;13.933;12.916;12.95;13.15;13.5;13.716;7.541433811187744;0.5964338111877439;0.5964338111877439
2017-06-18 11:00:00;6.945;886.334;18.2;6.178;7.983;8.966;8.245;9.212;8.905;9.332;10.09;887.0;887.0;887.0;886.0;885.0;885.0;885.0;16.617;15.333;13.933;12.916;12.95;13.15;13.5;6.86277437210083;0.6847743721008301;0.6847743721008301
2017-06-18 12:00:00;6.178;886.0;19.367;5.545;6.945;7.983;8.966;8.245;9.212;8.905;9.332;886.334;887.0;887.0;887.0;886.0;885.0;885.0;18.2;16.617;15.333;13.933;12.916;12.95;13.15;6.0909504890441895;0.5459504890441895;0.5459504890441895
2017-06-18 13:00:00;5.545;885.0;20.617;5.742;6.178;6.945;7.983;8.966;8.245;9.212;8.905;886.0;886.334;887.0;887.0;887.0;886.0;885.0;19.367;18.2;16.617;15.333;13.933;12.916;12.95;5.53117561340332;-0.21082438659667968;0.21082438659667968
2017-06-18 14:00:00;5.742;884.5;21.383;5.376;5.545;6.178;6.945;7.983;8.966;8.245;9.212;885.0;886.0;886.334;887.0;887.0;887.0;886.0;20.617;19.367;18.2;16.617;15.333;13.933;12.916;5.955761909484863;0.579761909484863;0.579761909484863
2017-06-18 15:00:00;5.376;884.0;22.0;5.665;5.742;5.545;6.178;6.945;7.983;8.966;8.245;884.5;885.0;886.0;886.334;887.0;887.0;887.0;21.383;20.617;19.367;18.2;16.617;15.333;13.933;5.739861011505127;0.07486101150512692;0.07486101150512692
2017-06-18 16:00:00;5.665;884.666;22.066;6.534;5.376;5.742;5.545;6.178;6.945;7.983;8.966;884.0;884.5;885.0;886.0;886.334;887.0;887.0;22.0;21.383;20.617;19.367;18.2;16.617;15.333;6.131522178649902;-0.40247782135009746;0.40247782135009746
2017-06-18 17:00:00;6.534;885.0;21.6;7.684;5.665;5.376;5.742;5.545;6.178;6.945;7.983;884.666;884.0;884.5;885.0;886.0;886.334;887.0;22.066;22.0;21.383;20.617;19.367;18.2;16.617;7.122872829437256;-0.5611271705627443;0.5611271705627443
2017-06-18 18:00:00;7.684;885.0;21.2;8.554;6.534;5.665;5.376;5.742;5.545;6.178;6.945;885.0;884.666;884.0;884.5;885.0;886.0;886.334;21.6;22.066;22.0;21.383;20.617;19.367;18.2;8.088299751281738;-0.465700248718262;0.465700248718262
2017-06-18 19:00:00;8.554;885.0;20.684;9.788;7.684;6.534;5.665;5.376;5.742;5.545;6.178;885.0;885.0;884.666;884.0;884.5;885.0;886.0;21.2;21.6;22.066;22.0;21.383;20.617;19.367;8.885250091552734;-0.9027499084472659;0.9027499084472659
2017-06-18 20:00:00;9.788;885.0;19.466;9.877;8.554;7.684;6.534;5.665;5.376;5.742;5.545;885.0;885.0;885.0;884.666;884.0;884.5;885.0;20.684;21.2;21.6;22.066;22.0;21.383;20.617;9.861023902893066;-0.01597609710693426;0.01597609710693426
2017-06-18 21:00:00;9.877;885.0;17.583;10.647;9.788;8.554;7.684;6.534;5.665;5.376;5.742;885.0;885.0;885.0;885.0;884.666;884.0;884.5;19.466;20.684;21.2;21.6;22.066;22.0;21.383;9.792677879333496;-0.8543221206665041;0.8543221206665041
2017-06-18 22:00:00;10.647;885.0;16.633;9.558;9.877;9.788;8.554;7.684;6.534;5.665;5.376;885.0;885.0;885.0;885.0;885.0;884.666;884.0;17.583;19.466;20.684;21.2;21.6;22.066;22.0;10.533306121826172;0.975306121826172;0.975306121826172
2017-06-18 23:00:00;9.558;885.0;16.466;9.052;10.647;9.877;9.788;8.554;7.684;6.534;5.665;885.0;885.0;885.0;885.0;885.0;885.0;884.666;16.633;17.583;19.466;20.684;21.2;21.6;22.066;9.29665756225586;0.24465756225585977;0.24465756225585977
2017-06-19 00:00:00;9.052;885.0;16.016;9.164;9.558;10.647;9.877;9.788;8.554;7.684;6.534;885.0;885.0;885.0;885.0;885.0;885.0;885.0;16.466;16.633;17.583;19.466;20.684;21.2;21.6;8.994338035583496;-0.1696619644165036;0.1696619644165036
2017-06-19 01:00:00;9.164;884.666;15.55;8.763;9.052;9.558;10.647;9.877;9.788;8.554;7.684;885.0;885.0;885.0;885.0;885.0;885.0;885.0;16.016;16.466;16.633;17.583;19.466;20.684;21.2;9.098855972290039;0.33585597229003916;0.33585597229003916
2017-06-19 02:00:00;8.763;884.0;15.017;7.988;9.164;9.052;9.558;10.647;9.877;9.788;8.554;884.666;885.0;885.0;885.0;885.0;885.0;885.0;15.55;16.016;16.466;16.633;17.583;19.466;20.684;8.568346977233887;0.5803469772338863;0.5803469772338863
2017-06-19 03:00:00;7.988;884.0;14.45;8.034;8.763;9.164;9.052;9.558;10.647;9.877;9.788;884.0;884.666;885.0;885.0;885.0;885.0;885.0;15.017;15.55;16.016;16.466;16.633;17.583;19.466;7.927765369415283;-0.1062346305847175;0.1062346305847175
2017-06-19 04:00:00;8.034;884.166;14.0;8.476;7.988;8.763;9.164;9.052;9.558;10.647;9.877;884.0;884.0;884.666;885.0;885.0;885.0;885.0;14.45;15.017;15.55;16.016;16.466;16.633;17.583;8.110645294189453;-0.36535470581054774;0.36535470581054774
2017-06-19 05:00:00;8.476;885.0;13.917;8.306;8.034;7.988;8.763;9.164;9.052;9.558;10.647;884.166;884.0;884.0;884.666;885.0;885.0;885.0;14.0;14.45;15.017;15.55;16.016;16.466;16.633;8.597886085510254;0.29188608551025474;0.29188608551025474
2017-06-19 06:00:00;8.306;885.0;13.65;7.678;8.476;8.034;7.988;8.763;9.164;9.052;9.558;885.0;884.166;884.0;884.0;884.666;885.0;885.0;13.917;14.0;14.45;15.017;15.55;16.016;16.466;8.342534065246582;0.6645340652465821;0.6645340652465821
2017-06-19 07:00:00;7.678;885.834;13.467;7.038;8.306;8.476;8.034;7.988;8.763;9.164;9.052;885.0;885.0;884.166;884.0;884.0;884.666;885.0;13.65;13.917;14.0;14.45;15.017;15.55;16.016;7.7306132316589355;0.6926132316589353;0.6926132316589353
2017-06-19 08:00:00;7.038;886.5;14.117;7.477;7.678;8.306;8.476;8.034;7.988;8.763;9.164;885.834;885.0;885.0;884.166;884.0;884.0;884.666;13.467;13.65;13.917;14.0;14.45;15.017;15.55;7.148749351501465;-0.32825064849853547;0.32825064849853547
2017-06-19 09:00:00;7.477;887.0;15.466;7.143;7.038;7.678;8.306;8.476;8.034;7.988;8.763;886.5;885.834;885.0;885.0;884.166;884.0;884.0;14.117;13.467;13.65;13.917;14.0;14.45;15.017;7.447105407714844;0.30410540771484396;0.30410540771484396
2017-06-19 10:00:00;7.143;887.0;16.8;7.054;7.477;7.038;7.678;8.306;8.476;8.034;7.988;887.0;886.5;885.834;885.0;885.0;884.166;884.0;15.466;14.117;13.467;13.65;13.917;14.0;14.45;6.9512858390808105;-0.10271416091918972;0.10271416091918972
2017-06-19 11:00:00;7.054;886.5;18.566;6.276;7.143;7.477;7.038;7.678;8.306;8.476;8.034;887.0;887.0;886.5;885.834;885.0;885.0;884.166;16.8;15.466;14.117;13.467;13.65;13.917;14.0;6.862453937530518;0.5864539375305178;0.5864539375305178
2017-06-19 12:00:00;6.276;886.0;19.95;5.83;7.054;7.143;7.477;7.038;7.678;8.306;8.476;886.5;887.0;887.0;886.5;885.834;885.0;885.0;18.566;16.8;15.466;14.117;13.467;13.65;13.917;6.090270519256592;0.2602705192565917;0.2602705192565917
2017-06-19 13:00:00;5.83;885.166;20.984;5.532;6.276;7.054;7.143;7.477;7.038;7.678;8.306;886.0;886.5;887.0;887.0;886.5;885.834;885.0;19.95;18.566;16.8;15.466;14.117;13.467;13.65;5.7665252685546875;0.23452526855468747;0.23452526855468747
2017-06-19 14:00:00;5.532;885.0;21.984;4.918;5.83;6.276;7.054;7.143;7.477;7.038;7.678;885.166;886.0;886.5;887.0;887.0;886.5;885.834;20.984;19.95;18.566;16.8;15.466;14.117;13.467;5.635972023010254;0.7179720230102538;0.7179720230102538
2017-06-19 15:00:00;4.918;885.0;22.467;4.192;5.532;5.83;6.276;7.054;7.143;7.477;7.038;885.0;885.166;886.0;886.5;887.0;887.0;886.5;21.984;20.984;19.95;18.566;16.8;15.466;14.117;5.19334077835083;1.00134077835083;1.00134077835083
2017-06-19 16:00:00;4.192;885.0;22.633;5.11;4.918;5.532;5.83;6.276;7.054;7.143;7.477;885.0;885.0;885.166;886.0;886.5;887.0;887.0;22.467;21.984;20.984;19.95;18.566;16.8;15.466;4.721826076507568;-0.38817392349243196;0.38817392349243196
2017-06-19 17:00:00;5.11;885.0;22.35;6.592;4.192;4.918;5.532;5.83;6.276;7.054;7.143;885.0;885.0;885.0;885.166;886.0;886.5;887.0;22.633;22.467;21.984;20.984;19.95;18.566;16.8;5.8142194747924805;-0.7777805252075192;0.7777805252075192
2017-06-19 18:00:00;6.592;885.0;21.883;6.962;5.11;4.192;4.918;5.532;5.83;6.276;7.054;885.0;885.0;885.0;885.0;885.166;886.0;886.5;22.35;22.633;22.467;21.984;20.984;19.95;18.566;7.141061305999756;0.17906130599975612;0.17906130599975612
2017-06-19 19:00:00;6.962;885.0;21.466;7.042;6.592;5.11;4.192;4.918;5.532;5.83;6.276;885.0;885.0;885.0;885.0;885.0;885.166;886.0;21.883;22.35;22.633;22.467;21.984;20.984;19.95;7.296764373779297;0.25476437377929706;0.25476437377929706
2017-06-19 20:00:00;7.042;885.666;21.15;7.748;6.962;6.592;5.11;4.192;4.918;5.532;5.83;885.0;885.0;885.0;885.0;885.0;885.0;885.166;21.466;21.883;22.35;22.633;22.467;21.984;20.984;7.278341770172119;-0.4696582298278811;0.4696582298278811
2017-06-19 21:00:00;7.748;886.0;20.8;9.04;7.042;6.962;6.592;5.11;4.192;4.918;5.532;885.666;885.0;885.0;885.0;885.0;885.0;885.0;21.15;21.466;21.883;22.35;22.633;22.467;21.984;7.907721519470215;-1.1322784805297843;1.1322784805297843
2017-06-19 22:00:00;9.04;886.0;18.5;8.748;7.748;7.042;6.962;6.592;5.11;4.192;4.918;886.0;885.666;885.0;885.0;885.0;885.0;885.0;20.8;21.15;21.466;21.883;22.35;22.633;22.467;9.062688827514648;0.3146888275146491;0.3146888275146491
2017-06-19 23:00:00;8.748;886.0;17.3;7.93;9.04;7.748;7.042;6.962;6.592;5.11;4.192;886.0;886.0;885.666;885.0;885.0;885.0;885.0;18.5;20.8;21.15;21.466;21.883;22.35;22.633;8.749415397644043;0.8194153976440433;0.8194153976440433
2017-06-20 00:00:00;7.93;886.0;16.584;8.203;8.748;9.04;7.748;7.042;6.962;6.592;5.11;886.0;886.0;886.0;885.666;885.0;885.0;885.0;17.3;18.5;20.8;21.15;21.466;21.883;22.35;7.893874168395996;-0.3091258316040033;0.3091258316040033
2017-06-20 01:00:00;8.203;885.0;15.866;9.197;7.93;8.748;9.04;7.748;7.042;6.962;6.592;886.0;886.0;886.0;886.0;885.666;885.0;885.0;16.584;17.3;18.5;20.8;21.15;21.466;21.883;8.349296569824219;-0.8477034301757804;0.8477034301757804
2017-06-20 02:00:00;9.197;885.0;15.15;9.096;8.203;7.93;8.748;9.04;7.748;7.042;6.962;885.0;886.0;886.0;886.0;886.0;885.666;885.0;15.866;16.584;17.3;18.5;20.8;21.15;21.466;9.110401153564453;0.01440115356445304;0.01440115356445304
2017-06-20 03:00:00;9.096;885.0;14.5;8.57;9.197;8.203;7.93;8.748;9.04;7.748;7.042;885.0;885.0;886.0;886.0;886.0;886.0;885.666;15.15;15.866;16.584;17.3;18.5;20.8;21.15;8.95364761352539;0.38364761352539034;0.38364761352539034
2017-06-20 04:00:00;8.57;885.0;14.05;8.908;9.096;9.197;8.203;7.93;8.748;9.04;7.748;885.0;885.0;885.0;886.0;886.0;886.0;886.0;14.5;15.15;15.866;16.584;17.3;18.5;20.8;8.39860725402832;-0.5093927459716792;0.5093927459716792
2017-06-20 05:00:00;8.908;885.0;13.666;8.922;8.57;9.096;9.197;8.203;7.93;8.748;9.04;885.0;885.0;885.0;885.0;886.0;886.0;886.0;14.05;14.5;15.15;15.866;16.584;17.3;18.5;8.970725059509277;0.04872505950927675;0.04872505950927675
2017-06-20 06:00:00;8.922;886.0;13.933;8.125;8.908;8.57;9.096;9.197;8.203;7.93;8.748;885.0;885.0;885.0;885.0;885.0;886.0;886.0;13.666;14.05;14.5;15.15;15.866;16.584;17.3;8.918744087219238;0.7937440872192383;0.7937440872192383
2017-06-20 07:00:00;8.125;886.334;14.1;7.052;8.922;8.908;8.57;9.096;9.197;8.203;7.93;886.0;885.0;885.0;885.0;885.0;885.0;886.0;13.933;13.666;14.05;14.5;15.15;15.866;16.584;8.120725631713867;1.0687256317138676;1.0687256317138676
2017-06-20 08:00:00;7.052;887.0;14.15;7.724;8.125;8.922;8.908;8.57;9.096;9.197;8.203;886.334;886.0;885.0;885.0;885.0;885.0;885.0;14.1;13.933;13.666;14.05;14.5;15.15;15.866;7.016810417175293;-0.7071895828247072;0.7071895828247072
2017-06-20 09:00:00;7.724;887.834;14.9;7.725;7.052;8.125;8.922;8.908;8.57;9.096;9.197;887.0;886.334;886.0;885.0;885.0;885.0;885.0;14.15;14.1;13.933;13.666;14.05;14.5;15.15;7.860676288604736;0.13567628860473668;0.13567628860473668
2017-06-20 10:00:00;7.725;888.0;16.834;7.198;7.724;7.052;8.125;8.922;8.908;8.57;9.096;887.834;887.0;886.334;886.0;885.0;885.0;885.0;14.9;14.15;14.1;13.933;13.666;14.05;14.5;7.646693706512451;0.4486937065124508;0.4486937065124508
2017-06-20 11:00:00;7.198;887.334;18.617;7.138;7.725;7.724;7.052;8.125;8.922;8.908;8.57;888.0;887.834;887.0;886.334;886.0;885.0;885.0;16.834;14.9;14.15;14.1;13.933;13.666;14.05;7.04237174987793;-0.09562825012207021;0.09562825012207021
2017-06-20 12:00:00;7.138;887.0;20.316;6.618;7.198;7.725;7.724;7.052;8.125;8.922;8.908;887.334;888.0;887.834;887.0;886.334;886.0;885.0;18.617;16.834;14.9;14.15;14.1;13.933;13.666;6.99992561340332;0.38192561340332;0.38192561340332
2017-06-20 13:00:00;6.618;886.0;21.466;5.772;7.138;7.198;7.725;7.724;7.052;8.125;8.922;887.0;887.334;888.0;887.834;887.0;886.334;886.0;20.316;18.617;16.834;14.9;14.15;14.1;13.933;6.484792232513428;0.7127922325134275;0.7127922325134275
2017-06-20 14:00:00;5.772;885.334;22.45;5.238;6.618;7.138;7.198;7.725;7.724;7.052;8.125;886.0;887.0;887.334;888.0;887.834;887.0;886.334;21.466;20.316;18.617;16.834;14.9;14.15;14.1;5.794317722320557;0.5563177223205562;0.5563177223205562
2017-06-20 15:00:00;5.238;885.0;23.0;5.09;5.772;6.618;7.138;7.198;7.725;7.724;7.052;885.334;886.0;887.0;887.334;888.0;887.834;887.0;22.45;21.466;20.316;18.617;16.834;14.9;14.15;5.484091758728027;0.3940917587280275;0.3940917587280275
2017-06-20 16:00:00;5.09;885.0;22.85;6.493;5.238;5.772;6.618;7.138;7.198;7.725;7.724;885.0;885.334;886.0;887.0;887.334;888.0;887.834;23.0;22.45;21.466;20.316;18.617;16.834;14.9;5.645898342132568;-0.847101657867432;0.847101657867432
2017-06-20 17:00:00;6.493;885.0;22.25;7.23;5.09;5.238;5.772;6.618;7.138;7.198;7.725;885.0;885.0;885.334;886.0;887.0;887.334;888.0;22.85;23.0;22.45;21.466;20.316;18.617;16.834;7.232570648193359;0.0025706481933589487;0.0025706481933589487
2017-06-20 18:00:00;7.23;885.0;21.75;7.162;6.493;5.09;5.238;5.772;6.618;7.138;7.198;885.0;885.0;885.0;885.334;886.0;887.0;887.334;22.25;22.85;23.0;22.45;21.466;20.316;18.617;7.74121618270874;0.5792161827087403;0.5792161827087403
2017-06-20 19:00:00;7.162;885.666;21.2;8.142;7.23;6.493;5.09;5.238;5.772;6.618;7.138;885.0;885.0;885.0;885.0;885.334;886.0;887.0;21.75;22.25;22.85;23.0;22.45;21.466;20.316;7.63254976272583;-0.5094502372741694;0.5094502372741694
2017-06-20 20:00:00;8.142;886.0;20.616;9.646;7.162;7.23;6.493;5.09;5.238;5.772;6.618;885.666;885.0;885.0;885.0;885.0;885.334;886.0;21.2;21.75;22.25;22.85;23.0;22.45;21.466;8.553399085998535;-1.0926009140014656;1.0926009140014656
2017-06-20 21:00:00;9.646;886.0;19.4;9.75;8.142;7.162;7.23;6.493;5.09;5.238;5.772;886.0;885.666;885.0;885.0;885.0;885.0;885.334;20.616;21.2;21.75;22.25;22.85;23.0;22.45;9.735593795776367;-0.014406204223632812;0.014406204223632812
2017-06-20 22:00:00;9.75;886.0;18.2;9.718;9.646;8.142;7.162;7.23;6.493;5.09;5.238;886.0;886.0;885.666;885.0;885.0;885.0;885.0;19.4;20.616;21.2;21.75;22.25;22.85;23.0;9.65075397491455;-0.06724602508544919;0.06724602508544919
2017-06-20 23:00:00;9.718;886.166;17.434;9.727;9.75;9.646;8.142;7.162;7.23;6.493;5.09;886.0;886.0;886.0;885.666;885.0;885.0;885.0;18.2;19.4;20.616;21.2;21.75;22.25;22.85;9.59119701385498;-0.13580298614501984;0.13580298614501984
2017-06-21 00:00:00;9.727;886.666;16.783;9.704;9.718;9.75;9.646;8.142;7.162;7.23;6.493;886.166;886.0;886.0;886.0;885.666;885.0;885.0;17.434;18.2;19.4;20.616;21.2;21.75;22.25;9.612215995788574;-0.0917840042114264;0.0917840042114264
2017-06-21 01:00:00;9.704;886.0;16.25;9.778;9.727;9.718;9.75;9.646;8.142;7.162;7.23;886.666;886.166;886.0;886.0;886.0;885.666;885.0;16.783;17.434;18.2;19.4;20.616;21.2;21.75;9.574344635009766;-0.20365536499023484;0.20365536499023484
2017-06-21 02:00:00;9.778;886.0;15.816;9.408;9.704;9.727;9.718;9.75;9.646;8.142;7.162;886.0;886.666;886.166;886.0;886.0;886.0;885.666;16.25;16.783;17.434;18.2;19.4;20.616;21.2;9.646139144897461;0.23813914489746146;0.23813914489746146
2017-06-21 03:00:00;9.408;885.334;15.3;8.92;9.778;9.704;9.727;9.718;9.75;9.646;8.142;886.0;886.0;886.666;886.166;886.0;886.0;886.0;15.816;16.25;16.783;17.434;18.2;19.4;20.616;9.279468536376953;0.3594685363769532;0.3594685363769532
2017-06-21 04:00:00;8.92;885.834;14.967;9.398;9.408;9.778;9.704;9.727;9.718;9.75;9.646;885.334;886.0;886.0;886.666;886.166;886.0;886.0;15.3;15.816;16.25;16.783;17.434;18.2;19.4;8.848546028137207;-0.5494539718627927;0.5494539718627927
2017-06-21 05:00:00;9.398;886.0;14.633;9.67;8.92;9.408;9.778;9.704;9.727;9.718;9.75;885.834;885.334;886.0;886.0;886.666;886.166;886.0;14.967;15.3;15.816;16.25;16.783;17.434;18.2;9.465076446533203;-0.2049235534667968;0.2049235534667968
2017-06-21 06:00:00;9.67;886.334;14.166;8.545;9.398;8.92;9.408;9.778;9.704;9.727;9.718;886.0;885.834;885.334;886.0;886.0;886.666;886.166;14.633;14.967;15.3;15.816;16.25;16.783;17.434;9.625426292419434;1.0804262924194337;1.0804262924194337
2017-06-21 07:00:00;8.545;887.0;14.116;8.917;9.67;9.398;8.92;9.408;9.778;9.704;9.727;886.334;886.0;885.834;885.334;886.0;886.0;886.666;14.166;14.633;14.967;15.3;15.816;16.25;16.783;8.651769638061523;-0.2652303619384764;0.2652303619384764
2017-06-21 08:00:00;8.917;888.0;14.55;8.338;8.545;9.67;9.398;8.92;9.408;9.778;9.704;887.0;886.334;886.0;885.834;885.334;886.0;886.0;14.116;14.166;14.633;14.967;15.3;15.816;16.25;9.058595657348633;0.7205956573486336;0.7205956573486336
2017-06-21 09:00:00;8.338;888.834;15.7;9.246;8.917;8.545;9.67;9.398;8.92;9.408;9.778;888.0;887.0;886.334;886.0;885.834;885.334;886.0;14.55;14.116;14.166;14.633;14.967;15.3;15.816;8.35034465789795;-0.8956553421020512;0.8956553421020512
2017-06-21 10:00:00;9.246;889.0;17.1;9.068;8.338;8.917;8.545;9.67;9.398;8.92;9.408;888.834;888.0;887.0;886.334;886.0;885.834;885.334;15.7;14.55;14.116;14.166;14.633;14.967;15.3;9.198967933654785;0.13096793365478554;0.13096793365478554
