;index;Longitude;Latitude;Data;Temperatura_Verif
2292;2292;-42.75;-14.25;2017-04-06 12:00:00;22.016
2293;2293;-42.75;-14.25;2017-04-06 13:00:00;22.95
2294;2294;-42.75;-14.25;2017-04-06 14:00:00;23.45
2295;2295;-42.75;-14.25;2017-04-06 15:00:00;23.85
2296;2296;-42.75;-14.25;2017-04-06 16:00:00;23.967
2297;2297;-42.75;-14.25;2017-04-06 17:00:00;23.25
2298;2298;-42.75;-14.25;2017-04-06 18:00:00;22.634
2299;2299;-42.75;-14.25;2017-04-06 19:00:00;22.367
2300;2300;-42.75;-14.25;2017-04-06 20:00:00;22.0
2301;2301;-42.75;-14.25;2017-04-06 21:00:00;21.734
2302;2302;-42.75;-14.25;2017-04-06 22:00:00;20.95
2303;2303;-42.75;-14.25;2017-04-06 23:00:00;19.6
2304;2304;-42.75;-14.25;2017-04-07 00:00:00;18.75
2305;2305;-42.75;-14.25;2017-04-07 01:00:00;18.066
2306;2306;-42.75;-14.25;2017-04-07 02:00:00;17.65
2307;2307;-42.75;-14.25;2017-04-07 03:00:00;17.5
2308;2308;-42.75;-14.25;2017-04-07 04:00:00;17.3
2309;2309;-42.75;-14.25;2017-04-07 05:00:00;16.933
2310;2310;-42.75;-14.25;2017-04-07 06:00:00;16.683
2311;2311;-42.75;-14.25;2017-04-07 07:00:00;16.75
2312;2312;-42.75;-14.25;2017-04-07 08:00:00;17.184
2313;2313;-42.75;-14.25;2017-04-07 09:00:00;18.984
2314;2314;-42.75;-14.25;2017-04-07 10:00:00;20.234
2315;2315;-42.75;-14.25;2017-04-07 11:00:00;21.166
2316;2316;-42.75;-14.25;2017-04-07 12:00:00;22.066
2317;2317;-42.75;-14.25;2017-04-07 13:00:00;22.334
2318;2318;-42.75;-14.25;2017-04-07 14:00:00;22.75
2319;2319;-42.75;-14.25;2017-04-07 15:00:00;23.1
2320;2320;-42.75;-14.25;2017-04-07 16:00:00;23.234
2321;2321;-42.75;-14.25;2017-04-07 17:00:00;22.833
2322;2322;-42.75;-14.25;2017-04-07 18:00:00;22.166
2323;2323;-42.75;-14.25;2017-04-07 19:00:00;21.7
2324;2324;-42.75;-14.25;2017-04-07 20:00:00;21.666
2325;2325;-42.75;-14.25;2017-04-07 21:00:00;21.584
2326;2326;-42.75;-14.25;2017-04-07 22:00:00;20.6
2327;2327;-42.75;-14.25;2017-04-07 23:00:00;19.533
2328;2328;-42.75;-14.25;2017-04-08 00:00:00;18.883
2329;2329;-42.75;-14.25;2017-04-08 01:00:00;18.25
2330;2330;-42.75;-14.25;2017-04-08 02:00:00;17.784
2331;2331;-42.75;-14.25;2017-04-08 03:00:00;17.416
2332;2332;-42.75;-14.25;2017-04-08 04:00:00;17.084
2333;2333;-42.75;-14.25;2017-04-08 05:00:00;16.533
2334;2334;-42.75;-14.25;2017-04-08 06:00:00;16.234
2335;2335;-42.75;-14.25;2017-04-08 07:00:00;16.3
2336;2336;-42.75;-14.25;2017-04-08 08:00:00;17.084
2337;2337;-42.75;-14.25;2017-04-08 09:00:00;18.55
2338;2338;-42.75;-14.25;2017-04-08 10:00:00;19.85
2339;2339;-42.75;-14.25;2017-04-08 11:00:00;20.916
2340;2340;-42.75;-14.25;2017-04-08 12:00:00;21.95
2341;2341;-42.75;-14.25;2017-04-08 13:00:00;22.716
2342;2342;-42.75;-14.25;2017-04-08 14:00:00;23.367
2343;2343;-42.75;-14.25;2017-04-08 15:00:00;23.617
2344;2344;-42.75;-14.25;2017-04-08 16:00:00;23.55
2345;2345;-42.75;-14.25;2017-04-08 17:00:00;23.066
2346;2346;-42.75;-14.25;2017-04-08 18:00:00;22.767
2347;2347;-42.75;-14.25;2017-04-08 19:00:00;22.75
2348;2348;-42.75;-14.25;2017-04-08 20:00:00;21.867
2349;2349;-42.75;-14.25;2017-04-08 21:00:00;20.966
2350;2350;-42.75;-14.25;2017-04-08 22:00:00;19.466
2351;2351;-42.75;-14.25;2017-04-08 23:00:00;18.834
2352;2352;-42.75;-14.25;2017-04-09 00:00:00;18.334
2353;2353;-42.75;-14.25;2017-04-09 01:00:00;17.733
2354;2354;-42.75;-14.25;2017-04-09 02:00:00;17.383
2355;2355;-42.75;-14.25;2017-04-09 03:00:00;17.2
2356;2356;-42.75;-14.25;2017-04-09 04:00:00;17.066
2357;2357;-42.75;-14.25;2017-04-09 05:00:00;16.966
2358;2358;-42.75;-14.25;2017-04-09 06:00:00;16.9
2359;2359;-42.75;-14.25;2017-04-09 07:00:00;16.816
2360;2360;-42.75;-14.25;2017-04-09 08:00:00;16.8
2361;2361;-42.75;-14.25;2017-04-09 09:00:00;17.717
2362;2362;-42.75;-14.25;2017-04-09 10:00:00;19.183
2363;2363;-42.75;-14.25;2017-04-09 11:00:00;20.35
2364;2364;-42.75;-14.25;2017-04-09 12:00:00;21.316
2365;2365;-42.75;-14.25;2017-04-09 13:00:00;22.15
2366;2366;-42.75;-14.25;2017-04-09 14:00:00;22.883
2367;2367;-42.75;-14.25;2017-04-09 15:00:00;23.333
2368;2368;-42.75;-14.25;2017-04-09 16:00:00;23.3
2369;2369;-42.75;-14.25;2017-04-09 17:00:00;22.833
2370;2370;-42.75;-14.25;2017-04-09 18:00:00;22.15
2371;2371;-42.75;-14.25;2017-04-09 19:00:00;21.95
2372;2372;-42.75;-14.25;2017-04-09 20:00:00;21.333
2373;2373;-42.75;-14.25;2017-04-09 21:00:00;20.55
2374;2374;-42.75;-14.25;2017-04-09 22:00:00;19.617
2375;2375;-42.75;-14.25;2017-04-09 23:00:00;18.45
2376;2376;-42.75;-14.25;2017-04-10 00:00:00;17.75
2377;2377;-42.75;-14.25;2017-04-10 01:00:00;17.35
2378;2378;-42.75;-14.25;2017-04-10 02:00:00;17.117
2379;2379;-42.75;-14.25;2017-04-10 03:00:00;16.9
2380;2380;-42.75;-14.25;2017-04-10 04:00:00;16.983
2381;2381;-42.75;-14.25;2017-04-10 05:00:00;16.883
2382;2382;-42.75;-14.25;2017-04-10 06:00:00;16.684
2383;2383;-42.75;-14.25;2017-04-10 07:00:00;16.867
2384;2384;-42.75;-14.25;2017-04-10 08:00:00;17.15
2385;2385;-42.75;-14.25;2017-04-10 09:00:00;18.066
2386;2386;-42.75;-14.25;2017-04-10 10:00:00;19.434
2387;2387;-42.75;-14.25;2017-04-10 11:00:00;20.617
2388;2388;-42.75;-14.25;2017-04-10 12:00:00;21.45
2389;2389;-42.75;-14.25;2017-04-10 13:00:00;22.133
2390;2390;-42.75;-14.25;2017-04-10 14:00:00;22.683
2391;2391;-42.75;-14.25;2017-04-10 15:00:00;23.284
2392;2392;-42.75;-14.25;2017-04-10 16:00:00;23.2
2393;2393;-42.75;-14.25;2017-04-10 17:00:00;21.984
2394;2394;-42.75;-14.25;2017-04-10 18:00:00;21.35
2395;2395;-42.75;-14.25;2017-04-10 19:00:00;21.034
2396;2396;-42.75;-14.25;2017-04-10 20:00:00;20.75
2397;2397;-42.75;-14.25;2017-04-10 21:00:00;20.784
2398;2398;-42.75;-14.25;2017-04-10 22:00:00;20.034
2399;2399;-42.75;-14.25;2017-04-10 23:00:00;19.416
2400;2400;-42.75;-14.25;2017-04-11 00:00:00;19.25
2401;2401;-42.75;-14.25;2017-04-11 01:00:00;19.133
2402;2402;-42.75;-14.25;2017-04-11 02:00:00;18.416
2403;2403;-42.75;-14.25;2017-04-11 03:00:00;17.867
2404;2404;-42.75;-14.25;2017-04-11 04:00:00;17.45
2405;2405;-42.75;-14.25;2017-04-11 05:00:00;17.333
2406;2406;-42.75;-14.25;2017-04-11 06:00:00;17.15
2407;2407;-42.75;-14.25;2017-04-11 07:00:00;17.216
2408;2408;-42.75;-14.25;2017-04-11 08:00:00;17.6
2409;2409;-42.75;-14.25;2017-04-11 09:00:00;19.133
2410;2410;-42.75;-14.25;2017-04-11 10:00:00;20.367
2411;2411;-42.75;-14.25;2017-04-11 11:00:00;21.4
2412;2412;-42.75;-14.25;2017-04-11 12:00:00;22.584
2413;2413;-42.75;-14.25;2017-04-11 13:00:00;23.95
2414;2414;-42.75;-14.25;2017-04-11 14:00:00;24.716
2415;2415;-42.75;-14.25;2017-04-11 15:00:00;25.0
2416;2416;-42.75;-14.25;2017-04-11 16:00:00;25.317
2417;2417;-42.75;-14.25;2017-04-11 17:00:00;24.484
2418;2418;-42.75;-14.25;2017-04-11 18:00:00;23.85
2419;2419;-42.75;-14.25;2017-04-11 19:00:00;23.784
2420;2420;-42.75;-14.25;2017-04-11 20:00:00;23.184
2421;2421;-42.75;-14.25;2017-04-11 21:00:00;22.834
2422;2422;-42.75;-14.25;2017-04-11 22:00:00;22.367
2423;2423;-42.75;-14.25;2017-04-11 23:00:00;21.35
2424;2424;-42.75;-14.25;2017-04-12 00:00:00;19.95
2425;2425;-42.75;-14.25;2017-04-12 01:00:00;20.284
2426;2426;-42.75;-14.25;2017-04-12 02:00:00;19.633
2427;2427;-42.75;-14.25;2017-04-12 03:00:00;19.133
2428;2428;-42.75;-14.25;2017-04-12 04:00:00;19.216
2429;2429;-42.75;-14.25;2017-04-12 05:00:00;18.334
2430;2430;-42.75;-14.25;2017-04-12 06:00:00;17.783
2431;2431;-42.75;-14.25;2017-04-12 07:00:00;17.716
2432;2432;-42.75;-14.25;2017-04-12 08:00:00;18.416
2433;2433;-42.75;-14.25;2017-04-12 09:00:00;20.016
2434;2434;-42.75;-14.25;2017-04-12 10:00:00;21.05
2435;2435;-42.75;-14.25;2017-04-12 11:00:00;22.584
2436;2436;-42.75;-14.25;2017-04-12 12:00:00;24.266
2437;2437;-42.75;-14.25;2017-04-12 13:00:00;25.466
2438;2438;-42.75;-14.25;2017-04-12 14:00:00;25.617
2439;2439;-42.75;-14.25;2017-04-12 15:00:00;25.883
2440;2440;-42.75;-14.25;2017-04-12 16:00:00;25.65
2441;2441;-42.75;-14.25;2017-04-12 17:00:00;24.8
2442;2442;-42.75;-14.25;2017-04-12 18:00:00;24.3
2443;2443;-42.75;-14.25;2017-04-12 19:00:00;24.084
2444;2444;-42.75;-14.25;2017-04-12 20:00:00;23.85
2445;2445;-42.75;-14.25;2017-04-12 21:00:00;23.816
2446;2446;-42.75;-14.25;2017-04-12 22:00:00;23.284
2447;2447;-42.75;-14.25;2017-04-12 23:00:00;22.166
2448;2448;-42.75;-14.25;2017-04-13 00:00:00;20.4
2449;2449;-42.75;-14.25;2017-04-13 01:00:00;20.016
2450;2450;-42.75;-14.25;2017-04-13 02:00:00;19.0
2451;2451;-42.75;-14.25;2017-04-13 03:00:00;18.016
2452;2452;-42.75;-14.25;2017-04-13 04:00:00;18.2
2453;2453;-42.75;-14.25;2017-04-13 05:00:00;17.666
2454;2454;-42.75;-14.25;2017-04-13 06:00:00;18.2
2455;2455;-42.75;-14.25;2017-04-13 07:00:00;18.216
2456;2456;-42.75;-14.25;2017-04-13 08:00:00;18.284
2457;2457;-42.75;-14.25;2017-04-13 09:00:00;18.484
2458;2458;-42.75;-14.25;2017-04-13 10:00:00;19.233
2459;2459;-42.75;-14.25;2017-04-13 11:00:00;20.566
2460;2460;-42.75;-14.25;2017-04-13 12:00:00;21.55
2461;2461;-42.75;-14.25;2017-04-13 13:00:00;22.116
2462;2462;-42.75;-14.25;2017-04-13 14:00:00;22.9
2463;2463;-42.75;-14.25;2017-04-13 15:00:00;23.416
2464;2464;-42.75;-14.25;2017-04-13 16:00:00;23.417
2465;2465;-42.75;-14.25;2017-04-13 17:00:00;23.067
2466;2466;-42.75;-14.25;2017-04-13 18:00:00;22.7
2467;2467;-42.75;-14.25;2017-04-13 19:00:00;22.583
2468;2468;-42.75;-14.25;2017-04-13 20:00:00;21.884
2469;2469;-42.75;-14.25;2017-04-13 21:00:00;21.3
2470;2470;-42.75;-14.25;2017-04-13 22:00:00;20.266
2471;2471;-42.75;-14.25;2017-04-13 23:00:00;19.633
2472;2472;-42.75;-14.25;2017-04-14 00:00:00;19.284
2473;2473;-42.75;-14.25;2017-04-14 01:00:00;18.45
2474;2474;-42.75;-14.25;2017-04-14 02:00:00;17.666
2475;2475;-42.75;-14.25;2017-04-14 03:00:00;17.666
2476;2476;-42.75;-14.25;2017-04-14 04:00:00;17.617
2477;2477;-42.75;-14.25;2017-04-14 05:00:00;17.15
2478;2478;-42.75;-14.25;2017-04-14 06:00:00;16.8
2479;2479;-42.75;-14.25;2017-04-14 07:00:00;16.65
2480;2480;-42.75;-14.25;2017-04-14 08:00:00;16.683
2481;2481;-42.75;-14.25;2017-04-14 09:00:00;17.167
2482;2482;-42.75;-14.25;2017-04-14 10:00:00;18.15
2483;2483;-42.75;-14.25;2017-04-14 11:00:00;18.984
2484;2484;-42.75;-14.25;2017-04-14 12:00:00;19.883
2485;2485;-42.75;-14.25;2017-04-14 13:00:00;20.383
2486;2486;-42.75;-14.25;2017-04-14 14:00:00;20.5
2487;2487;-42.75;-14.25;2017-04-14 15:00:00;21.034
2488;2488;-42.75;-14.25;2017-04-14 16:00:00;21.266
2489;2489;-42.75;-14.25;2017-04-14 17:00:00;20.867
2490;2490;-42.75;-14.25;2017-04-14 18:00:00;20.6
2491;2491;-42.75;-14.25;2017-04-14 19:00:00;20.634
2492;2492;-42.75;-14.25;2017-04-14 20:00:00;20.534
2493;2493;-42.75;-14.25;2017-04-14 21:00:00;19.984
2494;2494;-42.75;-14.25;2017-04-14 22:00:00;19.534
2495;2495;-42.75;-14.25;2017-04-14 23:00:00;18.867
2496;2496;-42.75;-14.25;2017-04-15 00:00:00;18.184
2497;2497;-42.75;-14.25;2017-04-15 01:00:00;17.734
2498;2498;-42.75;-14.25;2017-04-15 02:00:00;17.467
2499;2499;-42.75;-14.25;2017-04-15 03:00:00;17.1
2500;2500;-42.75;-14.25;2017-04-15 04:00:00;17.2
2501;2501;-42.75;-14.25;2017-04-15 05:00:00;17.184
2502;2502;-42.75;-14.25;2017-04-15 06:00:00;17.034
2503;2503;-42.75;-14.25;2017-04-15 07:00:00;16.934
2504;2504;-42.75;-14.25;2017-04-15 08:00:00;16.8
2505;2505;-42.75;-14.25;2017-04-15 09:00:00;17.3
2506;2506;-42.75;-14.25;2017-04-15 10:00:00;18.5
2507;2507;-42.75;-14.25;2017-04-15 11:00:00;19.6
2508;2508;-42.75;-14.25;2017-04-15 12:00:00;20.683
2509;2509;-42.75;-14.25;2017-04-15 13:00:00;21.25
2510;2510;-42.75;-14.25;2017-04-15 14:00:00;21.767
2511;2511;-42.75;-14.25;2017-04-15 15:00:00;22.084
2512;2512;-42.75;-14.25;2017-04-15 16:00:00;22.117
2513;2513;-42.75;-14.25;2017-04-15 17:00:00;21.684
2514;2514;-42.75;-14.25;2017-04-15 18:00:00;21.383
2515;2515;-42.75;-14.25;2017-04-15 19:00:00;21.25
2516;2516;-42.75;-14.25;2017-04-15 20:00:00;20.734
2517;2517;-42.75;-14.25;2017-04-15 21:00:00;19.833
2518;2518;-42.75;-14.25;2017-04-15 22:00:00;19.166
2519;2519;-42.75;-14.25;2017-04-15 23:00:00;18.667
2520;2520;-42.75;-14.25;2017-04-16 00:00:00;18.117
2521;2521;-42.75;-14.25;2017-04-16 01:00:00;17.55
2522;2522;-42.75;-14.25;2017-04-16 02:00:00;17.066
2523;2523;-42.75;-14.25;2017-04-16 03:00:00;17.0
2524;2524;-42.75;-14.25;2017-04-16 04:00:00;17.0
2525;2525;-42.75;-14.25;2017-04-16 05:00:00;16.95
2526;2526;-42.75;-14.25;2017-04-16 06:00:00;16.766
2527;2527;-42.75;-14.25;2017-04-16 07:00:00;16.416
2528;2528;-42.75;-14.25;2017-04-16 08:00:00;16.683
2529;2529;-42.75;-14.25;2017-04-16 09:00:00;18.184
2530;2530;-42.75;-14.25;2017-04-16 10:00:00;19.017
2531;2531;-42.75;-14.25;2017-04-16 11:00:00;19.934
2532;2532;-42.75;-14.25;2017-04-16 12:00:00;20.766
2533;2533;-42.75;-14.25;2017-04-16 13:00:00;21.516
2534;2534;-42.75;-14.25;2017-04-16 14:00:00;22.234
2535;2535;-42.75;-14.25;2017-04-16 15:00:00;22.666
2536;2536;-42.75;-14.25;2017-04-16 16:00:00;22.65
2537;2537;-42.75;-14.25;2017-04-16 17:00:00;22.133
2538;2538;-42.75;-14.25;2017-04-16 18:00:00;21.7
2539;2539;-42.75;-14.25;2017-04-16 19:00:00;21.6
2540;2540;-42.75;-14.25;2017-04-16 20:00:00;21.367
2541;2541;-42.75;-14.25;2017-04-16 21:00:00;21.334
2542;2542;-42.75;-14.25;2017-04-16 22:00:00;21.15
2543;2543;-42.75;-14.25;2017-04-16 23:00:00;20.684
2544;2544;-42.75;-14.25;2017-04-17 00:00:00;19.717
2545;2545;-42.75;-14.25;2017-04-17 01:00:00;19.0
2546;2546;-42.75;-14.25;2017-04-17 02:00:00;19.084
2547;2547;-42.75;-14.25;2017-04-17 03:00:00;18.534
2548;2548;-42.75;-14.25;2017-04-17 04:00:00;18.467
2549;2549;-42.75;-14.25;2017-04-17 05:00:00;18.85
2550;2550;-42.75;-14.25;2017-04-17 06:00:00;17.183
2551;2551;-42.75;-14.25;2017-04-17 07:00:00;17.084
2552;2552;-42.75;-14.25;2017-04-17 08:00:00;17.3
2553;2553;-42.75;-14.25;2017-04-17 09:00:00;18.234
2554;2554;-42.75;-14.25;2017-04-17 10:00:00;19.983
2555;2555;-42.75;-14.25;2017-04-17 11:00:00;21.2
2556;2556;-42.75;-14.25;2017-04-17 12:00:00;22.133
2557;2557;-42.75;-14.25;2017-04-17 13:00:00;23.116
2558;2558;-42.75;-14.25;2017-04-17 14:00:00;23.867
2559;2559;-42.75;-14.25;2017-04-17 15:00:00;24.133
2560;2560;-42.75;-14.25;2017-04-17 16:00:00;24.084
2561;2561;-42.75;-14.25;2017-04-17 17:00:00;23.65
2562;2562;-42.75;-14.25;2017-04-17 18:00:00;23.05
2563;2563;-42.75;-14.25;2017-04-17 19:00:00;22.75
2564;2564;-42.75;-14.25;2017-04-17 20:00:00;22.6
2565;2565;-42.75;-14.25;2017-04-17 21:00:00;22.9
2566;2566;-42.75;-14.25;2017-04-17 22:00:00;22.6
2567;2567;-42.75;-14.25;2017-04-17 23:00:00;22.1
2568;2568;-42.75;-14.25;2017-04-18 00:00:00;21.266
2569;2569;-42.75;-14.25;2017-04-18 01:00:00;20.3
2570;2570;-42.75;-14.25;2017-04-18 02:00:00;20.883
2571;2571;-42.75;-14.25;2017-04-18 03:00:00;20.733
2572;2572;-42.75;-14.25;2017-04-18 04:00:00;20.533
2573;2573;-42.75;-14.25;2017-04-18 05:00:00;19.633
2574;2574;-42.75;-14.25;2017-04-18 06:00:00;18.517
2575;2575;-42.75;-14.25;2017-04-18 07:00:00;18.967
2576;2576;-42.75;-14.25;2017-04-18 08:00:00;19.884
2577;2577;-42.75;-14.25;2017-04-18 09:00:00;20.684
2578;2578;-42.75;-14.25;2017-04-18 10:00:00;21.383
2579;2579;-42.75;-14.25;2017-04-18 11:00:00;22.25
2580;2580;-42.75;-14.25;2017-04-18 12:00:00;23.067
2581;2581;-42.75;-14.25;2017-04-18 13:00:00;23.9
2582;2582;-42.75;-14.25;2017-04-18 14:00:00;24.484
2583;2583;-42.75;-14.25;2017-04-18 15:00:00;24.716
2584;2584;-42.75;-14.25;2017-04-18 16:00:00;24.666
2585;2585;-42.75;-14.25;2017-04-18 17:00:00;23.9
2586;2586;-42.75;-14.25;2017-04-18 18:00:00;23.333
2587;2587;-42.75;-14.25;2017-04-18 19:00:00;22.684
2588;2588;-42.75;-14.25;2017-04-18 20:00:00;21.084
2589;2589;-42.75;-14.25;2017-04-18 21:00:00;20.25
2590;2590;-42.75;-14.25;2017-04-18 22:00:00;19.9
2591;2591;-42.75;-14.25;2017-04-18 23:00:00;19.516
2592;2592;-42.75;-14.25;2017-04-19 00:00:00;19.15
2593;2593;-42.75;-14.25;2017-04-19 01:00:00;18.05
2594;2594;-42.75;-14.25;2017-04-19 02:00:00;16.933
2595;2595;-42.75;-14.25;2017-04-19 03:00:00;16.467
2596;2596;-42.75;-14.25;2017-04-19 04:00:00;16.566
2597;2597;-42.75;-14.25;2017-04-19 05:00:00;16.5
2598;2598;-42.75;-14.25;2017-04-19 06:00:00;16.434
2599;2599;-42.75;-14.25;2017-04-19 07:00:00;16.35
2600;2600;-42.75;-14.25;2017-04-19 08:00:00;16.683
2601;2601;-42.75;-14.25;2017-04-19 09:00:00;17.217
2602;2602;-42.75;-14.25;2017-04-19 10:00:00;17.434
2603;2603;-42.75;-14.25;2017-04-19 11:00:00;18.534
2604;2604;-42.75;-14.25;2017-04-19 12:00:00;19.884
2605;2605;-42.75;-14.25;2017-04-19 13:00:00;20.983
2606;2606;-42.75;-14.25;2017-04-19 14:00:00;21.867
2607;2607;-42.75;-14.25;2017-04-19 15:00:00;22.184
2608;2608;-42.75;-14.25;2017-04-19 16:00:00;22.083
2609;2609;-42.75;-14.25;2017-04-19 17:00:00;21.7
2610;2610;-42.75;-14.25;2017-04-19 18:00:00;21.367
2611;2611;-42.75;-14.25;2017-04-19 19:00:00;21.366
2612;2612;-42.75;-14.25;2017-04-19 20:00:00;19.884
2613;2613;-42.75;-14.25;2017-04-19 21:00:00;19.184
2614;2614;-42.75;-14.25;2017-04-19 22:00:00;18.6
2615;2615;-42.75;-14.25;2017-04-19 23:00:00;18.2
2616;2616;-42.75;-14.25;2017-04-20 00:00:00;17.65
2617;2617;-42.75;-14.25;2017-04-20 01:00:00;16.767
2618;2618;-42.75;-14.25;2017-04-20 02:00:00;16.184
2619;2619;-42.75;-14.25;2017-04-20 03:00:00;16.017
2620;2620;-42.75;-14.25;2017-04-20 04:00:00;15.984
2621;2621;-42.75;-14.25;2017-04-20 05:00:00;16.0
2622;2622;-42.75;-14.25;2017-04-20 06:00:00;15.95
2623;2623;-42.75;-14.25;2017-04-20 07:00:00;15.9
2624;2624;-42.75;-14.25;2017-04-20 08:00:00;15.933
2625;2625;-42.75;-14.25;2017-04-20 09:00:00;16.117
2626;2626;-42.75;-14.25;2017-04-20 10:00:00;16.667
2627;2627;-42.75;-14.25;2017-04-20 11:00:00;18.367
2628;2628;-42.75;-14.25;2017-04-20 12:00:00;18.65
2629;2629;-42.75;-14.25;2017-04-20 13:00:00;19.367
2630;2630;-42.75;-14.25;2017-04-20 14:00:00;19.784
2631;2631;-42.75;-14.25;2017-04-20 15:00:00;20.117
2632;2632;-42.75;-14.25;2017-04-20 16:00:00;19.85
2633;2633;-42.75;-14.25;2017-04-20 17:00:00;19.0
2634;2634;-42.75;-14.25;2017-04-20 18:00:00;18.484
2635;2635;-42.75;-14.25;2017-04-20 19:00:00;18.266
2636;2636;-42.75;-14.25;2017-04-20 20:00:00;18.117
2637;2637;-42.75;-14.25;2017-04-20 21:00:00;17.65
2638;2638;-42.75;-14.25;2017-04-20 22:00:00;17.2
2639;2639;-42.75;-14.25;2017-04-20 23:00:00;16.984
2640;2640;-42.75;-14.25;2017-04-21 00:00:00;16.617
2641;2641;-42.75;-14.25;2017-04-21 01:00:00;16.1
2642;2642;-42.75;-14.25;2017-04-21 02:00:00;15.8
2643;2643;-42.75;-14.25;2017-04-21 03:00:00;15.55
2644;2644;-42.75;-14.25;2017-04-21 04:00:00;15.216
2645;2645;-42.75;-14.25;2017-04-21 05:00:00;15.066
2646;2646;-42.75;-14.25;2017-04-21 06:00:00;14.8
2647;2647;-42.75;-14.25;2017-04-21 07:00:00;15.0
2648;2648;-42.75;-14.25;2017-04-21 08:00:00;16.15
2649;2649;-42.75;-14.25;2017-04-21 09:00:00;17.1
2650;2650;-42.75;-14.25;2017-04-21 10:00:00;18.45
2651;2651;-42.75;-14.25;2017-04-21 11:00:00;19.7
2652;2652;-42.75;-14.25;2017-04-21 12:00:00;20.983
2653;2653;-42.75;-14.25;2017-04-21 13:00:00;22.034
2654;2654;-42.75;-14.25;2017-04-21 14:00:00;22.633
2655;2655;-42.75;-14.25;2017-04-21 15:00:00;23.016
2656;2656;-42.75;-14.25;2017-04-21 16:00:00;23.233
2657;2657;-42.75;-14.25;2017-04-21 17:00:00;22.683
2658;2658;-42.75;-14.25;2017-04-21 18:00:00;22.667
2659;2659;-42.75;-14.25;2017-04-21 19:00:00;22.166
2660;2660;-42.75;-14.25;2017-04-21 20:00:00;21.15
2661;2661;-42.75;-14.25;2017-04-21 21:00:00;20.766
2662;2662;-42.75;-14.25;2017-04-21 22:00:00;19.566
2663;2663;-42.75;-14.25;2017-04-21 23:00:00;18.766
2664;2664;-42.75;-14.25;2017-04-22 00:00:00;18.0
2665;2665;-42.75;-14.25;2017-04-22 01:00:00;17.25
2666;2666;-42.75;-14.25;2017-04-22 02:00:00;16.816
2667;2667;-42.75;-14.25;2017-04-22 03:00:00;16.417
2668;2668;-42.75;-14.25;2017-04-22 04:00:00;16.234
2669;2669;-42.75;-14.25;2017-04-22 05:00:00;16.2
2670;2670;-42.75;-14.25;2017-04-22 06:00:00;16.184
2671;2671;-42.75;-14.25;2017-04-22 07:00:00;16.25
2672;2672;-42.75;-14.25;2017-04-22 08:00:00;16.584
2673;2673;-42.75;-14.25;2017-04-22 09:00:00;17.084
2674;2674;-42.75;-14.25;2017-04-22 10:00:00;17.8
2675;2675;-42.75;-14.25;2017-04-22 11:00:00;20.4
2676;2676;-42.75;-14.25;2017-04-22 12:00:00;22.7
2677;2677;-42.75;-14.25;2017-04-22 13:00:00;24.016
2678;2678;-42.75;-14.25;2017-04-22 14:00:00;25.2
2679;2679;-42.75;-14.25;2017-04-22 15:00:00;24.8
2680;2680;-42.75;-14.25;2017-04-22 16:00:00;25.817
2681;2681;-42.75;-14.25;2017-04-22 17:00:00;24.417
2682;2682;-42.75;-14.25;2017-04-22 18:00:00;24.016
2683;2683;-42.75;-14.25;2017-04-22 19:00:00;23.984
2684;2684;-42.75;-14.25;2017-04-22 20:00:00;23.033
2685;2685;-42.75;-14.25;2017-04-22 21:00:00;22.5
2686;2686;-42.75;-14.25;2017-04-22 22:00:00;22.267
2687;2687;-42.75;-14.25;2017-04-22 23:00:00;21.767
2688;2688;-42.75;-14.25;2017-04-23 00:00:00;21.383
2689;2689;-42.75;-14.25;2017-04-23 01:00:00;20.983
2690;2690;-42.75;-14.25;2017-04-23 02:00:00;20.15
2691;2691;-42.75;-14.25;2017-04-23 03:00:00;19.617
2692;2692;-42.75;-14.25;2017-04-23 04:00:00;20.133
2693;2693;-42.75;-14.25;2017-04-23 05:00:00;19.767
2694;2694;-42.75;-14.25;2017-04-23 06:00:00;19.267
2695;2695;-42.75;-14.25;2017-04-23 07:00:00;19.383
2696;2696;-42.75;-14.25;2017-04-23 08:00:00;20.3
2697;2697;-42.75;-14.25;2017-04-23 09:00:00;20.983
2698;2698;-42.75;-14.25;2017-04-23 10:00:00;22.383
2699;2699;-42.75;-14.25;2017-04-23 11:00:00;23.867
2700;2700;-42.75;-14.25;2017-04-23 12:00:00;24.65
2701;2701;-42.75;-14.25;2017-04-23 13:00:00;25.15
2702;2702;-42.75;-14.25;2017-04-23 14:00:00;25.55
2703;2703;-42.75;-14.25;2017-04-23 15:00:00;25.617
2704;2704;-42.75;-14.25;2017-04-23 16:00:00;25.416
2705;2705;-42.75;-14.25;2017-04-23 17:00:00;24.967
2706;2706;-42.75;-14.25;2017-04-23 18:00:00;24.05
2707;2707;-42.75;-14.25;2017-04-23 19:00:00;23.234
2708;2708;-42.75;-14.25;2017-04-23 20:00:00;22.984
2709;2709;-42.75;-14.25;2017-04-23 21:00:00;22.666
2710;2710;-42.75;-14.25;2017-04-23 22:00:00;22.15
2711;2711;-42.75;-14.25;2017-04-23 23:00:00;22.184
2712;2712;-42.75;-14.25;2017-04-24 00:00:00;20.883
2713;2713;-42.75;-14.25;2017-04-24 01:00:00;20.117
2714;2714;-42.75;-14.25;2017-04-24 02:00:00;19.584
