;index;Longitude;Latitude;Data;pressao_Verif
450;450;-42.75;-14.25;2017-01-19 18:00:00;882.0
451;451;-42.75;-14.25;2017-01-19 19:00:00;882.334
452;452;-42.75;-14.25;2017-01-19 20:00:00;883.0
453;453;-42.75;-14.25;2017-01-19 21:00:00;883.166
454;454;-42.75;-14.25;2017-01-19 22:00:00;884.0
455;455;-42.75;-14.25;2017-01-19 23:00:00;884.0
456;456;-42.75;-14.25;2017-01-20 00:00:00;883.666
457;457;-42.75;-14.25;2017-01-20 01:00:00;883.0
458;458;-42.75;-14.25;2017-01-20 02:00:00;883.0
459;459;-42.75;-14.25;2017-01-20 03:00:00;883.0
460;460;-42.75;-14.25;2017-01-20 04:00:00;883.0
461;461;-42.75;-14.25;2017-01-20 05:00:00;884.0
462;462;-42.75;-14.25;2017-01-20 06:00:00;884.0
463;463;-42.75;-14.25;2017-01-20 07:00:00;884.5
464;464;-42.75;-14.25;2017-01-20 08:00:00;885.0
465;465;-42.75;-14.25;2017-01-20 09:00:00;885.166
466;466;-42.75;-14.25;2017-01-20 10:00:00;885.5
467;467;-42.75;-14.25;2017-01-20 11:00:00;885.0
468;468;-42.75;-14.25;2017-01-20 12:00:00;885.0
469;469;-42.75;-14.25;2017-01-20 13:00:00;884.334
470;470;-42.75;-14.25;2017-01-20 14:00:00;883.834
471;471;-42.75;-14.25;2017-01-20 15:00:00;883.0
472;472;-42.75;-14.25;2017-01-20 16:00:00;883.0
473;473;-42.75;-14.25;2017-01-20 17:00:00;882.5
474;474;-42.75;-14.25;2017-01-20 18:00:00;882.666
475;475;-42.75;-14.25;2017-01-20 19:00:00;883.0
476;476;-42.75;-14.25;2017-01-20 20:00:00;883.666
477;477;-42.75;-14.25;2017-01-20 21:00:00;884.0
478;478;-42.75;-14.25;2017-01-20 22:00:00;884.334
479;479;-42.75;-14.25;2017-01-20 23:00:00;884.0
480;480;-42.75;-14.25;2017-01-21 00:00:00;884.0
481;481;-42.75;-14.25;2017-01-21 01:00:00;883.666
482;482;-42.75;-14.25;2017-01-21 02:00:00;883.0
483;483;-42.75;-14.25;2017-01-21 03:00:00;883.0
484;484;-42.75;-14.25;2017-01-21 04:00:00;883.0
485;485;-42.75;-14.25;2017-01-21 05:00:00;883.166
486;486;-42.75;-14.25;2017-01-21 06:00:00;884.0
487;487;-42.75;-14.25;2017-01-21 07:00:00;884.334
488;488;-42.75;-14.25;2017-01-21 08:00:00;884.834
489;489;-42.75;-14.25;2017-01-21 09:00:00;885.0
490;490;-42.75;-14.25;2017-01-21 10:00:00;885.0
491;491;-42.75;-14.25;2017-01-21 11:00:00;885.0
492;492;-42.75;-14.25;2017-01-21 12:00:00;884.166
493;493;-42.75;-14.25;2017-01-21 13:00:00;884.0
494;494;-42.75;-14.25;2017-01-21 14:00:00;883.0
495;495;-42.75;-14.25;2017-01-21 15:00:00;882.166
496;496;-42.75;-14.25;2017-01-21 16:00:00;882.0
497;497;-42.75;-14.25;2017-01-21 17:00:00;882.0
498;498;-42.75;-14.25;2017-01-21 18:00:00;882.0
499;499;-42.75;-14.25;2017-01-21 19:00:00;882.0
500;500;-42.75;-14.25;2017-01-21 20:00:00;882.666
501;501;-42.75;-14.25;2017-01-21 21:00:00;883.0
502;502;-42.75;-14.25;2017-01-21 22:00:00;883.0
503;503;-42.75;-14.25;2017-01-21 23:00:00;883.0
504;504;-42.75;-14.25;2017-01-22 00:00:00;883.0
505;505;-42.75;-14.25;2017-01-22 01:00:00;882.834
506;506;-42.75;-14.25;2017-01-22 02:00:00;882.0
507;507;-42.75;-14.25;2017-01-22 03:00:00;882.0
508;508;-42.75;-14.25;2017-01-22 04:00:00;882.0
509;509;-42.75;-14.25;2017-01-22 05:00:00;882.0
510;510;-42.75;-14.25;2017-01-22 06:00:00;882.834
511;511;-42.75;-14.25;2017-01-22 07:00:00;883.5
512;512;-42.75;-14.25;2017-01-22 08:00:00;884.0
513;513;-42.75;-14.25;2017-01-22 09:00:00;885.0
514;514;-42.75;-14.25;2017-01-22 10:00:00;884.666
515;515;-42.75;-14.25;2017-01-22 11:00:00;884.0
516;516;-42.75;-14.25;2017-01-22 12:00:00;883.834
517;517;-42.75;-14.25;2017-01-22 13:00:00;883.0
518;518;-42.75;-14.25;2017-01-22 14:00:00;882.834
519;519;-42.75;-14.25;2017-01-22 15:00:00;882.0
520;520;-42.75;-14.25;2017-01-22 16:00:00;882.0
521;521;-42.75;-14.25;2017-01-22 17:00:00;881.166
522;522;-42.75;-14.25;2017-01-22 18:00:00;881.0
523;523;-42.75;-14.25;2017-01-22 19:00:00;881.834
524;524;-42.75;-14.25;2017-01-22 20:00:00;882.334
525;525;-42.75;-14.25;2017-01-22 21:00:00;883.0
526;526;-42.75;-14.25;2017-01-22 22:00:00;883.0
527;527;-42.75;-14.25;2017-01-22 23:00:00;883.0
528;528;-42.75;-14.25;2017-01-23 00:00:00;883.0
529;529;-42.75;-14.25;2017-01-23 01:00:00;882.834
530;530;-42.75;-14.25;2017-01-23 02:00:00;882.0
531;531;-42.75;-14.25;2017-01-23 03:00:00;882.0
532;532;-42.75;-14.25;2017-01-23 04:00:00;882.0
533;533;-42.75;-14.25;2017-01-23 05:00:00;882.334
534;534;-42.75;-14.25;2017-01-23 06:00:00;883.0
535;535;-42.75;-14.25;2017-01-23 07:00:00;884.0
536;536;-42.75;-14.25;2017-01-23 08:00:00;884.166
537;537;-42.75;-14.25;2017-01-23 09:00:00;884.834
538;538;-42.75;-14.25;2017-01-23 10:00:00;885.0
539;539;-42.75;-14.25;2017-01-23 11:00:00;884.834
540;540;-42.75;-14.25;2017-01-23 12:00:00;884.0
541;541;-42.75;-14.25;2017-01-23 13:00:00;884.0
542;542;-42.75;-14.25;2017-01-23 14:00:00;883.0
543;543;-42.75;-14.25;2017-01-23 15:00:00;882.666
544;544;-42.75;-14.25;2017-01-23 16:00:00;882.0
545;545;-42.75;-14.25;2017-01-23 17:00:00;882.0
546;546;-42.75;-14.25;2017-01-23 18:00:00;882.0
547;547;-42.75;-14.25;2017-01-23 19:00:00;882.666
548;548;-42.75;-14.25;2017-01-23 20:00:00;883.0
549;549;-42.75;-14.25;2017-01-23 21:00:00;883.334
550;550;-42.75;-14.25;2017-01-23 22:00:00;884.0
551;551;-42.75;-14.25;2017-01-23 23:00:00;884.0
552;552;-42.75;-14.25;2017-01-24 00:00:00;883.334
553;553;-42.75;-14.25;2017-01-24 01:00:00;883.166
554;554;-42.75;-14.25;2017-01-24 02:00:00;883.0
555;555;-42.75;-14.25;2017-01-24 03:00:00;883.0
556;556;-42.75;-14.25;2017-01-24 04:00:00;883.0
557;557;-42.75;-14.25;2017-01-24 05:00:00;883.0
558;558;-42.75;-14.25;2017-01-24 06:00:00;884.0
559;559;-42.75;-14.25;2017-01-24 07:00:00;884.334
560;560;-42.75;-14.25;2017-01-24 08:00:00;885.0
561;561;-42.75;-14.25;2017-01-24 09:00:00;885.334
562;562;-42.75;-14.25;2017-01-24 10:00:00;886.0
563;563;-42.75;-14.25;2017-01-24 11:00:00;886.0
564;564;-42.75;-14.25;2017-01-24 12:00:00;885.166
565;565;-42.75;-14.25;2017-01-24 13:00:00;884.666
566;566;-42.75;-14.25;2017-01-24 14:00:00;883.834
567;567;-42.75;-14.25;2017-01-24 15:00:00;883.0
568;568;-42.75;-14.25;2017-01-24 16:00:00;883.0
569;569;-42.75;-14.25;2017-01-24 17:00:00;883.0
570;570;-42.75;-14.25;2017-01-24 18:00:00;883.166
571;571;-42.75;-14.25;2017-01-24 19:00:00;884.0
572;572;-42.75;-14.25;2017-01-24 20:00:00;884.0
573;573;-42.75;-14.25;2017-01-24 21:00:00;885.0
574;574;-42.75;-14.25;2017-01-24 22:00:00;885.0
575;575;-42.75;-14.25;2017-01-24 23:00:00;884.5
576;576;-42.75;-14.25;2017-01-25 00:00:00;884.0
577;577;-42.75;-14.25;2017-01-25 01:00:00;883.0
578;578;-42.75;-14.25;2017-01-25 02:00:00;883.0
579;579;-42.75;-14.25;2017-01-25 03:00:00;883.0
580;580;-42.75;-14.25;2017-01-25 04:00:00;883.0
581;581;-42.75;-14.25;2017-01-25 05:00:00;883.666
582;582;-42.75;-14.25;2017-01-25 06:00:00;884.334
583;583;-42.75;-14.25;2017-01-25 07:00:00;885.0
584;584;-42.75;-14.25;2017-01-25 08:00:00;885.834
585;585;-42.75;-14.25;2017-01-25 09:00:00;886.0
586;586;-42.75;-14.25;2017-01-25 10:00:00;886.0
587;587;-42.75;-14.25;2017-01-25 11:00:00;886.0
588;588;-42.75;-14.25;2017-01-25 12:00:00;886.0
589;589;-42.75;-14.25;2017-01-25 13:00:00;885.166
590;590;-42.75;-14.25;2017-01-25 14:00:00;884.666
591;591;-42.75;-14.25;2017-01-25 15:00:00;883.834
592;592;-42.75;-14.25;2017-01-25 16:00:00;883.0
593;593;-42.75;-14.25;2017-01-25 17:00:00;883.0
594;594;-42.75;-14.25;2017-01-25 18:00:00;882.5
595;595;-42.75;-14.25;2017-01-25 19:00:00;882.834
596;596;-42.75;-14.25;2017-01-25 20:00:00;883.0
597;597;-42.75;-14.25;2017-01-25 21:00:00;883.834
598;598;-42.75;-14.25;2017-01-25 22:00:00;884.0
599;599;-42.75;-14.25;2017-01-25 23:00:00;884.0
600;600;-42.75;-14.25;2017-01-26 00:00:00;884.0
601;601;-42.75;-14.25;2017-01-26 01:00:00;883.166
602;602;-42.75;-14.25;2017-01-26 02:00:00;883.0
603;603;-42.75;-14.25;2017-01-26 03:00:00;883.0
604;604;-42.75;-14.25;2017-01-26 04:00:00;883.0
605;605;-42.75;-14.25;2017-01-26 05:00:00;883.666
606;606;-42.75;-14.25;2017-01-26 06:00:00;884.0
607;607;-42.75;-14.25;2017-01-26 07:00:00;884.666
608;608;-42.75;-14.25;2017-01-26 08:00:00;885.0
609;609;-42.75;-14.25;2017-01-26 09:00:00;885.666
610;610;-42.75;-14.25;2017-01-26 10:00:00;885.834
611;611;-42.75;-14.25;2017-01-26 11:00:00;885.0
612;612;-42.75;-14.25;2017-01-26 12:00:00;885.0
613;613;-42.75;-14.25;2017-01-26 13:00:00;884.834
614;614;-42.75;-14.25;2017-01-26 14:00:00;884.0
615;615;-42.75;-14.25;2017-01-26 15:00:00;883.166
616;616;-42.75;-14.25;2017-01-26 16:00:00;883.0
617;617;-42.75;-14.25;2017-01-26 17:00:00;883.0
618;618;-42.75;-14.25;2017-01-26 18:00:00;883.0
619;619;-42.75;-14.25;2017-01-26 19:00:00;883.5
620;620;-42.75;-14.25;2017-01-26 20:00:00;884.0
621;621;-42.75;-14.25;2017-01-26 21:00:00;884.0
622;622;-42.75;-14.25;2017-01-26 22:00:00;884.5
623;623;-42.75;-14.25;2017-01-26 23:00:00;884.834
624;624;-42.75;-14.25;2017-01-27 00:00:00;884.333
625;625;-42.75;-14.25;2017-01-27 01:00:00;884.0
626;626;-42.75;-14.25;2017-01-27 02:00:00;884.0
627;627;-42.75;-14.25;2017-01-27 03:00:00;884.0
628;628;-42.75;-14.25;2017-01-27 04:00:00;884.0
629;629;-42.75;-14.25;2017-01-27 05:00:00;884.0
630;630;-42.75;-14.25;2017-01-27 06:00:00;885.0
631;631;-42.75;-14.25;2017-01-27 07:00:00;885.5
632;632;-42.75;-14.25;2017-01-27 08:00:00;886.0
633;633;-42.75;-14.25;2017-01-27 09:00:00;886.5
634;634;-42.75;-14.25;2017-01-27 10:00:00;886.834
635;635;-42.75;-14.25;2017-01-27 11:00:00;886.0
636;636;-42.75;-14.25;2017-01-27 12:00:00;886.0
637;637;-42.75;-14.25;2017-01-27 13:00:00;885.5
638;638;-42.75;-14.25;2017-01-27 14:00:00;885.0
639;639;-42.75;-14.25;2017-01-27 15:00:00;884.334
640;640;-42.75;-14.25;2017-01-27 16:00:00;884.0
641;641;-42.75;-14.25;2017-01-27 17:00:00;884.0
642;642;-42.75;-14.25;2017-01-27 18:00:00;884.0
643;643;-42.75;-14.25;2017-01-27 19:00:00;884.0
644;644;-42.75;-14.25;2017-01-27 20:00:00;884.834
645;645;-42.75;-14.25;2017-01-27 21:00:00;885.5
646;646;-42.75;-14.25;2017-01-27 22:00:00;885.0
647;647;-42.75;-14.25;2017-01-27 23:00:00;885.0
648;648;-42.75;-14.25;2017-01-28 00:00:00;885.0
649;649;-42.75;-14.25;2017-01-28 01:00:00;885.0
650;650;-42.75;-14.25;2017-01-28 02:00:00;885.0
651;651;-42.75;-14.25;2017-01-28 03:00:00;885.0
652;652;-42.75;-14.25;2017-01-28 04:00:00;885.0
653;653;-42.75;-14.25;2017-01-28 05:00:00;885.0
654;654;-42.75;-14.25;2017-01-28 06:00:00;886.0
655;655;-42.75;-14.25;2017-01-28 07:00:00;886.0
656;656;-42.75;-14.25;2017-01-28 08:00:00;886.666
657;657;-42.75;-14.25;2017-01-28 09:00:00;887.0
658;658;-42.75;-14.25;2017-01-28 10:00:00;887.0
659;659;-42.75;-14.25;2017-01-28 11:00:00;887.0
660;660;-42.75;-14.25;2017-01-28 12:00:00;886.334
661;661;-42.75;-14.25;2017-01-28 13:00:00;886.0
662;662;-42.75;-14.25;2017-01-28 14:00:00;885.5
663;663;-42.75;-14.25;2017-01-28 15:00:00;884.666
664;664;-42.75;-14.25;2017-01-28 16:00:00;884.0
665;665;-42.75;-14.25;2017-01-28 17:00:00;884.0
666;666;-42.75;-14.25;2017-01-28 18:00:00;884.0
667;667;-42.75;-14.25;2017-01-28 19:00:00;884.0
668;668;-42.75;-14.25;2017-01-28 20:00:00;884.667
669;669;-42.75;-14.25;2017-01-28 21:00:00;885.0
670;670;-42.75;-14.25;2017-01-28 22:00:00;885.0
671;671;-42.75;-14.25;2017-01-28 23:00:00;885.0
672;672;-42.75;-14.25;2017-01-29 00:00:00;885.0
673;673;-42.75;-14.25;2017-01-29 01:00:00;884.334
674;674;-42.75;-14.25;2017-01-29 02:00:00;884.0
675;675;-42.75;-14.25;2017-01-29 03:00:00;884.0
676;676;-42.75;-14.25;2017-01-29 04:00:00;884.166
677;677;-42.75;-14.25;2017-01-29 05:00:00;885.0
678;678;-42.75;-14.25;2017-01-29 06:00:00;885.0
679;679;-42.75;-14.25;2017-01-29 07:00:00;886.0
680;680;-42.75;-14.25;2017-01-29 08:00:00;886.166
681;681;-42.75;-14.25;2017-01-29 09:00:00;887.0
682;682;-42.75;-14.25;2017-01-29 10:00:00;887.0
683;683;-42.75;-14.25;2017-01-29 11:00:00;886.666
684;684;-42.75;-14.25;2017-01-29 12:00:00;886.0
685;685;-42.75;-14.25;2017-01-29 13:00:00;885.666
686;686;-42.75;-14.25;2017-01-29 14:00:00;885.0
687;687;-42.75;-14.25;2017-01-29 15:00:00;885.0
688;688;-42.75;-14.25;2017-01-29 16:00:00;884.166
689;689;-42.75;-14.25;2017-01-29 17:00:00;884.0
690;690;-42.75;-14.25;2017-01-29 18:00:00;884.0
691;691;-42.75;-14.25;2017-01-29 19:00:00;885.0
692;692;-42.75;-14.25;2017-01-29 20:00:00;885.0
693;693;-42.75;-14.25;2017-01-29 21:00:00;885.0
694;694;-42.75;-14.25;2017-01-29 22:00:00;884.834
695;695;-42.75;-14.25;2017-01-29 23:00:00;885.0
696;696;-42.75;-14.25;2017-01-30 00:00:00;884.5
697;697;-42.75;-14.25;2017-01-30 01:00:00;884.0
698;698;-42.75;-14.25;2017-01-30 02:00:00;884.166
699;699;-42.75;-14.25;2017-01-30 03:00:00;884.5
700;700;-42.75;-14.25;2017-01-30 04:00:00;884.0
701;701;-42.75;-14.25;2017-01-30 05:00:00;884.834
702;702;-42.75;-14.25;2017-01-30 06:00:00;885.0
703;703;-42.75;-14.25;2017-01-30 07:00:00;885.0
704;704;-42.75;-14.25;2017-01-30 08:00:00;885.5
705;705;-42.75;-14.25;2017-01-30 09:00:00;886.0
706;706;-42.75;-14.25;2017-01-30 10:00:00;886.0
707;707;-42.75;-14.25;2017-01-30 11:00:00;885.0
708;708;-42.75;-14.25;2017-01-30 12:00:00;884.666
709;709;-42.75;-14.25;2017-01-30 13:00:00;884.0
710;710;-42.75;-14.25;2017-01-30 14:00:00;884.0
711;711;-42.75;-14.25;2017-01-30 15:00:00;883.334
712;712;-42.75;-14.25;2017-01-30 16:00:00;883.0
713;713;-42.75;-14.25;2017-01-30 17:00:00;883.0
714;714;-42.75;-14.25;2017-01-30 18:00:00;883.0
715;715;-42.75;-14.25;2017-01-30 19:00:00;883.334
716;716;-42.75;-14.25;2017-01-30 20:00:00;884.0
717;717;-42.75;-14.25;2017-01-30 21:00:00;884.0
718;718;-42.75;-14.25;2017-01-30 22:00:00;884.166
719;719;-42.75;-14.25;2017-01-30 23:00:00;884.0
720;720;-42.75;-14.25;2017-01-31 00:00:00;884.0
721;721;-42.75;-14.25;2017-01-31 01:00:00;884.0
722;722;-42.75;-14.25;2017-01-31 02:00:00;884.0
723;723;-42.75;-14.25;2017-01-31 03:00:00;884.0
724;724;-42.75;-14.25;2017-01-31 04:00:00;884.0
725;725;-42.75;-14.25;2017-01-31 05:00:00;884.0
726;726;-42.75;-14.25;2017-01-31 06:00:00;884.166
727;727;-42.75;-14.25;2017-01-31 07:00:00;885.0
728;728;-42.75;-14.25;2017-01-31 08:00:00;885.0
729;729;-42.75;-14.25;2017-01-31 09:00:00;885.334
730;730;-42.75;-14.25;2017-01-31 10:00:00;885.166
731;731;-42.75;-14.25;2017-01-31 11:00:00;885.0
732;732;-42.75;-14.25;2017-01-31 12:00:00;884.166
733;733;-42.75;-14.25;2017-01-31 13:00:00;883.834
734;734;-42.75;-14.25;2017-01-31 14:00:00;883.0
735;735;-42.75;-14.25;2017-01-31 15:00:00;882.834
736;736;-42.75;-14.25;2017-01-31 16:00:00;882.0
737;737;-42.75;-14.25;2017-01-31 17:00:00;882.0
738;738;-42.75;-14.25;2017-01-31 18:00:00;882.0
739;739;-42.75;-14.25;2017-01-31 19:00:00;882.0
740;740;-42.75;-14.25;2017-01-31 20:00:00;882.0
741;741;-42.75;-14.25;2017-01-31 21:00:00;882.0
742;742;-42.75;-14.25;2017-01-31 22:00:00;882.667
743;743;-42.75;-14.25;2017-01-31 23:00:00;883.0
744;744;-42.75;-14.25;2017-02-01 00:00:00;883.0
745;745;-42.75;-14.25;2017-02-01 01:00:00;882.333
746;746;-42.75;-14.25;2017-02-01 02:00:00;882.166
747;747;-42.75;-14.25;2017-02-01 03:00:00;882.0
748;748;-42.75;-14.25;2017-02-01 04:00:00;882.0
749;749;-42.75;-14.25;2017-02-01 05:00:00;882.666
750;750;-42.75;-14.25;2017-02-01 06:00:00;883.0
751;751;-42.75;-14.25;2017-02-01 07:00:00;883.0
752;752;-42.75;-14.25;2017-02-01 08:00:00;883.666
753;753;-42.75;-14.25;2017-02-01 09:00:00;884.0
754;754;-42.75;-14.25;2017-02-01 10:00:00;884.0
755;755;-42.75;-14.25;2017-02-01 11:00:00;884.0
756;756;-42.75;-14.25;2017-02-01 12:00:00;883.0
757;757;-42.75;-14.25;2017-02-01 13:00:00;883.0
758;758;-42.75;-14.25;2017-02-01 14:00:00;882.166
759;759;-42.75;-14.25;2017-02-01 15:00:00;882.0
760;760;-42.75;-14.25;2017-02-01 16:00:00;881.0
761;761;-42.75;-14.25;2017-02-01 17:00:00;881.0
762;762;-42.75;-14.25;2017-02-01 18:00:00;881.0
763;763;-42.75;-14.25;2017-02-01 19:00:00;881.5
764;764;-42.75;-14.25;2017-02-01 20:00:00;882.0
765;765;-42.75;-14.25;2017-02-01 21:00:00;882.0
766;766;-42.75;-14.25;2017-02-01 22:00:00;882.334
767;767;-42.75;-14.25;2017-02-01 23:00:00;882.0
768;768;-42.75;-14.25;2017-02-02 00:00:00;882.0
769;769;-42.75;-14.25;2017-02-02 01:00:00;881.0
770;770;-42.75;-14.25;2017-02-02 02:00:00;881.0
771;771;-42.75;-14.25;2017-02-02 03:00:00;881.0
772;772;-42.75;-14.25;2017-02-02 04:00:00;881.0
773;773;-42.75;-14.25;2017-02-02 05:00:00;881.666
774;774;-42.75;-14.25;2017-02-02 06:00:00;882.5
775;775;-42.75;-14.25;2017-02-02 07:00:00;883.166
776;776;-42.75;-14.25;2017-02-02 08:00:00;884.0
777;777;-42.75;-14.25;2017-02-02 09:00:00;884.834
778;778;-42.75;-14.25;2017-02-02 10:00:00;884.5
779;779;-42.75;-14.25;2017-02-02 11:00:00;884.0
780;780;-42.75;-14.25;2017-02-02 12:00:00;883.5
781;781;-42.75;-14.25;2017-02-02 13:00:00;883.0
782;782;-42.75;-14.25;2017-02-02 14:00:00;882.0
783;783;-42.75;-14.25;2017-02-02 15:00:00;881.0
784;784;-42.75;-14.25;2017-02-02 16:00:00;881.0
785;785;-42.75;-14.25;2017-02-02 17:00:00;880.666
786;786;-42.75;-14.25;2017-02-02 18:00:00;881.166
787;787;-42.75;-14.25;2017-02-02 19:00:00;882.166
788;788;-42.75;-14.25;2017-02-02 20:00:00;883.0
789;789;-42.75;-14.25;2017-02-02 21:00:00;883.0
790;790;-42.75;-14.25;2017-02-02 22:00:00;883.0
791;791;-42.75;-14.25;2017-02-02 23:00:00;883.0
792;792;-42.75;-14.25;2017-02-03 00:00:00;883.0
793;793;-42.75;-14.25;2017-02-03 01:00:00;882.666
794;794;-42.75;-14.25;2017-02-03 02:00:00;882.0
795;795;-42.75;-14.25;2017-02-03 03:00:00;882.0
796;796;-42.75;-14.25;2017-02-03 04:00:00;882.0
797;797;-42.75;-14.25;2017-02-03 05:00:00;883.0
798;798;-42.75;-14.25;2017-02-03 06:00:00;883.166
799;799;-42.75;-14.25;2017-02-03 07:00:00;884.334
800;800;-42.75;-14.25;2017-02-03 08:00:00;885.0
801;801;-42.75;-14.25;2017-02-03 09:00:00;885.0
802;802;-42.75;-14.25;2017-02-03 10:00:00;885.0
803;803;-42.75;-14.25;2017-02-03 11:00:00;884.334
804;804;-42.75;-14.25;2017-02-03 12:00:00;883.5
805;805;-42.75;-14.25;2017-02-03 13:00:00;883.0
806;806;-42.75;-14.25;2017-02-03 14:00:00;882.0
807;807;-42.75;-14.25;2017-02-03 15:00:00;881.5
808;808;-42.75;-14.25;2017-02-03 16:00:00;881.166
809;809;-42.75;-14.25;2017-02-03 17:00:00;881.834
810;810;-42.75;-14.25;2017-02-03 18:00:00;882.166
811;811;-42.75;-14.25;2017-02-03 19:00:00;883.0
812;812;-42.75;-14.25;2017-02-03 20:00:00;883.666
813;813;-42.75;-14.25;2017-02-03 21:00:00;884.0
814;814;-42.75;-14.25;2017-02-03 22:00:00;884.5
815;815;-42.75;-14.25;2017-02-03 23:00:00;884.0
816;816;-42.75;-14.25;2017-02-04 00:00:00;884.0
817;817;-42.75;-14.25;2017-02-04 01:00:00;883.0
818;818;-42.75;-14.25;2017-02-04 02:00:00;882.834
819;819;-42.75;-14.25;2017-02-04 03:00:00;882.0
820;820;-42.75;-14.25;2017-02-04 04:00:00;882.166
821;821;-42.75;-14.25;2017-02-04 05:00:00;882.834
822;822;-42.75;-14.25;2017-02-04 06:00:00;882.333
823;823;-42.75;-14.25;2017-02-04 07:00:00;883.166
824;824;-42.75;-14.25;2017-02-04 08:00:00;884.0
825;825;-42.75;-14.25;2017-02-04 09:00:00;884.0
826;826;-42.75;-14.25;2017-02-04 10:00:00;884.0
827;827;-42.75;-14.25;2017-02-04 11:00:00;883.666
828;828;-42.75;-14.25;2017-02-04 12:00:00;883.0
829;829;-42.75;-14.25;2017-02-04 13:00:00;882.0
830;830;-42.75;-14.25;2017-02-04 14:00:00;881.334
831;831;-42.75;-14.25;2017-02-04 15:00:00;881.0
832;832;-42.75;-14.25;2017-02-04 16:00:00;881.0
833;833;-42.75;-14.25;2017-02-04 17:00:00;881.0
834;834;-42.75;-14.25;2017-02-04 18:00:00;881.0
835;835;-42.75;-14.25;2017-02-04 19:00:00;882.0
836;836;-42.75;-14.25;2017-02-04 20:00:00;882.0
837;837;-42.75;-14.25;2017-02-04 21:00:00;882.834
838;838;-42.75;-14.25;2017-02-04 22:00:00;883.0
839;839;-42.75;-14.25;2017-02-04 23:00:00;883.0
840;840;-42.75;-14.25;2017-02-05 00:00:00;882.166
841;841;-42.75;-14.25;2017-02-05 01:00:00;881.834
842;842;-42.75;-14.25;2017-02-05 02:00:00;881.0
843;843;-42.75;-14.25;2017-02-05 03:00:00;881.166
844;844;-42.75;-14.25;2017-02-05 04:00:00;881.334
845;845;-42.75;-14.25;2017-02-05 05:00:00;882.0
846;846;-42.75;-14.25;2017-02-05 06:00:00;882.166
847;847;-42.75;-14.25;2017-02-05 07:00:00;883.0
848;848;-42.75;-14.25;2017-02-05 08:00:00;883.666
849;849;-42.75;-14.25;2017-02-05 09:00:00;884.0
850;850;-42.75;-14.25;2017-02-05 10:00:00;884.0
851;851;-42.75;-14.25;2017-02-05 11:00:00;883.834
852;852;-42.75;-14.25;2017-02-05 12:00:00;882.834
853;853;-42.75;-14.25;2017-02-05 13:00:00;882.0
854;854;-42.75;-14.25;2017-02-05 14:00:00;881.0
855;855;-42.75;-14.25;2017-02-05 15:00:00;881.0
856;856;-42.75;-14.25;2017-02-05 16:00:00;880.334
857;857;-42.75;-14.25;2017-02-05 17:00:00;880.334
858;858;-42.75;-14.25;2017-02-05 18:00:00;880.5
859;859;-42.75;-14.25;2017-02-05 19:00:00;881.334
860;860;-42.75;-14.25;2017-02-05 20:00:00;882.0
861;861;-42.75;-14.25;2017-02-05 21:00:00;882.0
862;862;-42.75;-14.25;2017-02-05 22:00:00;883.0
863;863;-42.75;-14.25;2017-02-05 23:00:00;882.666
864;864;-42.75;-14.25;2017-02-06 00:00:00;882.0
865;865;-42.75;-14.25;2017-02-06 01:00:00;881.834
866;866;-42.75;-14.25;2017-02-06 02:00:00;881.0
867;867;-42.75;-14.25;2017-02-06 03:00:00;881.0
868;868;-42.75;-14.25;2017-02-06 04:00:00;881.0
869;869;-42.75;-14.25;2017-02-06 05:00:00;881.166
870;870;-42.75;-14.25;2017-02-06 06:00:00;882.0
871;871;-42.75;-14.25;2017-02-06 07:00:00;882.166
872;872;-42.75;-14.25;2017-02-06 08:00:00;883.0
873;873;-42.75;-14.25;2017-02-06 09:00:00;883.166
874;874;-42.75;-14.25;2017-02-06 10:00:00;883.0
875;875;-42.75;-14.25;2017-02-06 11:00:00;883.0
876;876;-42.75;-14.25;2017-02-06 12:00:00;882.334
877;877;-42.75;-14.25;2017-02-06 13:00:00;882.0
878;878;-42.75;-14.25;2017-02-06 14:00:00;881.0
879;879;-42.75;-14.25;2017-02-06 15:00:00;880.834
880;880;-42.75;-14.25;2017-02-06 16:00:00;880.0
881;881;-42.75;-14.25;2017-02-06 17:00:00;880.0
882;882;-42.75;-14.25;2017-02-06 18:00:00;880.0
883;883;-42.75;-14.25;2017-02-06 19:00:00;880.334
884;884;-42.75;-14.25;2017-02-06 20:00:00;881.0
885;885;-42.75;-14.25;2017-02-06 21:00:00;881.334
886;886;-42.75;-14.25;2017-02-06 22:00:00;881.0
887;887;-42.75;-14.25;2017-02-06 23:00:00;881.0
888;888;-42.75;-14.25;2017-02-07 00:00:00;881.0
889;889;-42.75;-14.25;2017-02-07 01:00:00;880.334
890;890;-42.75;-14.25;2017-02-07 02:00:00;880.0
891;891;-42.75;-14.25;2017-02-07 03:00:00;880.0
892;892;-42.75;-14.25;2017-02-07 04:00:00;880.0
893;893;-42.75;-14.25;2017-02-07 05:00:00;880.0
894;894;-42.75;-14.25;2017-02-07 06:00:00;880.5
895;895;-42.75;-14.25;2017-02-07 07:00:00;881.0
896;896;-42.75;-14.25;2017-02-07 08:00:00;881.834
897;897;-42.75;-14.25;2017-02-07 09:00:00;882.666
898;898;-42.75;-14.25;2017-02-07 10:00:00;883.0
899;899;-42.75;-14.25;2017-02-07 11:00:00;883.0
