;Longitude;Latitude;Data;VentoC;Pressao;Temperatura;DirecaoVento
330;-42.75;-14.25;2017-01-14 18:00:00;6.033;879.834;21.633;314.27
331;-42.75;-14.25;2017-01-14 19:00:00;6.456;880.0;22.45;284.58
332;-42.75;-14.25;2017-01-14 20:00:00;6.87;881.0;22.516;284.3
333;-42.75;-14.25;2017-01-14 21:00:00;5.835;881.0;21.617;291.88
334;-42.75;-14.25;2017-01-14 22:00:00;3.803;881.166;21.734;280.52
335;-42.75;-14.25;2017-01-14 23:00:00;2.078;881.166;21.3;172.22
336;-42.75;-14.25;2017-01-15 00:00:00;3.027;881.0;20.817;115.43
337;-42.75;-14.25;2017-01-15 01:00:00;3.944;880.834;19.75;139.43
338;-42.75;-14.25;2017-01-15 02:00:00;5.667;880.166;19.834;161.07
339;-42.75;-14.25;2017-01-15 03:00:00;5.007;880.0;18.984;146.22
340;-42.75;-14.25;2017-01-15 04:00:00;4.965;880.334;18.816;132.92
341;-42.75;-14.25;2017-01-15 05:00:00;5.27;881.0;18.65;124.23
342;-42.75;-14.25;2017-01-15 06:00:00;5.537;881.666;18.516;120.0
343;-42.75;-14.25;2017-01-15 07:00:00;5.607;882.0;18.7;124.0
344;-42.75;-14.25;2017-01-15 08:00:00;5.418;882.5;19.734;117.65
345;-42.75;-14.25;2017-01-15 09:00:00;5.802;883.0;21.367;115.75
346;-42.75;-14.25;2017-01-15 10:00:00;5.361;883.0;22.283;104.53
347;-42.75;-14.25;2017-01-15 11:00:00;4.98;883.0;23.484;120.17
348;-42.75;-14.25;2017-01-15 12:00:00;4.96;882.666;24.25;116.23
349;-42.75;-14.25;2017-01-15 13:00:00;4.992;882.0;24.183;114.02
350;-42.75;-14.25;2017-01-15 14:00:00;4.533;881.0;25.2;118.5
351;-42.75;-14.25;2017-01-15 15:00:00;4.053;880.0;25.617;123.02
352;-42.75;-14.25;2017-01-15 16:00:00;3.258;880.0;26.0;121.62
353;-42.75;-14.25;2017-01-15 17:00:00;4.246;880.0;26.117;127.3
354;-42.75;-14.25;2017-01-15 18:00:00;2.907;880.0;24.25;164.67
355;-42.75;-14.25;2017-01-15 19:00:00;5.222;880.834;25.167;97.53
356;-42.75;-14.25;2017-01-15 20:00:00;5.013;881.0;23.567;132.52
357;-42.75;-14.25;2017-01-15 21:00:00;6.45;881.166;21.784;130.75
358;-42.75;-14.25;2017-01-15 22:00:00;7.824;882.0;21.284;119.68
359;-42.75;-14.25;2017-01-15 23:00:00;9.788;882.0;21.034;106.57
360;-42.75;-14.25;2017-01-16 00:00:00;11.065;881.834;20.284;108.92
361;-42.75;-14.25;2017-01-16 01:00:00;9.263;881.166;19.333;114.72
362;-42.75;-14.25;2017-01-16 02:00:00;9.755;881.0;18.566;117.88
363;-42.75;-14.25;2017-01-16 03:00:00;9.545;881.0;18.15;113.28
364;-42.75;-14.25;2017-01-16 04:00:00;9.434;881.0;17.566;114.77
365;-42.75;-14.25;2017-01-16 05:00:00;10.28;881.0;16.8;121.1
366;-42.75;-14.25;2017-01-16 06:00:00;9.745;881.5;16.366;121.55
367;-42.75;-14.25;2017-01-16 07:00:00;9.804;882.0;16.916;118.63
368;-42.75;-14.25;2017-01-16 08:00:00;10.076;882.666;18.4;118.08
369;-42.75;-14.25;2017-01-16 09:00:00;10.07;883.0;19.583;115.98
370;-42.75;-14.25;2017-01-16 10:00:00;10.138;883.166;20.633;117.35
371;-42.75;-14.25;2017-01-16 11:00:00;9.747;883.0;21.75;113.9
372;-42.75;-14.25;2017-01-16 12:00:00;9.525;883.0;23.0;110.5
373;-42.75;-14.25;2017-01-16 13:00:00;8.324;882.0;24.083;112.38
374;-42.75;-14.25;2017-01-16 14:00:00;8.245;881.334;25.15;119.9
375;-42.75;-14.25;2017-01-16 15:00:00;7.825;880.5;25.7;119.2
376;-42.75;-14.25;2017-01-16 16:00:00;6.695;880.0;25.734;104.18
377;-42.75;-14.25;2017-01-16 17:00:00;7.05;880.0;25.7;115.22
378;-42.75;-14.25;2017-01-16 18:00:00;7.578;880.0;25.216;111.63
379;-42.75;-14.25;2017-01-16 19:00:00;8.02;880.666;24.816;107.23
380;-42.75;-14.25;2017-01-16 20:00:00;8.142;881.0;24.117;110.3
381;-42.75;-14.25;2017-01-16 21:00:00;8.784;881.834;23.1;112.15
382;-42.75;-14.25;2017-01-16 22:00:00;9.307;882.0;22.484;101.47
383;-42.75;-14.25;2017-01-16 23:00:00;9.152;882.0;21.117;98.72
384;-42.75;-14.25;2017-01-17 00:00:00;10.325;882.0;19.766;110.18
385;-42.75;-14.25;2017-01-17 01:00:00;10.17;882.0;18.7;112.38
386;-42.75;-14.25;2017-01-17 02:00:00;9.562;881.334;17.784;117.13
387;-42.75;-14.25;2017-01-17 03:00:00;10.294;881.0;16.766;117.02
388;-42.75;-14.25;2017-01-17 04:00:00;9.395;881.0;16.15;119.23
389;-42.75;-14.25;2017-01-17 05:00:00;9.696;881.5;15.583;120.82
390;-42.75;-14.25;2017-01-17 06:00:00;9.755;882.0;15.183;119.2
391;-42.75;-14.25;2017-01-17 07:00:00;8.9;882.166;15.916;115.18
392;-42.75;-14.25;2017-01-17 08:00:00;7.776;882.666;17.067;111.53
393;-42.75;-14.25;2017-01-17 09:00:00;7.018;883.0;18.65;111.63
394;-42.75;-14.25;2017-01-17 10:00:00;6.916;883.0;20.367;118.13
395;-42.75;-14.25;2017-01-17 11:00:00;6.402;882.834;22.2;119.28
396;-42.75;-14.25;2017-01-17 12:00:00;5.538;882.0;23.65;113.63
397;-42.75;-14.25;2017-01-17 13:00:00;5.152;882.0;25.117;106.95
398;-42.75;-14.25;2017-01-17 14:00:00;4.198;881.334;26.25;113.7
399;-42.75;-14.25;2017-01-17 15:00:00;3.938;880.5;27.0;132.62
400;-42.75;-14.25;2017-01-17 16:00:00;4.165;880.0;27.534;134.8
401;-42.75;-14.25;2017-01-17 17:00:00;5.132;880.0;27.166;122.27
402;-42.75;-14.25;2017-01-17 18:00:00;7.43;880.0;25.95;110.82
403;-42.75;-14.25;2017-01-17 19:00:00;8.045;880.0;25.434;108.67
404;-42.75;-14.25;2017-01-17 20:00:00;9.167;880.5;25.333;102.98
405;-42.75;-14.25;2017-01-17 21:00:00;9.796;881.0;23.784;97.62
406;-42.75;-14.25;2017-01-17 22:00:00;10.16;881.0;22.617;100.2
407;-42.75;-14.25;2017-01-17 23:00:00;10.285;881.0;20.967;98.33
408;-42.75;-14.25;2017-01-18 00:00:00;9.368;881.0;19.434;113.68
409;-42.75;-14.25;2017-01-18 01:00:00;9.745;880.834;18.066;112.77
410;-42.75;-14.25;2017-01-18 02:00:00;9.118;880.5;17.3;115.07
411;-42.75;-14.25;2017-01-18 03:00:00;8.617;880.333;16.7;117.63
412;-42.75;-14.25;2017-01-18 04:00:00;9.192;881.0;16.15;119.65
413;-42.75;-14.25;2017-01-18 05:00:00;9.366;881.166;15.667;119.55
414;-42.75;-14.25;2017-01-18 06:00:00;9.022;882.0;15.433;117.72
415;-42.75;-14.25;2017-01-18 07:00:00;8.038;882.834;16.383;116.62
416;-42.75;-14.25;2017-01-18 08:00:00;7.864;883.0;17.25;115.58
417;-42.75;-14.25;2017-01-18 09:00:00;7.842;883.666;18.233;118.25
418;-42.75;-14.25;2017-01-18 10:00:00;7.672;884.0;20.016;115.25
419;-42.75;-14.25;2017-01-18 11:00:00;7.522;883.834;21.834;116.65
420;-42.75;-14.25;2017-01-18 12:00:00;5.965;883.0;23.367;107.47
421;-42.75;-14.25;2017-01-18 13:00:00;4.713;882.834;24.934;104.38
422;-42.75;-14.25;2017-01-18 14:00:00;3.977;882.0;25.916;102.5
423;-42.75;-14.25;2017-01-18 15:00:00;4.538;881.834;26.867;108.7
424;-42.75;-14.25;2017-01-18 16:00:00;4.04;881.166;27.383;126.73
425;-42.75;-14.25;2017-01-18 17:00:00;4.48;881.667;27.066;115.02
426;-42.75;-14.25;2017-01-18 18:00:00;3.915;882.0;26.35;110.78
427;-42.75;-14.25;2017-01-18 19:00:00;4.815;882.0;26.066;100.0
428;-42.75;-14.25;2017-01-18 20:00:00;6.915;882.166;25.684;101.23
429;-42.75;-14.25;2017-01-18 21:00:00;7.207;883.0;25.633;97.9
430;-42.75;-14.25;2017-01-18 22:00:00;6.27;883.0;25.467;89.75
431;-42.75;-14.25;2017-01-18 23:00:00;6.146;883.0;24.7;112.8
432;-42.75;-14.25;2017-01-19 00:00:00;8.352;882.334;21.734;113.52
433;-42.75;-14.25;2017-01-19 01:00:00;9.542;882.0;19.883;112.67
434;-42.75;-14.25;2017-01-19 02:00:00;8.516;882.0;18.684;117.95
435;-42.75;-14.25;2017-01-19 03:00:00;8.905;882.0;17.7;118.58
436;-42.75;-14.25;2017-01-19 04:00:00;9.446;882.0;16.816;122.07
437;-42.75;-14.25;2017-01-19 05:00:00;9.834;882.5;16.25;120.58
438;-42.75;-14.25;2017-01-19 06:00:00;8.912;883.0;16.134;117.77
439;-42.75;-14.25;2017-01-19 07:00:00;8.292;883.5;16.9;113.55
440;-42.75;-14.25;2017-01-19 08:00:00;7.938;884.166;17.866;108.58
441;-42.75;-14.25;2017-01-19 09:00:00;7.752;885.0;19.65;109.0
442;-42.75;-14.25;2017-01-19 10:00:00;7.306;885.0;21.45;104.05
443;-42.75;-14.25;2017-01-19 11:00:00;6.903;884.834;23.216;108.02
444;-42.75;-14.25;2017-01-19 12:00:00;6.043;884.0;24.517;112.18
445;-42.75;-14.25;2017-01-19 13:00:00;5.705;884.0;25.983;126.07
446;-42.75;-14.25;2017-01-19 14:00:00;5.597;883.0;26.783;128.97
447;-42.75;-14.25;2017-01-19 15:00:00;5.694;882.5;26.983;108.07
448;-42.75;-14.25;2017-01-19 16:00:00;6.588;882.0;27.45;126.02
449;-42.75;-14.25;2017-01-19 17:00:00;7.384;882.0;27.15;130.18
450;-42.75;-14.25;2017-01-19 18:00:00;6.976;882.0;26.383;112.2
451;-42.75;-14.25;2017-01-19 19:00:00;8.763;882.334;26.367;112.27
452;-42.75;-14.25;2017-01-19 20:00:00;10.464;883.0;25.383;114.28
453;-42.75;-14.25;2017-01-19 21:00:00;10.355;883.166;24.284;116.6
454;-42.75;-14.25;2017-01-19 22:00:00;9.442;884.0;23.184;114.85
455;-42.75;-14.25;2017-01-19 23:00:00;10.268;884.0;22.166;108.37
456;-42.75;-14.25;2017-01-20 00:00:00;10.556;883.666;20.5;94.82
457;-42.75;-14.25;2017-01-20 01:00:00;9.96;883.0;19.367;101.17
458;-42.75;-14.25;2017-01-20 02:00:00;9.13;883.0;18.217;111.97
459;-42.75;-14.25;2017-01-20 03:00:00;9.092;883.0;17.483;115.62
460;-42.75;-14.25;2017-01-20 04:00:00;10.108;883.0;16.683;120.88
461;-42.75;-14.25;2017-01-20 05:00:00;9.468;884.0;16.117;121.03
462;-42.75;-14.25;2017-01-20 06:00:00;9.46;884.0;15.934;117.23
463;-42.75;-14.25;2017-01-20 07:00:00;8.37;884.5;16.933;114.63
464;-42.75;-14.25;2017-01-20 08:00:00;9.286;885.0;18.034;110.45
465;-42.75;-14.25;2017-01-20 09:00:00;9.658;885.166;19.1;112.12
466;-42.75;-14.25;2017-01-20 10:00:00;9.208;885.5;20.316;113.4
467;-42.75;-14.25;2017-01-20 11:00:00;8.215;885.0;21.55;109.68
468;-42.75;-14.25;2017-01-20 12:00:00;7.14;885.0;22.734;108.15
469;-42.75;-14.25;2017-01-20 13:00:00;6.71;884.334;24.067;116.15
470;-42.75;-14.25;2017-01-20 14:00:00;6.588;883.834;25.166;119.38
471;-42.75;-14.25;2017-01-20 15:00:00;6.21;883.0;26.466;126.5
472;-42.75;-14.25;2017-01-20 16:00:00;5.74;883.0;26.883;123.17
473;-42.75;-14.25;2017-01-20 17:00:00;5.625;882.5;27.133;118.6
474;-42.75;-14.25;2017-01-20 18:00:00;6.635;882.666;25.966;106.1
475;-42.75;-14.25;2017-01-20 19:00:00;7.985;883.0;25.317;112.2
476;-42.75;-14.25;2017-01-20 20:00:00;7.236;883.666;24.75;121.2
477;-42.75;-14.25;2017-01-20 21:00:00;9.21;884.0;23.983;118.12
478;-42.75;-14.25;2017-01-20 22:00:00;10.106;884.334;23.034;117.57
479;-42.75;-14.25;2017-01-20 23:00:00;10.466;884.0;21.95;120.33
480;-42.75;-14.25;2017-01-21 00:00:00;10.29;884.0;20.667;106.72
481;-42.75;-14.25;2017-01-21 01:00:00;9.913;883.666;19.7;104.8
482;-42.75;-14.25;2017-01-21 02:00:00;10.735;883.0;18.867;106.68
483;-42.75;-14.25;2017-01-21 03:00:00;10.074;883.0;18.334;103.15
484;-42.75;-14.25;2017-01-21 04:00:00;10.71;883.0;17.717;109.33
485;-42.75;-14.25;2017-01-21 05:00:00;9.6;883.166;16.967;113.18
486;-42.75;-14.25;2017-01-21 06:00:00;8.783;884.0;16.584;115.92
487;-42.75;-14.25;2017-01-21 07:00:00;9.583;884.334;17.234;114.48
488;-42.75;-14.25;2017-01-21 08:00:00;9.448;884.834;18.216;112.83
489;-42.75;-14.25;2017-01-21 09:00:00;9.435;885.0;19.533;108.25
490;-42.75;-14.25;2017-01-21 10:00:00;9.09;885.0;20.85;114.77
491;-42.75;-14.25;2017-01-21 11:00:00;8.012;885.0;22.334;116.45
492;-42.75;-14.25;2017-01-21 12:00:00;7.178;884.166;23.7;119.05
493;-42.75;-14.25;2017-01-21 13:00:00;6.156;884.0;24.883;118.6
494;-42.75;-14.25;2017-01-21 14:00:00;5.297;883.0;26.184;140.52
495;-42.75;-14.25;2017-01-21 15:00:00;5.646;882.166;26.9;136.28
496;-42.75;-14.25;2017-01-21 16:00:00;5.768;882.0;27.25;122.78
497;-42.75;-14.25;2017-01-21 17:00:00;6.082;882.0;27.216;111.37
498;-42.75;-14.25;2017-01-21 18:00:00;7.682;882.0;26.5;105.05
499;-42.75;-14.25;2017-01-21 19:00:00;6.762;882.0;25.766;110.97
500;-42.75;-14.25;2017-01-21 20:00:00;6.76;882.666;25.084;119.83
501;-42.75;-14.25;2017-01-21 21:00:00;9.222;883.0;23.633;114.73
502;-42.75;-14.25;2017-01-21 22:00:00;9.302;883.0;22.1;115.58
503;-42.75;-14.25;2017-01-21 23:00:00;9.183;883.0;21.15;115.47
504;-42.75;-14.25;2017-01-22 00:00:00;8.76;883.0;20.367;115.62
505;-42.75;-14.25;2017-01-22 01:00:00;9.82;882.834;19.566;115.83
506;-42.75;-14.25;2017-01-22 02:00:00;9.182;882.0;18.6;120.03
507;-42.75;-14.25;2017-01-22 03:00:00;9.09;882.0;17.75;118.42
508;-42.75;-14.25;2017-01-22 04:00:00;9.132;882.0;17.1;114.23
509;-42.75;-14.25;2017-01-22 05:00:00;9.072;882.0;16.517;115.68
510;-42.75;-14.25;2017-01-22 06:00:00;8.997;882.834;16.316;119.33
511;-42.75;-14.25;2017-01-22 07:00:00;9.534;883.5;17.3;119.82
512;-42.75;-14.25;2017-01-22 08:00:00;8.5;884.0;18.1;111.18
513;-42.75;-14.25;2017-01-22 09:00:00;8.093;885.0;19.334;107.05
514;-42.75;-14.25;2017-01-22 10:00:00;7.748;884.666;21.167;105.23
515;-42.75;-14.25;2017-01-22 11:00:00;7.043;884.0;22.817;97.7
516;-42.75;-14.25;2017-01-22 12:00:00;5.868;883.834;24.267;105.28
517;-42.75;-14.25;2017-01-22 13:00:00;4.532;883.0;25.7;100.93
518;-42.75;-14.25;2017-01-22 14:00:00;3.444;882.834;26.6;112.68
519;-42.75;-14.25;2017-01-22 15:00:00;4.118;882.0;27.05;129.15
520;-42.75;-14.25;2017-01-22 16:00:00;3.225;882.0;27.034;105.0
521;-42.75;-14.25;2017-01-22 17:00:00;3.096;881.166;27.834;138.98
522;-42.75;-14.25;2017-01-22 18:00:00;3.52;881.0;26.9;117.22
523;-42.75;-14.25;2017-01-22 19:00:00;6.585;881.834;26.4;111.17
524;-42.75;-14.25;2017-01-22 20:00:00;7.726;882.334;26.117;93.78
525;-42.75;-14.25;2017-01-22 21:00:00;6.932;883.0;25.817;83.02
526;-42.75;-14.25;2017-01-22 22:00:00;6.92;883.0;25.3;93.87
527;-42.75;-14.25;2017-01-22 23:00:00;8.936;883.0;23.083;115.73
528;-42.75;-14.25;2017-01-23 00:00:00;9.14;883.0;21.416;109.53
529;-42.75;-14.25;2017-01-23 01:00:00;9.675;882.834;19.9;112.62
530;-42.75;-14.25;2017-01-23 02:00:00;9.346;882.0;18.883;115.3
531;-42.75;-14.25;2017-01-23 03:00:00;8.862;882.0;18.05;115.13
532;-42.75;-14.25;2017-01-23 04:00:00;8.76;882.0;17.25;116.43
533;-42.75;-14.25;2017-01-23 05:00:00;8.24;882.334;16.833;115.78
534;-42.75;-14.25;2017-01-23 06:00:00;8.203;883.0;16.55;119.45
535;-42.75;-14.25;2017-01-23 07:00:00;6.802;884.0;17.15;116.38
536;-42.75;-14.25;2017-01-23 08:00:00;7.04;884.166;18.333;110.03
537;-42.75;-14.25;2017-01-23 09:00:00;7.162;884.834;19.883;105.82
538;-42.75;-14.25;2017-01-23 10:00:00;7.308;885.0;21.6;107.97
539;-42.75;-14.25;2017-01-23 11:00:00;5.992;884.834;23.684;106.25
540;-42.75;-14.25;2017-01-23 12:00:00;5.903;884.0;24.3;112.85
541;-42.75;-14.25;2017-01-23 13:00:00;5.835;884.0;24.916;124.85
542;-42.75;-14.25;2017-01-23 14:00:00;5.892;883.0;25.75;119.88
543;-42.75;-14.25;2017-01-23 15:00:00;5.611;882.666;26.667;122.97
544;-42.75;-14.25;2017-01-23 16:00:00;6.976;882.0;27.05;123.12
545;-42.75;-14.25;2017-01-23 17:00:00;7.22;882.0;26.984;120.8
546;-42.75;-14.25;2017-01-23 18:00:00;7.435;882.0;26.334;115.87
547;-42.75;-14.25;2017-01-23 19:00:00;7.596;882.666;25.75;126.27
548;-42.75;-14.25;2017-01-23 20:00:00;8.432;883.0;25.533;119.73
549;-42.75;-14.25;2017-01-23 21:00:00;8.439;883.334;25.233;115.82
550;-42.75;-14.25;2017-01-23 22:00:00;10.122;884.0;24.266;111.27
551;-42.75;-14.25;2017-01-23 23:00:00;10.528;884.0;23.416;111.0
552;-42.75;-14.25;2017-01-24 00:00:00;10.628;883.334;21.516;98.82
553;-42.75;-14.25;2017-01-24 01:00:00;9.772;883.166;20.317;111.38
554;-42.75;-14.25;2017-01-24 02:00:00;9.113;883.0;19.05;116.67
555;-42.75;-14.25;2017-01-24 03:00:00;9.423;883.0;18.117;119.93
556;-42.75;-14.25;2017-01-24 04:00:00;8.907;883.0;17.45;121.08
557;-42.75;-14.25;2017-01-24 05:00:00;8.888;883.0;17.083;118.67
558;-42.75;-14.25;2017-01-24 06:00:00;9.092;884.0;17.133;116.53
559;-42.75;-14.25;2017-01-24 07:00:00;8.9;884.334;17.817;114.33
560;-42.75;-14.25;2017-01-24 08:00:00;9.746;885.0;18.933;105.2
561;-42.75;-14.25;2017-01-24 09:00:00;8.792;885.334;19.966;103.4
562;-42.75;-14.25;2017-01-24 10:00:00;8.812;886.0;21.3;107.67
563;-42.75;-14.25;2017-01-24 11:00:00;7.898;886.0;22.8;114.68
564;-42.75;-14.25;2017-01-24 12:00:00;7.072;885.166;24.05;113.48
565;-42.75;-14.25;2017-01-24 13:00:00;5.908;884.666;25.266;122.75
566;-42.75;-14.25;2017-01-24 14:00:00;5.839;883.834;25.934;111.15
567;-42.75;-14.25;2017-01-24 15:00:00;5.379;883.0;26.584;102.87
568;-42.75;-14.25;2017-01-24 16:00:00;5.383;883.0;26.766;106.52
569;-42.75;-14.25;2017-01-24 17:00:00;5.726;883.0;26.766;114.0
570;-42.75;-14.25;2017-01-24 18:00:00;5.438;883.166;26.267;96.58
571;-42.75;-14.25;2017-01-24 19:00:00;6.291;884.0;25.983;97.5
572;-42.75;-14.25;2017-01-24 20:00:00;8.097;884.0;25.167;94.2
573;-42.75;-14.25;2017-01-24 21:00:00;6.24;885.0;24.684;79.6
574;-42.75;-14.25;2017-01-24 22:00:00;6.14;885.0;24.25;93.6
575;-42.75;-14.25;2017-01-24 23:00:00;9.178;884.5;22.266;97.88
576;-42.75;-14.25;2017-01-25 00:00:00;9.102;884.0;20.716;100.87
577;-42.75;-14.25;2017-01-25 01:00:00;7.982;883.0;19.684;110.2
578;-42.75;-14.25;2017-01-25 02:00:00;7.846;883.0;18.616;114.55
579;-42.75;-14.25;2017-01-25 03:00:00;8.433;883.0;17.784;116.53
580;-42.75;-14.25;2017-01-25 04:00:00;8.915;883.0;17.166;118.35
581;-42.75;-14.25;2017-01-25 05:00:00;9.678;883.666;16.784;119.48
582;-42.75;-14.25;2017-01-25 06:00:00;9.577;884.334;16.684;117.7
583;-42.75;-14.25;2017-01-25 07:00:00;8.973;885.0;16.933;114.83
584;-42.75;-14.25;2017-01-25 08:00:00;8.628;885.834;17.883;113.5
585;-42.75;-14.25;2017-01-25 09:00:00;8.336;886.0;19.817;111.57
586;-42.75;-14.25;2017-01-25 10:00:00;7.654;886.0;21.35;106.33
587;-42.75;-14.25;2017-01-25 11:00:00;7.495;886.0;23.184;105.93
588;-42.75;-14.25;2017-01-25 12:00:00;6.025;886.0;24.316;115.72
589;-42.75;-14.25;2017-01-25 13:00:00;5.483;885.166;25.9;124.58
590;-42.75;-14.25;2017-01-25 14:00:00;5.448;884.666;26.65;134.1
591;-42.75;-14.25;2017-01-25 15:00:00;5.182;883.834;27.267;138.43
592;-42.75;-14.25;2017-01-25 16:00:00;4.875;883.0;27.55;128.27
593;-42.75;-14.25;2017-01-25 17:00:00;5.762;883.0;27.167;118.4
594;-42.75;-14.25;2017-01-25 18:00:00;6.754;882.5;26.467;109.47
595;-42.75;-14.25;2017-01-25 19:00:00;7.74;882.834;26.216;99.82
596;-42.75;-14.25;2017-01-25 20:00:00;7.485;883.0;25.9;93.8
597;-42.75;-14.25;2017-01-25 21:00:00;8.964;883.834;24.9;94.33
598;-42.75;-14.25;2017-01-25 22:00:00;8.842;884.0;22.784;90.97
599;-42.75;-14.25;2017-01-25 23:00:00;9.698;884.0;21.7;93.87
600;-42.75;-14.25;2017-01-26 00:00:00;9.744;884.0;20.45;111.3
601;-42.75;-14.25;2017-01-26 01:00:00;9.528;883.166;19.067;118.28
602;-42.75;-14.25;2017-01-26 02:00:00;9.178;883.0;18.25;117.98
603;-42.75;-14.25;2017-01-26 03:00:00;9.363;883.0;17.484;116.78
604;-42.75;-14.25;2017-01-26 04:00:00;9.328;883.0;16.816;116.87
605;-42.75;-14.25;2017-01-26 05:00:00;9.7;883.666;16.25;115.28
606;-42.75;-14.25;2017-01-26 06:00:00;8.631;884.0;15.9;112.2
607;-42.75;-14.25;2017-01-26 07:00:00;8.232;884.666;16.633;110.6
608;-42.75;-14.25;2017-01-26 08:00:00;7.513;885.0;18.05;109.13
609;-42.75;-14.25;2017-01-26 09:00:00;7.705;885.666;19.9;109.38
610;-42.75;-14.25;2017-01-26 10:00:00;7.47;885.834;21.717;119.22
611;-42.75;-14.25;2017-01-26 11:00:00;6.678;885.0;23.383;121.23
612;-42.75;-14.25;2017-01-26 12:00:00;6.166;885.0;24.95;122.05
613;-42.75;-14.25;2017-01-26 13:00:00;3.757;884.834;26.383;125.42
614;-42.75;-14.25;2017-01-26 14:00:00;3.67;884.0;27.617;156.53
615;-42.75;-14.25;2017-01-26 15:00:00;3.13;883.166;28.1;157.53
616;-42.75;-14.25;2017-01-26 16:00:00;2.778;883.0;28.8;148.5
617;-42.75;-14.25;2017-01-26 17:00:00;3.255;883.0;28.416;97.17
618;-42.75;-14.25;2017-01-26 18:00:00;4.24;883.0;27.6;105.73
619;-42.75;-14.25;2017-01-26 19:00:00;4.313;883.5;27.217;96.63
620;-42.75;-14.25;2017-01-26 20:00:00;5.868;884.0;26.5;78.52
621;-42.75;-14.25;2017-01-26 21:00:00;8.078;884.0;26.35;92.72
622;-42.75;-14.25;2017-01-26 22:00:00;9.213;884.5;25.117;109.65
623;-42.75;-14.25;2017-01-26 23:00:00;9.862;884.834;23.284;98.3
624;-42.75;-14.25;2017-01-27 00:00:00;10.405;884.333;21.684;105.18
625;-42.75;-14.25;2017-01-27 01:00:00;11.093;884.0;20.083;105.88
626;-42.75;-14.25;2017-01-27 02:00:00;10.603;884.0;18.916;112.5
627;-42.75;-14.25;2017-01-27 03:00:00;9.378;884.0;18.316;113.28
628;-42.75;-14.25;2017-01-27 04:00:00;9.568;884.0;17.234;118.53
629;-42.75;-14.25;2017-01-27 05:00:00;9.95;884.0;16.316;122.77
630;-42.75;-14.25;2017-01-27 06:00:00;9.76;885.0;15.833;121.63
631;-42.75;-14.25;2017-01-27 07:00:00;8.952;885.5;16.566;116.17
632;-42.75;-14.25;2017-01-27 08:00:00;8.786;886.0;18.084;113.08
633;-42.75;-14.25;2017-01-27 09:00:00;9.044;886.5;19.734;117.18
634;-42.75;-14.25;2017-01-27 10:00:00;8.812;886.834;21.367;117.05
635;-42.75;-14.25;2017-01-27 11:00:00;7.774;886.0;22.8;123.73
636;-42.75;-14.25;2017-01-27 12:00:00;7.104;886.0;24.383;121.97
637;-42.75;-14.25;2017-01-27 13:00:00;5.775;885.5;25.65;125.75
638;-42.75;-14.25;2017-01-27 14:00:00;4.895;885.0;27.05;135.2
639;-42.75;-14.25;2017-01-27 15:00:00;4.624;884.334;27.984;135.57
640;-42.75;-14.25;2017-01-27 16:00:00;5.223;884.0;28.5;136.02
641;-42.75;-14.25;2017-01-27 17:00:00;5.67;884.0;28.2;119.38
642;-42.75;-14.25;2017-01-27 18:00:00;6.668;884.0;27.433;110.05
643;-42.75;-14.25;2017-01-27 19:00:00;5.234;884.0;26.85;111.35
644;-42.75;-14.25;2017-01-27 20:00:00;5.974;884.834;26.2;110.33
645;-42.75;-14.25;2017-01-27 21:00:00;7.695;885.5;24.934;117.85
646;-42.75;-14.25;2017-01-27 22:00:00;7.06;885.0;23.317;118.18
647;-42.75;-14.25;2017-01-27 23:00:00;9.743;885.0;22.567;116.48
648;-42.75;-14.25;2017-01-28 00:00:00;10.658;885.0;21.5;111.18
649;-42.75;-14.25;2017-01-28 01:00:00;10.448;885.0;20.483;111.48
650;-42.75;-14.25;2017-01-28 02:00:00;10.82;885.0;19.6;102.93
651;-42.75;-14.25;2017-01-28 03:00:00;10.555;885.0;18.7;113.02
652;-42.75;-14.25;2017-01-28 04:00:00;9.75;885.0;18.05;109.7
653;-42.75;-14.25;2017-01-28 05:00:00;10.618;885.0;17.283;112.33
654;-42.75;-14.25;2017-01-28 06:00:00;9.922;886.0;17.133;114.95
655;-42.75;-14.25;2017-01-28 07:00:00;10.133;886.0;18.117;110.77
656;-42.75;-14.25;2017-01-28 08:00:00;10.605;886.666;18.683;112.98
657;-42.75;-14.25;2017-01-28 09:00:00;10.143;887.0;19.716;108.78
658;-42.75;-14.25;2017-01-28 10:00:00;10.713;887.0;20.867;107.22
659;-42.75;-14.25;2017-01-28 11:00:00;10.676;887.0;22.117;102.83
660;-42.75;-14.25;2017-01-28 12:00:00;10.145;886.334;23.2;94.57
661;-42.75;-14.25;2017-01-28 13:00:00;9.806;886.0;23.916;96.48
662;-42.75;-14.25;2017-01-28 14:00:00;8.682;885.5;24.234;98.27
663;-42.75;-14.25;2017-01-28 15:00:00;8.622;884.666;25.034;96.67
664;-42.75;-14.25;2017-01-28 16:00:00;8.182;884.0;25.666;94.47
665;-42.75;-14.25;2017-01-28 17:00:00;8.672;884.0;25.467;98.55
666;-42.75;-14.25;2017-01-28 18:00:00;10.187;884.0;24.8;110.63
667;-42.75;-14.25;2017-01-28 19:00:00;10.5;884.0;24.183;110.22
668;-42.75;-14.25;2017-01-28 20:00:00;8.054;884.667;23.9;123.0
669;-42.75;-14.25;2017-01-28 21:00:00;9.768;885.0;23.2;118.85
